"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"BM","Logistic",151595550,10000,20,20,2,2,0,0.2363,0.225356931574725,0.247243068425275,0.4378,0.428076124927499,0.447523875072501,0.5587,0.550531878265368,0.566868121734632,5587,4378,2363
"BM","Logistic",162659525,10000,20,20,2.5,2,0,0.3845,0.371968355697611,0.397031644302389,0.6103,0.600741429245666,0.619858570754333,0.7187,0.711303528455285,0.726096471544715,7187,6103,3845
"BM","Logistic",17960,10000,20,20,3,2,0,0.5578,0.545006349488484,0.570593650511516,0.7646,0.756284728239294,0.772915271760706,0.8494,0.843516516815432,0.855283483184568,8494,7646,5578
"BM","Logistic",191906,10000,20,20,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9957,9899,9565
"BM","Logistic",22284842,10000,100,100,0,1,1,0.0119,0.00910668580069051,0.0146933141993095,0.051,0.0466880445456846,0.0553119554543154,0.0988,0.0938914302559299,0.10370856974407,988,510,119
"BM","Logistic",277407675,10000,100,100,0,3,1,0.0094,0.00691424141894994,0.0118857585810501,0.0476,0.0434267995928305,0.0517732004071695,0.0957,0.0908607491323785,0.100539250867621,957,476,94
"BM","Logistic",647812,10000,100,100,0,5,1,0.0088,0.00639415390545114,0.0112058460945489,0.0501,0.0458242345061498,0.0543757654938502,0.1002,0.0952606163769252,0.105139383623075,1002,501,88
"BM","Logistic",961629,10000,100,100,0,2,1,0.0105,0.00787428002833509,0.0131257199716649,0.0483,0.0440977714272543,0.0525022285727457,0.1,0.095065,0.104935,1000,483,105
"BM","Logistic",2664255,10000,100,100,0.5,1,0,0.2935,0.281769784397276,0.305230215602724,0.5262,0.516413463472219,0.535986536527781,0.6439,0.636022995353183,0.651777004646817,6439,5262,2935
"BM","Logistic",30607032,10000,100,100,1.5,1,0,0.9998,0.999435735018296,1.0001642649817,1,1,1,1,1,1,10000,10000,9998
"BM","Logistic",3046685,10000,100,100,2,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"BM","Logistic",183390433,10000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"BM","Logistic",106389577,10000,100,100,0.5,3,0,0.0299,0.0255127770480834,0.0342872229519166,0.1032,0.097237289559135,0.109162710440865,0.1686,0.162441148998466,0.174758851001534,1686,1032,299
"BM","Logistic",2284697,10000,100,100,1.5,3,0,0.2911,0.279398017357631,0.302801982642369,0.5288,0.519016270530641,0.538583729469359,0.649,0.641148695719977,0.656851304280023,6490,5288,2911
"BM","Logistic",295049,10000,100,100,2,3,0,0.5438,0.530969514187333,0.556630485812667,0.7699,0.761650425659563,0.778149574340437,0.8567,0.850936273282088,0.862463726717912,8567,7699,5438
"BM","Logistic",17204806,10000,100,100,2.5,3,0,0.7856,0.775027955400545,0.796172044599455,0.9144,0.908916459411803,0.919883540588197,0.9527,0.949207997425148,0.956192002574852,9527,9144,7856
"BM","Logistic",856427,10000,100,100,1,1,0,0.9297,0.923114406248574,0.936285593751426,0.9819,0.979287062698341,0.984512937301659,0.9918,0.990316509121059,0.993283490878941,9918,9819,9297
"BM","Logistic",1012813,10000,100,100,1,3,0,0.1154,0.107169575590021,0.123630424409979,0.2753,0.266545359686109,0.284054640313891,0.3928,0.384766264606897,0.400833735393103,3928,2753,1154
"BM","Logistic",170728,10000,100,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"BM","Logistic",109072,10000,100,100,5,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"BM","Logistic",2440836,10000,100,100,0.5,5,0,0.017,0.0136699781872186,0.0203300218127814,0.073,0.0679013245484734,0.0780986754515266,0.1322,0.126628252167955,0.137771747832045,1322,730,170
"BM","Logistic",101888,10000,100,100,1,5,0,0.0438,0.0385282199335465,0.0490717800664535,0.1336,0.126931647915234,0.140268352084766,0.2138,0.207055709439837,0.220544290560163,2138,1336,438
"BM","Logistic",754099,10000,100,100,1.5,5,0,0.0939,0.0863860773500452,0.101413922649955,0.2313,0.223035390687419,0.239564609312581,0.3371,0.329323766585745,0.344876233414255,3371,2313,939
"BM","Logistic",1676790,10000,100,100,2,5,0,0.1731,0.16335412383883,0.18284587616117,0.3697,0.36023862076938,0.37916137923062,0.4949,0.486675427875629,0.503124572124371,4949,3697,1731
"BM","Logistic",15086634,10000,100,100,2.5,5,0,0.2891,0.277421846977825,0.300778153022175,0.5266,0.516813878002477,0.536386121997523,0.6478,0.639942560424419,0.655657439575581,6478,5266,2891
"BM","Logistic",140155130,10000,100,100,5,5,0,0.9286,0.92196701058509,0.93523298941491,0.9813,0.978644919005077,0.983955080994923,0.991,0.989446454475241,0.992553545524759,9910,9813,9286
"BM","Logistic",243162,10000,100,100,3,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"BM","Logistic",311796,10000,100,100,3,3,0,0.9347,0.928335876912597,0.941064123087403,0.9812,0.978537964972131,0.983862035027869,0.9908,0.989229446210918,0.992370553789082,9908,9812,9347
