"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Bayes_TTest_VarUnequal","ghEqual",9009465,1000,20,20,0,1,-1,1,0,1,0.153,0.123675320161748,0.182324679838252,0.394,0.363714099280358,0.424285900719642,0.584,0.558359942714573,0.609640057285427
"Bayes_TTest_VarUnequal","ghEqual",39166,1000,20,20,0,1,-3,3,0,1,0.614,0.574342649419004,0.653657350580996,0.888,0.868453384702205,0.907546615297795,0.967,0.957707424265845,0.976292575734155
"Bayes_TTest_VarUnequal","ghEqual",1161991,1000,20,20,0,1,-1,3,0,1,0.317,0.279095930330161,0.354904069669839,0.667,0.637789357802335,0.696210642197665,0.81,0.78959271582253,0.83040728417747
"Bayes_TTest_VarUnequal","ghEqual",363400648,1000,20,20,0,1,1,-3,0,1,0.334,0.295580102075305,0.372419897924695,0.697,0.668516472381392,0.725483527618608,0.825,0.805234313587052,0.844765686412948
"Bayes_TTest_VarUnequal","ghEqual",28502464,1000,20,20,0.5,3,1,1,0,0,0.015,0.00509830366048322,0.0249016963395168,0.071,0.05508183131136,0.08691816868864,0.134,0.116279447945958,0.151720552054042
"Bayes_TTest_VarUnequal","ghEqual",5210666,1000,20,20,0.5,3,3,3,0,0,0.02,0.00859556184636876,0.0314044381536312,0.079,0.062281418289819,0.095718581710181,0.131,0.113448613160921,0.148551386839079
"Bayes_TTest_VarUnequal","ghEqual",178283,1000,20,20,0.5,3,1,3,0,0,0.058,0.0389591949346673,0.0770408050653327,0.183,0.159034160611404,0.206965839388596,0.282,0.258592626847508,0.305407373152492
"Bayes_TTest_VarUnequal","ghEqual",5263216,1000,20,20,0.5,3,-1,1,0,0,0.309,0.271358742638642,0.346641257361358,0.655,0.625536368859219,0.684463631140781,0.78,0.758451127871742,0.801548872128258
"Bayes_TTest_VarUnequal","ghEqual",236264,1000,20,20,0.5,3,-3,3,0,0,0.852,0.823073458373044,0.880926541626956,0.986,0.978717868004492,0.993282131995508,0.996,0.992716586593193,0.999283413406807
"Bayes_TTest_VarUnequal","ghEqual",56323,1000,20,20,0.5,3,-1,3,0,0,0.59,0.549935124929684,0.630064875070316,0.869,0.848087709298118,0.889912290701881,0.94,0.927646060952069,0.952353939047931
"Bayes_TTest_VarUnequal","ghEqual",627262,1000,20,20,0.5,3,1,-3,0,0,0.15,0.120912864699321,0.179087135300679,0.432,0.401297615050293,0.462702384949707,0.599,0.57350520643396,0.62449479356604
"Bayes_TTest_VarUnequal","ghEqual",355509553,1000,20,20,1,3,1,1,0,0,0.039,0.0232297035949225,0.0547702964050775,0.151,0.128807900540958,0.173192099459042,0.257,0.234268564062625,0.279731435937375
"Bayes_TTest_VarUnequal","ghEqual",46697739,1000,20,20,1,3,3,3,0,0,0.041,0.0248472269704549,0.0571527730295451,0.146,0.124114249969444,0.167885750030556,0.228,0.206175616929682,0.249824383070318
"Bayes_TTest_VarUnequal","ghEqual",263390,1000,20,20,1,3,1,3,0,0,0.12,0.0935285447018869,0.146471455298113,0.322,0.293039980221001,0.350960019778999,0.441,0.415171980777168,0.466828019222832
"Bayes_TTest_VarUnequal","ghEqual",113761919,1000,20,20,1,3,-1,1,0,0,0.526,0.485324968157062,0.566675031842938,0.828,0.804609717710126,0.851390282289874,0.916,0.901570433561607,0.930429566438393
"Bayes_TTest_VarUnequal","ghEqual",35157742,1000,20,20,1,3,-3,3,0,0,0.962,0.946425102650226,0.977574897349774,0.999,0.997040980245123,1.00095901975488,0.999,0.997355822705728,1.00064417729427
"Bayes_TTest_VarUnequal","ghEqual",6991635,1000,20,20,1,3,-1,3,0,0,0.803,0.77060061665377,0.835399383346231,0.972,0.961774884567889,0.982225115432111,0.987,0.981107546625131,0.992892453374869
"Bayes_TTest_VarUnequal","ghEqual",265531076,1000,20,20,1,3,1,-3,0,0,0.059,0.0398059475945281,0.0781940524054719,0.238,0.211604977560154,0.264395022439846,0.377,0.351789549829981,0.402210450170019
"Bayes_TTest_VarUnequal","ghEqual",18133,1000,20,20,1.5,3,1,1,0,0,0.127,0.0998759309672018,0.154124069032798,0.327,0.297923811226366,0.356076188773634,0.438,0.412191003702197,0.463808996297803
"Bayes_TTest_VarUnequal","ghEqual",1165837,1000,20,20,1.5,3,3,3,0,0,0.102,0.0773461861267673,0.126653813873233,0.286,0.257991606857943,0.314008393142057,0.393,0.367592816571391,0.418407183428609
"Bayes_TTest_VarUnequal","ghEqual",73836855,1000,20,20,1.5,3,1,3,0,0,0.286,0.249188969013297,0.322811030986703,0.532,0.501073212232758,0.562926787767242,0.66,0.635357921962627,0.684642078037373
"Bayes_TTest_VarUnequal","ghEqual",171303728,1000,20,20,1.5,3,-1,1,0,0,0.793,0.759995920461616,0.826004079538384,0.969,0.958257662153888,0.979742337846112,0.989,0.983574242359357,0.994425757640643
"Bayes_TTest_VarUnequal","ghEqual",593061,1000,20,20,1.5,3,-3,3,0,0,0.997,0.99254493479105,1.00145506520895,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",437084,1000,20,20,1.5,3,-1,3,0,0,0.953,0.93575984214643,0.97024015785357,0.997,0.993610276471451,1.00038972352855,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",388454,1000,20,20,1.5,3,1,-3,0,0,0.012,0.00313017698846251,0.0208698230115375,0.099,0.0804887364450722,0.117511263554928,0.219,0.197486380825742,0.240513619174258
"Bayes_TTest_VarUnequal","ghEqual",51183262,1000,20,20,2,3,1,1,0,0,0.262,0.226180073921684,0.297819926078316,0.504,0.473010670636492,0.534989329363508,0.638,0.613000545807958,0.662999454192042
"Bayes_TTest_VarUnequal","ghEqual",1013040,1000,20,20,2,3,3,3,0,0,0.222,0.188145832049569,0.255854167950431,0.433,0.402289170353115,0.463710829646885,0.563,0.537197557542453,0.588802442457546
"Bayes_TTest_VarUnequal","ghEqual",2274953,1000,20,20,2,3,1,3,0,0,0.431,0.390659560358568,0.471340439641432,0.684,0.655184400224878,0.712815599775122,0.804,0.783349909356131,0.824650090643869
"Bayes_TTest_VarUnequal","ghEqual",143402581,1000,20,20,2,3,-1,1,0,0,0.935,0.914917936201675,0.955082063798325,0.998,0.995230914663648,1.00076908533635,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",23028,1000,20,20,2,3,-3,3,0,0,0.998,0.994360630700794,1.00163936929921,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",75007467,1000,20,20,2,3,-1,3,0,0,0.995,0.989254307213225,1.00074569278678,1,1,1,1,1,1
