"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"VW","ghEqual",563243,1000,20,20,1,3,3,3,0,0,0.211,0.177762711411669,0.244237288588331,0.493,0.462012716130645,0.523987283869355,0.625,0.59981618358201,0.65018381641799
"VW","ghEqual",780095,1000,20,20,1,3,1,3,0,0,0.308,0.270392517319874,0.345607482680126,0.567,0.536289170353115,0.597710829646885,0.709,0.685371534709698,0.732628465290302
"VW","ghEqual",19328432,1000,20,20,1,3,-1,1,0,0,0.429,0.388682596150248,0.469317403849752,0.722,0.694231842236115,0.749768157763885,0.838,0.818833385017171,0.857166614982829
"VW","ghEqual",71293,1000,20,20,1,3,-3,3,0,0,0.829,0.798329477181111,0.859670522818889,0.957,0.944426787140909,0.96957321285909,0.986,0.979888210646627,0.992111789353373
"VW","ghEqual",3190690,1000,20,20,1,3,-1,3,0,0,0.661,0.622439164294533,0.699560835705467,0.884,0.864152253770264,0.903847746229736,0.939,0.92655016441976,0.95144983558024
"VW","ghEqual",17507,1000,20,20,1,3,1,-3,0,0,0.041,0.0248472269704549,0.0571527730295451,0.165,0.141993991219684,0.188006008780317,0.251,0.228444956351738,0.273555043648262
"VW","ghEqual",13411687,1000,20,20,1.5,3,1,1,0,0,0.226,0.191930123554319,0.260069876445681,0.495,0.464011228485143,0.525988771514857,0.616,0.590699921391426,0.641300078608574
"VW","ghEqual",17214405,1000,20,20,1.5,3,3,3,0,0,0.334,0.295580102075305,0.372419897924695,0.622,0.591946354204523,0.652053645795477,0.74,0.71718248019613,0.76281751980387
"VW","ghEqual",4682395,1000,20,20,1.5,3,1,3,0,0,0.438,0.397584210052802,0.478415789947198,0.724,0.69629361303959,0.75170638696041,0.835,0.815691385487949,0.854308614512051
"VW","ghEqual",26534,1000,20,20,1.5,3,-1,1,0,0,0.673,0.634785580468938,0.711214419531062,0.882,0.862004541475625,0.901995458524375,0.936,0.923268082563887,0.948731917436113
"VW","ghEqual",369641,1000,20,20,1.5,3,-3,3,0,0,0.993,0.986208440607931,0.999791559392069,1,1,1,1,1,1
"VW","ghEqual",371248,1000,20,20,1.5,3,-1,3,0,0,0.86,0.831734341854469,0.888265658145531,0.965,0.9536092124943,0.9763907875057,0.982,0.975083953593273,0.988916046406727
"VW","ghEqual",18429555,1000,20,20,1.5,3,1,-3,0,0,0.016,0.00577876439250127,0.0262212356074987,0.087,0.0695316821187614,0.104468317881239,0.148,0.129527887819743,0.166472112180257
"VW","ghEqual",838276,1000,20,20,2,3,1,1,0,0,0.416,0.375848761357288,0.456151238642712,0.705,0.676734176820761,0.733265823179239,0.811,0.790633930031177,0.831366069968823
"VW","ghEqual",641829,1000,20,20,2,3,3,3,0,0,0.501,0.460269945197385,0.541730054802615,0.767,0.740798164613905,0.793201835386095,0.859,0.8408961042321,0.8771038957679
"VW","ghEqual",11434764,1000,20,20,2,3,1,3,0,0,0.651,0.612171638311358,0.689828361688642,0.834,0.810938203226982,0.857061796773018,0.902,0.886533850320781,0.917466149679219
"VW","ghEqual",30320952,1000,20,20,2,3,-1,1,0,0,0.879,0.852433583237779,0.905566416762221,0.971,0.960599249334784,0.981400750665216,0.988,0.982335846718176,0.993664153281824
"VW","ghEqual",50739,1000,20,20,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",5563631,1000,20,20,2,3,-1,3,0,0,0.975,0.962282019028163,0.987717980971837,0.997,0.993610276471451,1.00038972352855,0.999,0.997355822705728,1.00064417729427
"VW","ghEqual",42205080,1000,20,20,2,3,1,-3,0,0,0.01,0.00189480522134107,0.0181051947786589,0.048,0.0347506319546931,0.0612493680453069,0.106,0.0899864509523966,0.122013549047603
"VW","ghEqual",1452015,1000,20,20,2.5,3,1,1,0,0,0.581,0.540807877965153,0.621192122034847,0.822,0.798291614445517,0.845708385554483,0.894,0.877986450952397,0.910013549047603
"VW","ghEqual",7942249,1000,20,20,2.5,3,3,3,0,0,0.624,0.584542271882127,0.663457728117873,0.853,0.831052287918783,0.874947712081217,0.922,0.908049856850197,0.935950143149803
"VW","ghEqual",14729306,1000,20,20,2.5,3,1,3,0,0,0.771,0.73677126974625,0.80522873025375,0.922,0.905378552842788,0.938621447157212,0.967,0.957707424265845,0.976292575734155
"VW","ghEqual",106144,1000,20,20,2.5,3,-1,1,0,0,0.977,0.964788836153093,0.989211163846907,0.993,0.987832509158208,0.998167490841792,0.999,0.997355822705728,1.00064417729427
"VW","ghEqual",103322,1000,20,20,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",965575,1000,20,20,2.5,3,-1,3,0,0,0.998,0.994360630700794,1.00163936929921,1,1,1,1,1,1
"VW","ghEqual",989585,1000,20,20,2.5,3,1,-3,0,0,0.013,0.00377266875765262,0.0222273312423474,0.054,0.0399912779169547,0.0680087220830453,0.095,0.0797471150474738,0.110252884952526
"VW","ghEqual",563232,1000,100,100,0,1,1,1,0,1,0.007,0.000208440607931048,0.013791559392069,0.043,0.0304267871409094,0.0555732128590905,0.094,0.0788192255434711,0.109180774456529
"VW","ghEqual",462685,1000,100,100,0,1,3,3,0,1,0.007,0.000208440607931048,0.013791559392069,0.049,0.0356203617986135,0.0623796382013865,0.092,0.0769650239641029,0.107034976035897
"VW","ghEqual",85730,1000,100,100,0,1,1,3,0,1,0.507,0.46627385548599,0.54772614451401,0.762,0.735604977560154,0.788395022439846,0.855,0.836683901906383,0.873316098093617
"VW","ghEqual",2465175,1000,100,100,0,1,-1,1,0,1,0.838,0.807985896537528,0.868014103462472,0.949,0.935364399595177,0.962635600404823,0.975,0.966878463238093,0.983121536761907
"VW","ghEqual",31468052,1000,100,100,0,1,-3,3,0,1,0.998,0.994360630700794,1.00163936929921,1,1,1,1,1,1
"VW","ghEqual",123056589,1000,100,100,0,1,-1,3,0,1,0.985,0.975098303660483,0.994901696339517,0.999,0.997040980245123,1.00095901975488,1,1,1
"VW","ghEqual",150037489,1000,100,100,0,1,1,-3,0,1,0.978,0.966051135768785,0.989948864231215,0.999,0.997040980245123,1.00095901975488,1,1,1
"VW","ghEqual",47771251,1000,100,100,0.5,3,1,1,0,0,0.265,0.229048876646202,0.300951123353798,0.485,0.454023627714014,0.515976372285986,0.621,0.595763373086425,0.646236626913575
"VW","ghEqual",25990982,1000,100,100,0.5,3,3,3,0,0,0.668,0.629637832983837,0.706362167016163,0.863,0.841688120458298,0.884311879541702,0.931,0.917815450710206,0.944184549289794
"VW","ghEqual",40420,1000,100,100,0.5,3,1,3,0,0,0.898,0.873346186126767,0.922653813873233,0.978,0.968908472867554,0.987091527132446,0.99,0.98482412833428,0.99517587166572
"VW","ghEqual",53834,1000,100,100,0.5,3,-1,1,0,0,0.978,0.966051135768785,0.989948864231215,0.995,0.990628277227454,0.999371722772546,0.998,0.995675946235562,1.00032405376444
"VW","ghEqual",104164552,1000,100,100,0.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",77126,1000,100,100,0.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",17867,1000,100,100,0.5,3,1,-3,0,0,0.837,0.806911371658781,0.867088628341219,0.952,0.938750631954693,0.965249368045307,0.983,0.976275389693447,0.989724610306553
"VW","ghEqual",18242532,1000,100,100,1,3,1,1,0,0,0.794,0.761054984206044,0.826945015793956,0.936,0.920830055820801,0.951169944179199,0.969,0.959984109307728,0.978015890692272
"VW","ghEqual",51681,1000,100,100,1,3,3,3,0,0,0.96,0.944037111840272,0.975962888159728,0.994,0.98921342477339,0.99878657522661,0.999,0.997355822705728,1.00064417729427
"VW","ghEqual",698855,1000,100,100,1,3,1,3,0,0,0.995,0.989254307213225,1.00074569278678,0.999,0.997040980245123,1.00095901975488,1,1,1
"VW","ghEqual",2044064,1000,100,100,1,3,-1,1,0,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"VW","ghEqual",5720357,1000,100,100,1,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",71640317,1000,100,100,1,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",358813983,1000,100,100,1,3,1,-3,0,0,0.489,0.448279721622955,0.529720278377044,0.733,0.705580237462735,0.760419762537265,0.831,0.811505604780476,0.850494395219524
"VW","ghEqual",38353388,1000,100,100,1.5,3,1,1,0,0,0.984,0.973778764392501,0.994221235607499,0.995,0.990628277227454,0.999371722772546,1,1,1
"VW","ghEqual",24881866,1000,100,100,1.5,3,3,3,0,0,0.998,0.994360630700794,1.00163936929921,0.999,0.997040980245123,1.00095901975488,1,1,1
"VW","ghEqual",31245269,1000,100,100,1.5,3,1,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",4955225,1000,100,100,1.5,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",3796356,1000,100,100,1.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",6223847,1000,100,100,1.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",20848,1000,100,100,1.5,3,1,-3,0,0,0.148,0.119073458373044,0.176926541626956,0.342,0.312597648094072,0.371402351905928,0.489,0.462996561362485,0.515003438637515
"VW","ghEqual",30001349,1000,100,100,2,3,1,1,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",16988,1000,100,100,2,3,3,3,0,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"VW","ghEqual",159165095,1000,100,100,2,3,1,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",2894249,1000,100,100,2,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",230215,1000,100,100,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",136527,1000,100,100,2,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",1932832,1000,100,100,2,3,1,-3,0,0,0.019,0.00787865885497617,0.0301213411450238,0.11,0.0906068919458484,0.129393108054152,0.17,0.150459781794975,0.189540218205025
"VW","ghEqual",275144,1000,100,100,2.5,3,1,1,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",5663626,1000,100,100,2.5,3,3,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",10943085,1000,100,100,2.5,3,1,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",1179959,1000,100,100,2.5,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",1820169,1000,100,100,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",199168745,1000,100,100,2.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",32807989,1000,100,100,2.5,3,1,-3,0,0,0.017,0.00646954641356793,0.0275304535864321,0.059,0.0443958296914888,0.0736041703085112,0.106,0.0899864509523966,0.122013549047603
"VW","ghEqual",850295,1000,10,100,0,1,1,1,0,1,0.008,0.000743174362298623,0.0152568256377014,0.043,0.0304267871409094,0.0555732128590905,0.085,0.0704927227097915,0.0995072772902085
"VW","ghEqual",4060358,1000,10,100,0,1,3,3,0,1,0.007,0.000208440607931048,0.013791559392069,0.047,0.0338824885896753,0.0601175114103247,0.097,0.0816044345418884,0.112395565458112
"VW","ghEqual",18782938,1000,10,100,0,1,1,3,0,1,0.162,0.131985896537528,0.192014103462472,0.346,0.316516231339939,0.375483768660061,0.446,0.420142399935416,0.471857600064584
"VW","ghEqual",140328773,1000,10,100,0,1,-1,1,0,1,0.184,0.152435432020317,0.215564567979683,0.39,0.359768945767638,0.420231054232362,0.5,0.473990266245115,0.526009733754885
"VW","ghEqual",143950630,1000,10,100,0,1,-3,3,0,1,0.469,0.428348222434142,0.509651777565858,0.722,0.694231842236115,0.749768157763885,0.792,0.770886503501315,0.813113496498685
"VW","ghEqual",245515981,1000,10,100,0,1,-1,3,0,1,0.355,0.316020174325685,0.393979825674315,0.577,0.546379367191385,0.607620632808614,0.672,0.647577649449736,0.696422350550264
"VW","ghEqual",1838456,1000,10,100,0,1,1,-3,0,1,0.368,0.328714859819825,0.407285140180175,0.574,0.543350964152196,0.604649035847804,0.693,0.669006052330327,0.716993947669673
"VW","ghEqual",27891189,1000,10,100,0.5,3,1,1,0,0,0.098,0.0737806677363722,0.122219332263628,0.215,0.189536967187705,0.240463032812295,0.316,0.291815478760166,0.340184521239834
"VW","ghEqual",143699072,1000,10,100,0.5,3,3,3,0,0,0.23,0.19571886919018,0.26428113080982,0.409,0.378527262833805,0.439472737166195,0.522,0.496015455865072,0.547984544134928
"VW","ghEqual",136670330,1000,10,100,0.5,3,1,3,0,0,0.34,0.301411554392539,0.378588445607461,0.531,0.500069299678152,0.561930700321849,0.623,0.597789549829981,0.648210450170019
"VW","ghEqual",90701,1000,10,100,0.5,3,-1,1,0,0,0.322,0.28393825971903,0.36006174028097,0.561,0.530241173520435,0.591758826479565,0.683,0.65879495550975,0.70720504449025
"VW","ghEqual",487820,1000,10,100,0.5,3,-3,3,0,0,0.644,0.604995582957004,0.683004417042997,0.844,0.821509992832371,0.866490007167629,0.912,0.89726315018737,0.92673684981263
"VW","ghEqual",1001966,1000,10,100,0.5,3,-1,3,0,0,0.549,0.508465921722284,0.589534078277716,0.756,0.729379765170082,0.782620234829918,0.838,0.818833385017171,0.857166614982829
"VW","ghEqual",146364543,1000,10,100,0.5,3,1,-3,0,0,0.206,0.173054984206044,0.238945015793956,0.422,0.391389091722067,0.452610908277933,0.535,0.509054068346367,0.560945931653633
"VW","ghEqual",394787,1000,10,100,1,3,1,1,0,0,0.262,0.226180073921684,0.297819926078316,0.438,0.407248855474958,0.468751144525042,0.55,0.524120641671402,0.575879358328598
"VW","ghEqual",4107128,1000,10,100,1,3,3,3,0,0,0.438,0.397584210052802,0.478415789947198,0.629,0.599058858832703,0.658941141167297,0.703,0.679230404593788,0.726769595406212
"VW","ghEqual",572256,1000,10,100,1,3,1,3,0,0,0.489,0.448279721622955,0.529720278377044,0.67,0.640855913807429,0.699144086192571,0.749,0.726444956351738,0.771555043648262
"VW","ghEqual",70707,1000,10,100,1,3,-1,1,0,0,0.541,0.500407029419566,0.581592970580434,0.755,0.728342919139561,0.781657080860439,0.85,0.831425334794403,0.868574665205597
"VW","ghEqual",4083242,1000,10,100,1,3,-3,3,0,0,0.854,0.825235871388412,0.882764128611588,0.954,0.941015980036984,0.966984019963016,0.978,0.970369611156697,0.985630388843303
"VW","ghEqual",3148544,1000,10,100,1,3,-1,3,0,0,0.741,0.705313426976747,0.776686573023253,0.89,0.870606891945848,0.909393108054152,0.936,0.923268082563887,0.948731917436113
"VW","ghEqual",18590141,1000,10,100,1,3,1,-3,0,0,0.122,0.0953392089011597,0.14866079109884,0.271,0.243451086148452,0.298548913851548,0.37,0.344884776976901,0.395115223023099
"VW","ghEqual",2054232,1000,10,100,1.5,3,1,1,0,0,0.424,0.383743127818669,0.464256872181331,0.625,0.594993750650906,0.655006249349094,0.714,0.690492955755774,0.737507044244226
"VW","ghEqual",150460,1000,10,100,1.5,3,3,3,0,0,0.572,0.531694365937055,0.612305634062945,0.746,0.719019975270582,0.772980024729418,0.803,0.78231017639575,0.82368982360425
"VW","ghEqual",6021990,1000,10,100,1.5,3,1,3,0,0,0.676,0.637876592457861,0.714123407542139,0.812,0.787783408794795,0.836216591205205,0.871,0.853563077594512,0.888436922405488
"VW","ghEqual",1612960,1000,10,100,1.5,3,-1,1,0,0,0.717,0.680305696028729,0.75369430397127,0.88,0.859858675316653,0.900141324683347,0.932,0.918904312144832,0.945095687855168
"VW","ghEqual",921322,1000,10,100,1.5,3,-3,3,0,0,0.99,0.981894805221341,0.998105194778659,1,1,1,1,1,1
"VW","ghEqual",1856198,1000,10,100,1.5,3,-1,3,0,0,0.901,0.876670910756381,0.925329089243619,0.966,0.954767301731107,0.977232698268893,0.981,0.973898056605759,0.988101943394241
"VW","ghEqual",91744,1000,10,100,1.5,3,1,-3,0,0,0.065,0.0449179362016749,0.0850820637983251,0.175,0.151449394912232,0.198550605087768,0.246,0.223596331972197,0.268403668027803
"VW","ghEqual",140175,1000,10,100,2,3,1,1,0,0,0.595,0.555011800220565,0.634988199779435,0.753,0.726269810595508,0.779730189404492,0.832,0.812551674869028,0.851448325130972
"VW","ghEqual",6079733,1000,10,100,2,3,3,3,0,0,0.703,0.665777825066017,0.740222174933983,0.842,0.819393118357456,0.864606881642544,0.891,0.87478869400773,0.90721130599227
"VW","ghEqual",2403242,1000,10,100,2,3,1,3,0,0,0.797,0.764234029316744,0.829765970683256,0.9,0.88140580735821,0.91859419264179,0.934,0.921084497489451,0.946915502510549
