"method","distribution","seed","N","n1","n2","delta","scale","lambda3","lambda4","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"SmoothFixed_4_asymp","GLDLS",52172,10000,20,20,1,2,-0.002,-0.02,0,0.4581,0.445265304190217,0.470934695809783,0.7478,0.739288201326065,0.756311798673935,0.855,0.84920794121771,0.86079205878229,8550,7478,4581
"SmoothFixed_4_asymp","GLDLS",139307636,10000,20,20,1,2,-0.002,-0.05,0,0.438,0.425219405033192,0.450780594966808,0.7387,0.730088876344541,0.747311123655459,0.8443,0.838335712041679,0.850264287958321,8443,7387,4380
"SmoothFixed_4_asymp","GLDLS",212485,10000,20,20,1,2,-0.002,-0.1,0,0.4134,0.400714659642952,0.426085340357048,0.714,0.705142968406966,0.722857031593034,0.8274,0.821183526935062,0.833616473064938,8274,7140,4134
"SmoothFixed_4_asymp","GLDLS",23405,10000,20,20,1,2,-0.002,-0.2,0,0.3693,0.356867830346887,0.381732169653113,0.6715,0.662294513047101,0.680705486952899,0.7969,0.790282060731619,0.803517939268381,7969,6715,3693
"SmoothFixed_4_asymp","GLDLS",942080,10000,20,20,1.5,2,-0.002,-0.002,0,0.9126,0.905324852426773,0.919875147573227,0.9848,0.982401985055593,0.987198014944407,0.995,0.993839720965673,0.996160279034327,9950,9848,9126
"SmoothFixed_4_asymp","GLDLS",176938563,10000,20,20,1.5,2,-0.002,-0.02,0,0.9103,0.902939041799574,0.917660958200426,0.9854,0.983049074978992,0.987750925021008,0.9955,0.99439898612662,0.99660101387338,9955,9854,9103
"SmoothFixed_4_asymp","GLDLS",156260,10000,20,20,1.5,2,-0.002,-0.05,0,0.8964,0.888549873407243,0.904250126592756,0.981,0.978324115428498,0.983675884571502,0.9938,0.992508747298202,0.995091252701798,9938,9810,8964
"SmoothFixed_4_asymp","GLDLS",1859678,10000,20,20,1.5,2,-0.002,-0.1,0,0.8776,0.869157231621356,0.886042768378644,0.9747,0.97162211906897,0.97777788093103,0.9906,0.989012626993079,0.992187373006921,9906,9747,8776
"SmoothFixed_4_asymp","GLDLS",415817,10000,20,20,1.5,2,-0.002,-0.2,0,0.833,0.823392141575065,0.842607858424935,0.9621,0.958357293394561,0.965842706605439,0.9843,0.982255065174688,0.986344934825312,9843,9621,8330
"SmoothFixed_4_asymp","GLDLS",35182398,10000,20,20,2,2,-0.002,-0.002,0,0.9976,0.996339538166772,0.998860461833228,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9976
"SmoothFixed_4_asymp","GLDLS",3686364,10000,20,20,2,2,-0.002,-0.02,0,0.9965,0.99497868715433,0.99802131284567,0.9995,0.99906184025744,0.99993815974256,0.9999,0.999735508225206,1.00006449177479,9999,9995,9965
"SmoothFixed_4_asymp","GLDLS",21419,10000,20,20,2,2,-0.002,-0.05,0,0.9952,0.99341958329257,0.99698041670743,0.9999,0.999704009800245,1.00009599019976,0.9999,0.999735508225206,1.00006449177479,9999,9999,9952
"SmoothFixed_4_asymp","GLDLS",420030,10000,20,20,2,2,-0.002,-0.1,0,0.9915,0.989135160445527,0.993864839554473,0.9994,0.998920044062022,0.999879955937978,0.9998,0.999567385133966,1.00003261486603,9998,9994,9915
"SmoothFixed_4_asymp","GLDLS",673007,10000,20,20,2,2,-0.002,-0.2,0,0.9821,0.978684531929415,0.985515468070585,0.9982,0.997369191164226,0.999030808835774,0.9995,0.999132258787495,0.999867741212506,9995,9982,9821
"SmoothFixed_4_asymp","GLDLS",2261034,10000,20,20,2.5,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",220181264,10000,20,20,2.5,2,-0.002,-0.02,0,0.9998,0.999435735018296,1.0001642649817,1,1,1,1,1,1,10000,10000,9998
"SmoothFixed_4_asymp","GLDLS",20229263,10000,20,20,2.5,2,-0.002,-0.05,0,0.9996,0.999084903050306,1.00011509694969,1,1,1,1,1,1,10000,10000,9996
"SmoothFixed_4_asymp","GLDLS",108349,10000,20,20,2.5,2,-0.002,-0.1,0,0.9998,0.999435735018296,1.0001642649817,1,1,1,1,1,1,10000,10000,9998
"SmoothFixed_4_asymp","GLDLS",185425396,10000,20,20,2.5,2,-0.002,-0.2,0,0.9994,0.998769200767229,1.00003079923277,1,1,1,1,1,1,10000,10000,9994
"SmoothFixed_4_asymp","GLDLS",81389,10000,100,100,0,2,-0.002,-0.002,1,0.0088,0.00639415390545114,0.0112058460945489,0.0488,0.0445771864817873,0.0530228135182127,0.104,0.0989784640437412,0.109021535956259,1040,488,88
"SmoothFixed_4_asymp","GLDLS",123746143,10000,100,100,0,2,-0.02,-0.02,1,0.0086,0.00622141025800917,0.0109785897419908,0.0504,0.0461121291840355,0.0546878708159645,0.0987,0.093793642789016,0.103606357210984,987,504,86
"SmoothFixed_4_asymp","GLDLS",95367,10000,100,100,0,2,-0.05,-0.05,1,0.0076,0.00536284521817913,0.00983715478182087,0.0435,0.0395019963431733,0.0474980036568267,0.0953,0.0904698051808674,0.100130194819133,953,435,76
"SmoothFixed_4_asymp","GLDLS",8329365,10000,100,100,0,2,-0.1,-0.1,1,0.0089,0.00648064499126234,0.0113193550087377,0.0494,0.0451526460822766,0.0536473539177234,0.1016,0.0966301002567859,0.106569899743214,1016,494,89
"SmoothFixed_4_asymp","GLDLS",2330949,10000,100,100,0,2,-0.2,-0.2,1,0.0082,0.00587691641085044,0.0105230835891496,0.0496,0.0453445046193892,0.0538554953806108,0.1005,0.0955540523305058,0.105445947669494,1005,496,82
"SmoothFixed_4_asymp","GLDLS",17750893,10000,100,100,0.5,2,-0.002,-0.002,0,0.7724,0.761599269738419,0.783200730261581,0.9146,0.909122270209804,0.920077729790196,0.9541,0.95065753769854,0.95754246230146,9541,9146,7724
"SmoothFixed_4_asymp","GLDLS",727816,10000,100,100,0.5,2,-0.002,-0.02,0,0.7623,0.751334626996545,0.773265373003455,0.9151,0.909636836550276,0.920563163449724,0.9537,0.950243295228578,0.957156704771422,9537,9151,7623
"SmoothFixed_4_asymp","GLDLS",90350666,10000,100,100,0.5,2,-0.002,-0.05,0,0.7387,0.727382523195683,0.750017476804317,0.8946,0.888581464539076,0.900618535460924,0.9433,0.939495633498363,0.947104366501637,9433,8946,7387
"SmoothFixed_4_asymp","GLDLS",260688,10000,100,100,0.5,2,-0.002,-0.1,0,0.716,0.704383867963285,0.727616132036715,0.8798,0.873426172817404,0.886173827182596,0.9298,0.925597291878336,0.934002708121664,9298,8798,7160
"SmoothFixed_4_asymp","GLDLS",312579683,10000,100,100,0.5,2,-0.002,-0.2,0,0.6569,0.644670580331084,0.669129419668916,0.852,0.845040040275979,0.858959959724021,0.9146,0.910002619640371,0.919197380359629,9146,8520,6569
"SmoothFixed_4_asymp","GLDLS",3376561,10000,100,100,1,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",68887274,10000,100,100,1,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",19924186,10000,100,100,1,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",301260,10000,100,100,1,2,-0.002,-0.1,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"SmoothFixed_4_asymp","GLDLS",21108341,10000,100,100,1,2,-0.002,-0.2,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"SmoothFixed_4_asymp","GLDLS",6631918,10000,100,100,1.5,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",75008,10000,100,100,1.5,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",62250,10000,100,100,1.5,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",12858767,10000,100,100,1.5,2,-0.002,-0.1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",99253018,10000,100,100,1.5,2,-0.002,-0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",690920,10000,100,100,2,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",12223518,10000,100,100,2,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",226899,10000,100,100,2,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",210983,10000,100,100,2,2,-0.002,-0.1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",23427,10000,100,100,2,2,-0.002,-0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",123249054,10000,100,100,2.5,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",84071,10000,100,100,2.5,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
