"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"WMW_Asymp","ghEqual",9789376,10000,100,100,2,3,1,3,0,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"WMW_Asymp","ghEqual",1047887,10000,100,100,2,3,-1,1,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","ghEqual",115731104,10000,100,100,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","ghEqual",46295027,10000,100,100,2,3,-1,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","ghEqual",36760,10000,100,100,2,3,1,-3,0,0,0.0455,0.0401316660616538,0.0508683339383462,0.1334,0.126735872024758,0.140064127975242,0.2146,0.207846541902766,0.221353458097234,2146,1334,455
"WMW_Asymp","ghEqual",39882036,10000,100,100,2.5,3,1,1,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","ghEqual",273519,10000,100,100,2.5,3,3,3,0,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"WMW_Asymp","ghEqual",28714,10000,100,100,2.5,3,1,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","ghEqual",33908409,10000,100,100,2.5,3,-1,1,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","ghEqual",8904140,10000,100,100,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","ghEqual",1147562,10000,100,100,2.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","ghEqual",37732,10000,100,100,2.5,3,1,-3,0,0,0.1925,0.182343770849375,0.202656229150625,0.3893,0.37974320581358,0.39885679418642,0.5118,0.503577290817018,0.520022709182982,5118,3893,1925
"WMW_Asymp","ghEqual",168788,10000,10,100,0,3,1,1,0,1,0.0077,0.00544828864991625,0.00995171135008375,0.0468,0.0426602795503078,0.0509397204496922,0.1,0.095065,0.104935,1000,468,77
"WMW_Asymp","ghEqual",71283507,10000,10,100,0,3,3,3,0,1,0.0092,0.00674057959837363,0.0116594204016264,0.0506,0.0463040823911066,0.0548959176088934,0.1045,0.099467812175666,0.109532187824334,1045,506,92
"WMW_Asymp","ghEqual",12606977,10000,10,100,0,3,-3,-3,0,1,0.0078,0.0055338285107221,0.0100661714892779,0.0458,0.0417025985530339,0.0498974014469661,0.0976,0.092718083416362,0.102481916583638,976,458,78
"WMW_Asymp","ghEqual",5275164,10000,10,100,0,3,-1,-1,0,1,0.0082,0.00587691641085044,0.0105230835891496,0.0501,0.0458242345061498,0.0543757654938502,0.1019,0.0969235993001995,0.106876400699801,1019,501,82
"WMW_Asymp","ghEqual",135816,10000,10,100,0.5,3,1,1,0,0,0.0397,0.0346702711106446,0.0447297288893554,0.1284,0.121843120627128,0.134956879372872,0.2095,0.202805643244166,0.216194356755834,2095,1284,397
"WMW_Asymp","ghEqual",58013,10000,10,100,0.5,3,3,3,0,0,0.1236,0.115121748829629,0.132078251170371,0.2625,0.253876139205669,0.271123860794331,0.366,0.358075879448797,0.373924120551203,3660,2625,1236
"WMW_Asymp","ghEqual",30001,10000,10,100,0.5,3,1,3,0,0,0.161,0.151532402700241,0.170467597299759,0.3237,0.314529413433722,0.332870586566278,0.4306,0.422454614438647,0.438745385561353,4306,3237,1610
"WMW_Asymp","ghEqual",48784,10000,10,100,0.5,3,-1,1,0,0,0.135,0.126197200772482,0.143802799227518,0.3284,0.319195228981099,0.337604771018901,0.4602,0.452001098865342,0.468398901134658,4602,3284,1350
"WMW_Asymp","ghEqual",20411,10000,10,100,0.5,3,-3,3,0,0,0.3716,0.359151936372152,0.384048063627848,0.6481,0.638739765794469,0.657460234205531,0.769,0.762066778707015,0.775933221292985,7690,6481,3716
"WMW_Asymp","ghEqual",680611,10000,10,100,0.5,3,-1,3,0,0,0.2731,0.261622586108497,0.284577413891503,0.5071,0.497300988085812,0.516899011914188,0.6326,0.624669509082844,0.640530490917156,6326,5071,2731
