"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Mood","Cauchy",23976134,10000,10,100,1,0.5,2,0,0.1242,0.115704105182482,0.132695894817518,0.4106,0.400957922683239,0.420242077316761,0.7152,0.707775800258721,0.722624199741278,7152,4106,1242
"Mood","Cauchy",41038,10000,10,100,1,1,2,0,0.0378,0.0328872525953377,0.0427127474046623,0.1775,0.170011010815871,0.184988989184129,0.4365,0.428341600152642,0.444658399847358,4365,1775,378
"Mood","Cauchy",228504,10000,10,100,1.5,1,1,0,0.1069,0.0989405188974115,0.114859481102589,0.3826,0.373073971713332,0.392126028286668,0.6902,0.68259333856834,0.69780666143166,6902,3826,1069
"Mood","Cauchy",1639820,10000,10,100,1.5,0.5,0.5,0,0.334,0.321850561508679,0.346149438491321,0.7144,0.705546685423956,0.723253314576044,0.9194,0.914921983670965,0.923878016329035,9194,7144,3340
"Mood","Cauchy",5472566,10000,10,100,1.5,2,2,0,0.0203,0.0166672088434902,0.0239327911565098,0.1255,0.119006814036238,0.131993185963762,0.3509,0.343049209451464,0.358750790548536,3509,1255,203
"Mood","Cauchy",7094239,10000,10,100,1.5,0.5,2,0,0.2561,0.244856334229554,0.267343665770446,0.6431,0.633709934966019,0.652490065033981,0.8886,0.883424388702858,0.893775611297142,8886,6431,2561
"Mood","Cauchy",5832105,10000,10,100,1.5,1,2,0,0.0862,0.0789702202261856,0.0934297797738144,0.3395,0.330218623897288,0.348781376102712,0.6397,0.631802562298076,0.647597437701924,6397,3395,862
"Mood","Cauchy",95134,10000,10,100,2,1,1,0,0.1772,0.167363856433926,0.187036143566074,0.5145,0.504704121766784,0.524295878233216,0.8051,0.798583765045751,0.811616234954249,8051,5145,1772
"Mood","Cauchy",83983312,10000,10,100,2,0.5,0.5,0,0.4296,0.416848309788817,0.442351690211183,0.8081,0.80038162078786,0.81581837921214,0.9591,0.955841936820444,0.962358063179555,9591,8081,4296
"Mood","Cauchy",49725,10000,10,100,2,2,2,0,0.0426,0.0373976763196987,0.0478023236803013,0.2109,0.202904228345532,0.218895771654468,0.4786,0.470382536895179,0.486817463104821,4786,2109,426
"Mood","Cauchy",141686,10000,10,100,2,0.5,2,0,0.3711,0.35865536586216,0.38354463413784,0.7744,0.766207653907311,0.782592346092689,0.9495,0.945897872541903,0.953102127458097,9495,7744,3711
"Mood","Cauchy",4812586,10000,10,100,2,1,2,0,0.1602,0.150751452521657,0.169648547478343,0.4882,0.478402729484106,0.497997270515894,0.7847,0.777938551515335,0.791461448484665,7847,4882,1602
"Mood","Cauchy",104745658,10000,10,100,2.5,1,1,0,0.2529,0.241702794686513,0.264097205313487,0.6259,0.616415762928395,0.635384237071605,0.874,0.868541077971797,0.879458922028203,8740,6259,2529
"Mood","Cauchy",13686307,10000,10,100,2.5,0.5,0.5,0,0.5041,0.491220433032879,0.516979566967121,0.8608,0.854015359849071,0.867584640150929,0.9742,0.971592046654578,0.976807953345422,9742,8608,5041
"Mood","Cauchy",21853,10000,10,100,2.5,2,2,0,0.0675,0.0610371784366269,0.0739628215633731,0.2868,0.277935559850639,0.295664440149361,0.5971,0.589031587908208,0.605168412091792,5971,2868,675
"Mood","Cauchy",467325,10000,10,100,2.5,0.5,2,0,0.4826,0.469727801460286,0.495472198539714,0.8505,0.84351101953358,0.85748898046642,0.9748,0.97222175649164,0.97737824350836,9748,8505,4826
"Mood","Cauchy",1099985,10000,10,100,2.5,1,2,0,0.2316,0.22073302133766,0.24246697866234,0.6054,0.595820213723971,0.614979786276029,0.8649,0.859276890698735,0.870523109301265,8649,6054,2316
"Mood","Cauchy",100083663,10000,10,100,5,1,1,0,0.5047,0.491820569050971,0.517579430949029,0.8639,0.857179263459531,0.870620736540469,0.977,0.974534090679384,0.979465909320616,9770,8639,5047
"Mood","Cauchy",282855154,10000,10,100,5,0.5,0.5,0,0.724,0.712484847793346,0.735515152206654,0.9621,0.958357293394561,0.965842706605439,0.9971,0.996215425818275,0.997984574181725,9971,9621,7240
"Mood","Cauchy",9227594,10000,10,100,5,2,2,0,0.2535,0.242294022489118,0.264705977510882,0.6313,0.621843933127901,0.640756066872099,0.879,0.873635206313613,0.884364793686387,8790,6313,2535
"Mood","Cauchy",12089824,10000,10,100,5,0.5,2,0,0.7098,0.698108706580737,0.721491293419263,0.9568,0.952815181655132,0.960784818344868,0.9965,0.995528509459966,0.997471490540034,9965,9568,7098
"Mood","Cauchy",87671,10000,10,100,5,1,2,0,0.5054,0.492520751183505,0.518279248816495,0.8653,0.858608504024839,0.871991495975161,0.9767,0.974218441848601,0.979181558151399,9767,8653,5054
"Mood","Cauchy",280046538,10000,10,100,5,0.5,1,0,0.716,0.704383867963285,0.727616132036715,0.9586,0.954695414346387,0.962504585653613,0.9958,0.994736159282646,0.996863840717354,9958,9586,7160
"Mood","Cauchy",1038656,10000,10,100,0.5,0.5,1,0,0.0336,0.0289581194766879,0.0382418805233121,0.178,0.17050275020024,0.18549724979976,0.4328,0.424649624094166,0.440950375905834,4328,1780,336
"Mood","Cauchy",33006,10000,10,100,1,0.5,1,0,0.1536,0.144311848430053,0.162888151569947,0.4814,0.471606783163516,0.491193216836484,0.7854,0.778646541902766,0.792153458097234,7854,4814,1536
"Mood","Cauchy",4167062,10000,10,100,1.5,0.5,1,0,0.3019,0.290074044670266,0.313725955329734,0.7007,0.691724152019915,0.709675847980085,0.9152,0.91061729571122,0.91978270428878,9152,7007,3019
"Mood","Cauchy",1411678,10000,10,100,2,0.5,1,0,0.4166,0.403900439134027,0.429299560865973,0.7918,0.783841995458559,0.799758004541441,0.9545,0.951071851968719,0.957928148031281,9545,7918,4166
"Mood","Cauchy",3845974,10000,10,100,2.5,0.5,1,0,0.4965,0.483620315563866,0.509379684436134,0.8565,0.849628592484796,0.863371407515204,0.9751,0.97253675479246,0.97766324520754,9751,8565,4965
