"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"TTest_VarUnequal","ghEqual",237008053,1000,20,20,1.5,3,1,3,0,0,0.281,0.244384626899839,0.317615373100161,0.533,0.502077249514314,0.563922750485686,0.661,0.636375553285911,0.685624446714089
"TTest_VarUnequal","ghEqual",80297638,1000,20,20,1.5,3,-1,1,0,0,0.839,0.809060828563502,0.868939171436498,0.973,0.962953972247699,0.983046027752301,0.992,0.987365885802011,0.996634114197989
"TTest_VarUnequal","ghEqual",24631118,1000,20,20,1.5,3,-3,3,0,0,0.998,0.994360630700794,1.00163936929921,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",1871495,1000,20,20,1.5,3,-1,3,0,0,0.966,0.951237025132312,0.980762974867688,0.999,0.997040980245123,1.00095901975488,1,1,1
"TTest_VarUnequal","ghEqual",100674,1000,20,20,1.5,3,1,-3,0,0,0.018,0.00716976562691277,0.0288302343730872,0.132,0.111020124843079,0.152979875156921,0.253,0.230385527404447,0.275614472595553
"TTest_VarUnequal","ghEqual",122892366,1000,20,20,2,3,1,1,0,0,0.25,0.214726667296667,0.285273332703333,0.485,0.454023627714014,0.515976372285986,0.606,0.580581476181729,0.631418523818271
"TTest_VarUnequal","ghEqual",243896,1000,20,20,2,3,3,3,0,0,0.236,0.201410161088782,0.270589838911218,0.481,0.450032062025379,0.511967937974621,0.614,0.588675333188766,0.639324666811234
"TTest_VarUnequal","ghEqual",144559,1000,20,20,2,3,1,3,0,0,0.496,0.455271167122246,0.536728832877754,0.719,0.691140476989008,0.746859523010992,0.818,0.79792857309756,0.83807142690244
"TTest_VarUnequal","ghEqual",134738745,1000,20,20,2,3,-1,1,0,0,0.955,0.938112949529299,0.971887050470701,0.996,0.992087847855719,0.999912152144281,0.998,0.995675946235562,1.00032405376444
"TTest_VarUnequal","ghEqual",737052,1000,20,20,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",127570721,1000,20,20,2,3,-1,3,0,0,0.998,0.994360630700794,1.00163936929921,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",144331,1000,20,20,2,3,1,-3,0,0,0.009,0.00130685460010016,0.0166931453998998,0.065,0.0497201688491005,0.0802798311508995,0.137,0.119113243956072,0.154886756043928
"TTest_VarUnequal","ghEqual",1062401,1000,20,20,2.5,3,1,1,0,0,0.432,0.391648294066099,0.472351705933901,0.69,0.661334371801755,0.718665628198245,0.77,0.748108517010033,0.791891482989967
"TTest_VarUnequal","ghEqual",639636,1000,20,20,2.5,3,3,3,0,0,0.389,0.349286216449399,0.428713783550601,0.635,0.605160649470875,0.664839350529125,0.745,0.722326731612425,0.767673268387575
"TTest_VarUnequal","ghEqual",1826560,1000,20,20,2.5,3,1,3,0,0,0.645,0.606020174325685,0.683979825674315,0.844,0.821509992832371,0.866490007167629,0.907,0.891891859321048,0.922108140678952
"TTest_VarUnequal","ghEqual",964733,1000,20,20,2.5,3,-1,1,0,0,0.993,0.986208440607931,0.999791559392069,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",112568,1000,20,20,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",185960604,1000,20,20,2.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",4203434,1000,20,20,2.5,3,1,-3,0,0,0.018,0.00716976562691277,0.0288302343730872,0.057,0.0426302455970883,0.0713697544029117,0.098,0.0825338503207812,0.113466149679219
"TTest_VarUnequal","ghEqual",380899,1000,100,100,0,1,1,1,0,1,0.007,0.000208440607931048,0.013791559392069,0.046,0.0330159800369839,0.0589840199630161,0.107,0.0909200934463225,0.123079906553677
"TTest_VarUnequal","ghEqual",100379,1000,100,100,0,1,3,3,0,1,0.02,0.00859556184636876,0.0314044381536312,0.061,0.0461661533512039,0.0758338466487961,0.114,0.0974676272392618,0.130532372760738
"TTest_VarUnequal","ghEqual",274468636,1000,100,100,0,1,1,3,0,1,0.13,0.102604630581064,0.157395369418936,0.309,0.280359912877228,0.337640087122772,0.42,0.394325349272093,0.445674650727907
"TTest_VarUnequal","ghEqual",22185,1000,100,100,0,1,-1,1,0,1,0.983,0.972469546413568,0.993530453586432,0.999,0.997040980245123,1.00095901975488,0.999,0.997355822705728,1.00064417729427
"TTest_VarUnequal","ghEqual",453858,1000,100,100,0,1,-3,3,0,1,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",4874128,1000,100,100,0,1,-1,3,0,1,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",117981,1000,100,100,0,1,1,-3,0,1,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",16299374,1000,100,100,0.5,3,1,1,0,0,0.059,0.0398059475945281,0.0781940524054719,0.182,0.158085108371561,0.205914891628439,0.281,0.25761790033006,0.30438209966994
"TTest_VarUnequal","ghEqual",133951199,1000,100,100,0.5,3,3,3,0,0,0.065,0.0449179362016749,0.0850820637983251,0.174,0.150502550810779,0.19749744918922,0.274,0.250798850953024,0.297201149046976
"TTest_VarUnequal","ghEqual",3953630,1000,100,100,0.5,3,1,3,0,0,0.45,0.409474026106705,0.490525973893295,0.718,0.690110363903414,0.745889636096586,0.806,0.78543000016772,0.82656999983228
"TTest_VarUnequal","ghEqual",152304,1000,100,100,0.5,3,-1,1,0,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",256665494,1000,100,100,0.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",643508,1000,100,100,0.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",16748,1000,100,100,0.5,3,1,-3,0,0,0.997,0.99254493479105,1.00145506520895,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",57881598,1000,100,100,1,3,1,1,0,0,0.353,0.314069915021721,0.391930084978279,0.615,0.584840509951261,0.645159490048739,0.735,0.712042081553961,0.757957918446039
