"method","distribution","seed","N","n1","n2","delta","scale","lambda3","lambda4","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"AD","GLDLS",1097861,10000,20,20,0.5,2,-0.002,-0.2,0,0.1622,0.15270398347653,0.17169601652347,0.3567,0.347311106739471,0.366088893260529,0.4792,0.470982120009735,0.487417879990265,4792,3567,1622
"AD","GLDLS",316014,10000,20,20,1,2,-0.002,-0.002,0,0.7927,0.782257609285336,0.803142390714664,0.9251,0.919940693597159,0.930259306402841,0.962,0.958854821946217,0.965145178053783,9620,9251,7927
"AD","GLDLS",26557193,10000,20,20,1,2,-0.002,-0.02,0,0.7812,0.770549974814065,0.791850025185935,0.926,0.920869290512999,0.931130709487001,0.9627,0.959582791842405,0.965817208157595,9627,9260,7812
"AD","GLDLS",109867387,10000,20,20,1,2,-0.002,-0.05,0,0.7611,0.750115639075308,0.772084360924692,0.92,0.91468265329323,0.92531734670677,0.9535,0.950036200641727,0.956963799358273,9535,9200,7611
"AD","GLDLS",5623986,10000,20,20,1,2,-0.002,-0.1,0,0.7339,0.722516213559175,0.745283786440825,0.9018,0.895967336378497,0.907632663621503,0.9472,0.943521220919055,0.950878779080945,9472,9018,7339
"AD","GLDLS",27277,10000,20,20,1,2,-0.002,-0.2,0,0.6754,0.663338518790647,0.687461481209353,0.8687,0.862080528065654,0.875319471934346,0.9261,0.921796547006069,0.930403452993931,9261,8687,6754
"AD","GLDLS",9620279,10000,20,20,1.5,2,-0.002,-0.002,0,0.9911,0.988680644991262,0.993519355008738,0.999,0.998380503559332,0.999619496440668,0.9996,0.999271065806581,0.999928934193419,9996,9990,9911
"AD","GLDLS",39981,10000,20,20,1.5,2,-0.002,-0.02,0,0.9905,0.988001180414356,0.992998819585644,0.9985,0.997741464806354,0.999258535193646,0.9996,0.999271065806581,0.999928934193419,9996,9985,9905
"AD","GLDLS",543714,10000,20,20,1.5,2,-0.002,-0.05,0,0.9881,0.98530668580069,0.990893314199309,0.9986,0.997867148687386,0.999332851312614,0.9995,0.999132258787495,0.999867741212506,9995,9986,9881
"AD","GLDLS",1119037,10000,20,20,1.5,2,-0.002,-0.1,0,0.9821,0.978684531929415,0.985515468070585,0.9973,0.996282929956394,0.998317070043606,0.9992,0.998734909885721,0.999665090114279,9992,9973,9821
