"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"VW","ghEqual",74716,10000,20,20,1,3,1,-3,0,0,0.0388,0.0338252804483211,0.0437747195516789,0.1556,0.148495476093192,0.162704523906808,0.2604,0.253180870316749,0.267619129683251,2604,1556,388
"VW","ghEqual",27362517,10000,20,20,1.5,3,1,1,0,0,0.2389,0.227915639075308,0.249884360924692,0.5015,0.491700044100099,0.511299955899901,0.6456,0.637731453426102,0.653468546573898,6456,5015,2389
"VW","ghEqual",1226963,10000,20,20,1.5,3,3,3,0,0,0.352,0.339697179337664,0.364302820662336,0.6297,0.620235454268397,0.639164545731603,0.755,0.747925065552424,0.762074934447576,7550,6297,3520
"VW","ghEqual",1936487,10000,20,20,1.5,3,1,3,0,0,0.4695,0.456643985573375,0.482356014426625,0.7398,0.731200625139372,0.748399374860628,0.8361,0.830010459954481,0.842189540045519,8361,7398,4695
"VW","ghEqual",11152913,10000,20,20,1.5,3,-1,1,0,0,0.6737,0.661622204573605,0.685777795426395,0.8865,0.880282820990192,0.892717179009808,0.9408,0.936917822305149,0.944682177694851,9408,8865,6737
"VW","ghEqual",146744484,10000,20,20,1.5,3,-3,3,0,0,0.9916,0.989248993873988,0.993951006126012,0.9989,0.998250299171618,0.999549700828382,0.9997,0.999415120383714,0.999984879616286,9997,9989,9916
"VW","ghEqual",48721,10000,20,20,1.5,3,-1,3,0,0,0.8682,0.859486082285689,0.876913917714311,0.9698,0.966445709804802,0.973154290195198,0.9882,0.986423646767138,0.989976353232862,9882,9698,8682
"VW","ghEqual",121622,10000,20,20,1.5,3,1,-3,0,0,0.013,0.0100820616549351,0.0159179383450649,0.0799,0.0745856888764018,0.0852143111235982,0.1532,0.147275036086152,0.159124963913848,1532,799,130
"VW","ghEqual",42082,10000,20,20,2,3,1,1,0,0,0.4156,0.402904823834729,0.428295176165271,0.6877,0.678616743555662,0.696783256444338,0.7998,0.793217533784675,0.806382466215325,7998,6877,4156
"VW","ghEqual",1547695,10000,20,20,2,3,3,3,0,0,0.4858,0.47292519529419,0.49867480470581,0.7517,0.743232275761599,0.760167724238401,0.8472,0.841281378697163,0.853118621302837,8472,7517,4858
"VW","ghEqual",255960,10000,20,20,2,3,1,3,0,0,0.6277,0.615247159053481,0.640152840946519,0.8544,0.847486986918687,0.861313013081313,0.9189,0.914409337100051,0.923390662899949,9189,8544,6277
"VW","ghEqual",20787,10000,20,20,2,3,-1,1,0,0,0.873,0.864422616244472,0.881577383755528,0.9711,0.967816500384285,0.974383499615715,0.9885,0.986746106739458,0.990253893260542,9885,9711,8730
"VW","ghEqual",317824,10000,20,20,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",2452845,10000,20,20,2,3,-1,3,0,0,0.9752,0.971193929891665,0.979206070108335,0.9963,0.995109986197727,0.997490013802273,0.9989,0.99835471537618,0.99944528462382,9989,9963,9752
"VW","ghEqual",22467,10000,20,20,2,3,1,-3,0,0,0.0105,0.00787428002833509,0.0131257199716649,0.0495,0.0452485729501731,0.0537514270498269,0.1068,0.101719272695726,0.111880727304274,1068,495,105
"VW","ghEqual",11200376,10000,20,20,2.5,3,1,1,0,0,0.5818,0.569093535384704,0.594506464615296,0.8212,0.813689578711577,0.828710421288423,0.8986,0.893634441681029,0.903565558318971,8986,8212,5818
"VW","ghEqual",1188628,10000,20,20,2.5,3,3,3,0,0,0.6139,0.60135864168266,0.62644135831734,0.8371,0.829862221560838,0.844337778439162,0.9135,0.9088758891996,0.9181241108004,9135,8371,6139
"VW","ghEqual",2909257,10000,20,20,2.5,3,1,3,0,0,0.7634,0.752452138195696,0.774347861804304,0.9221,0.916846922462556,0.927353077537444,0.9631,0.959998907099106,0.966201092900894,9631,9221,7634
"VW","ghEqual",460729,10000,20,20,2.5,3,-1,1,0,0,0.9728,0.968609729189132,0.976990270810868,0.9965,0.995342479356556,0.997657520643444,0.9992,0.998734909885721,0.999665090114279,9992,9965,9728
"VW","ghEqual",58641405,10000,20,20,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",1409145,10000,20,20,2.5,3,-1,3,0,0,0.9991,0.998327547838281,0.999872452161719,1,1,1,1,1,1,10000,10000,9991
"VW","ghEqual",43678,10000,20,20,2.5,3,1,-3,0,0,0.0136,0.0106163914386931,0.0165836085613069,0.0647,0.0598784832608815,0.0695215167391185,0.1195,0.114164015798433,0.124835984201567,1195,647,136
"VW","ghEqual",114767,10000,100,100,0,3,1,1,0,1,0.0096,0.00708818996570521,0.0121118100342948,0.0495,0.0452485729501731,0.0537514270498269,0.0973,0.0924247819630528,0.102175218036947,973,495,96
"VW","ghEqual",94028,10000,100,100,0,3,3,3,0,1,0.0088,0.00639415390545114,0.0112058460945489,0.05,0.0457282790353301,0.0542717209646699,0.1002,0.0952606163769252,0.105139383623075,1002,500,88
"VW","ghEqual",38138,10000,100,100,0,3,-3,-3,0,1,0.0102,0.00761166986137858,0.0127883301386214,0.0515,0.0471681006890741,0.0558318993109259,0.1047,0.0996635614973699,0.10973643850263,1047,515,102
"VW","ghEqual",4195179,10000,100,100,0,3,-1,-1,0,1,0.0082,0.00587691641085044,0.0105230835891496,0.0497,0.0454404410761676,0.0539595589238324,0.0981,0.0932069506108179,0.102993049389182,981,497,82
"VW","ghEqual",114464343,10000,100,100,0.5,3,1,1,0,0,0.2582,0.246926276160816,0.269473723839184,0.5035,0.493700240102941,0.513299759897059,0.633,0.625071321839203,0.640928678160797,6330,5035,2582
"VW","ghEqual",77598,10000,100,100,0.5,3,3,3,0,0,0.676,0.66394432,0.68805568,0.8646,0.857893853770279,0.871306146229721,0.9241,0.919743414162217,0.928456585837783,9241,8646,6760
"VW","ghEqual",181152979,10000,100,100,0.5,3,1,3,0,0,0.8992,0.891444598722546,0.906955401277454,0.9747,0.97162211906897,0.97777788093103,0.9901,0.988471367752077,0.991728632247923,9901,9747,8992
"VW","ghEqual",10296742,10000,100,100,0.5,3,-1,1,0,0,0.9848,0.981648323215922,0.987951676784078,0.9974,0.996401892251107,0.998398107748893,0.999,0.998480065487297,0.999519934512703,9990,9974,9848
"VW","ghEqual",39021292,10000,100,100,0.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",333462847,10000,100,100,0.5,3,-1,3,0,0,0.9996,0.999084903050306,1.00011509694969,0.9998,0.999522841861747,1.00007715813825,0.9999,0.999735508225206,1.00006449177479,9999,9998,9996
"VW","ghEqual",302052,10000,100,100,0.5,3,1,-3,0,0,0.8359,0.826359364326768,0.845440635673232,0.9489,0.944584046621382,0.953215953378618,0.9727,0.970019371172136,0.975380628827864,9727,9489,8359
"VW","ghEqual",52086,10000,100,100,1,3,1,1,0,0,0.7865,0.775944126869728,0.797055873130272,0.9273,0.922210988800012,0.932389011199988,0.9624,0.959270768942759,0.965529231057241,9624,9273,7865
"VW","ghEqual",595438,10000,100,100,1,3,3,3,0,0,0.9613,0.956331436869249,0.966268563130751,0.9912,0.989369464928061,0.993030535071939,0.9964,0.995414778201825,0.997385221798175,9964,9912,9613
"VW","ghEqual",141154,10000,100,100,1,3,1,3,0,0,0.9943,0.992360713356985,0.996239286643015,0.9988,0.99812144358407,0.99947855641593,0.9995,0.999132258787495,0.999867741212506,9995,9988,9943
"VW","ghEqual",46354,10000,100,100,1,3,-1,1,0,0,0.9998,0.999435735018296,1.0001642649817,1,1,1,1,1,1,10000,10000,9998
"VW","ghEqual",329883487,10000,100,100,1,3,-3,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",206461,10000,100,100,1,3,-1,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",190666099,10000,100,100,1,3,1,-3,0,0,0.4713,0.458441235760515,0.484158764239485,0.7225,0.713723800423874,0.731276199576126,0.827,0.820777832348972,0.833222167651028,8270,7225,4713
"VW","ghEqual",724367,10000,100,100,1.5,3,1,1,0,0,0.9777,0.973896345181895,0.981503654818105,0.9951,0.993731365527834,0.996468634472166,0.9975,0.996678528768383,0.998321471231617,9975,9951,9777
"VW","ghEqual",145661400,10000,100,100,1.5,3,3,3,0,0,0.996,0.994374056225326,0.997625943774674,0.9995,0.99906184025744,0.99993815974256,1,1,1,10000,9995,9960
