"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Yuen","ghEqual",18706,1000,20,20,2,3,1,3,0,0,0.314,0.276192954446241,0.351807045553759,0.614,0.583825928905764,0.644174071094236,0.744,0.721297569610282,0.766702430389718
"Yuen","ghEqual",20982469,1000,20,20,2,3,-1,1,0,0,0.389,0.349286216449399,0.428713783550601,0.731,0.703515306397924,0.758484693602076,0.866,0.848279447945958,0.883720552054042
"Yuen","ghEqual",4875324,1000,20,20,2,3,-3,3,0,0,0.71,0.673036419567363,0.746963580432637,0.98,0.971322710100498,0.988677289899502,0.997,0.994155053467111,0.999844946532889
"Yuen","ghEqual",10361823,1000,20,20,2,3,-1,3,0,0,0.484,0.443290722908113,0.524709277091887,0.889,0.869529888382446,0.908470111617554,0.963,0.953180714039453,0.972819285960547
"Yuen","ghEqual",1772284,1000,20,20,2,3,1,-3,0,0,0.1,0.0755619182422188,0.124438081757781,0.195,0.170443225781874,0.219556774218126,0.283,0.259567496105303,0.306432503894697
"Yuen","ghEqual",26370,1000,20,20,2.5,3,1,1,0,0,0.402,0.362059869713583,0.441940130286417,0.656,0.626556650625311,0.685443349374689,0.769,0.74707522919219,0.79092477080781
"Yuen","ghEqual",662530,1000,20,20,2.5,3,3,3,0,0,0.382,0.342420365653837,0.421579634346163,0.624,0.593977815562488,0.654022184437512,0.744,0.721297569610282,0.766702430389718
"Yuen","ghEqual",1990651,1000,20,20,2.5,3,1,3,0,0,0.493,0.45227385548599,0.53372614451401,0.756,0.729379765170082,0.782620234829918,0.841,0.821977724716139,0.860022275283861
"Yuen","ghEqual",543475,1000,20,20,2.5,3,-1,1,0,0,0.589,0.548920304164028,0.629079695835972,0.908,0.890085985999782,0.925914014000218,0.958,0.947565460149101,0.968434539850899
"Yuen","ghEqual",95136,1000,20,20,2.5,3,-3,3,0,0,0.924,0.902413181479801,0.945586818520199,0.999,0.997040980245123,1.00095901975488,1,1,1
"Yuen","ghEqual",195980,1000,20,20,2.5,3,-1,3,0,0,0.764,0.729410161088782,0.798589838911218,0.974,0.964136700430383,0.983863299569617,0.993,0.988662998757782,0.997337001242218
"Yuen","ghEqual",32878,1000,20,20,2.5,3,1,-3,0,0,0.157,0.127364690158934,0.186635309841066,0.305,0.276463651950539,0.333536348049461,0.401,0.37550520643396,0.42649479356604
"Yuen","ghEqual",182851878,1000,100,100,0,1,1,1,0,1,0.01,0.00189480522134107,0.0181051947786589,0.054,0.0399912779169547,0.0680087220830453,0.111,0.0946590134638388,0.127340986536161
"Yuen","ghEqual",3424661,1000,100,100,0,1,3,3,0,1,0.006,-0.000290927440687899,0.0122909274406879,0.064,0.0488300558208015,0.0791699441791986,0.128,0.110620826072566,0.145379173927434
"Yuen","ghEqual",301917851,1000,100,100,0,1,1,3,0,1,0.032,0.017662992035435,0.046337007964565,0.109,0.0896844013709127,0.128315598629087,0.19,0.16959271582253,0.21040728417747
"Yuen","ghEqual",414259,1000,100,100,0,1,-1,1,0,1,0.057,0.0381140370704589,0.0758859629295411,0.184,0.159983480885024,0.208016519114976,0.29,0.266395539669376,0.313604460330624
"Yuen","ghEqual",37187,1000,100,100,0,1,-3,3,0,1,0.473,0.432329291630265,0.513670708369735,0.77,0.743916530905572,0.796083469094428,0.867,0.84933550315534,0.88466449684466
"Yuen","ghEqual",63453,1000,100,100,0,1,-1,3,0,1,0.198,0.165538720208593,0.230461279791407,0.463,0.432094646910284,0.493905353089716,0.614,0.588675333188766,0.639324666811234
"Yuen","ghEqual",17982180,1000,100,100,0,1,1,-3,0,1,0.209,0.175878709980679,0.242121290019321,0.48,0.44903448111205,0.51096551888795,0.627,0.601843275794035,0.652156724205965
"Yuen","ghEqual",280587,1000,100,100,0.5,3,1,1,0,0,0.082,0.0596501750750481,0.104349824924952,0.199,0.17425434990953,0.22374565009047,0.295,0.271276898403139,0.318723101596861
"Yuen","ghEqual",655543,1000,100,100,0.5,3,3,3,0,0,0.06,0.0406542571504736,0.0793457428495263,0.178,0.154291614445517,0.201708385554483,0.276,0.252746425229656,0.299253574770344
"Yuen","ghEqual",440537,1000,100,100,0.5,3,1,3,0,0,0.232,0.197614886584802,0.266385113415198,0.464,0.433090110216955,0.494909889783045,0.591,0.565424667021229,0.616575332978771
"Yuen","ghEqual",8480822,1000,100,100,0.5,3,-1,1,0,0,0.323,0.284907326508947,0.361092673491053,0.586,0.555471529248913,0.616528470751087,0.729,0.705878590160308,0.752121409839692
"Yuen","ghEqual",15268033,1000,100,100,0.5,3,-3,3,0,0,0.922,0.900154669450521,0.943845330549479,0.992,0.986478502232184,0.997521497767816,0.997,0.994155053467111,0.999844946532889
"Yuen","ghEqual",57250,1000,100,100,0.5,3,-1,3,0,0,0.655,0.616276370500688,0.693723629499312,0.86,0.838493520976227,0.881506479023773,0.925,0.911298522547732,0.938701477452268
"Yuen","ghEqual",116317410,1000,100,100,0.5,3,1,-3,0,0,0.027,0.0137966492398331,0.0402033507601669,0.128,0.107292899150291,0.148707100849709,0.208,0.186886503501315,0.229113496498685
"Yuen","ghEqual",6278641,1000,100,100,1,3,1,1,0,0,0.324,0.285876592457861,0.362123407542139,0.553,0.522184274378169,0.583815725621831,0.674,0.649616016791755,0.698383983208246
"Yuen","ghEqual",58117,1000,100,100,1,3,3,3,0,0,0.327,0.288785580468938,0.365214419531062,0.564,0.533264600109971,0.594735399890029,0.699,0.675139049600341,0.722860950399659
"Yuen","ghEqual",81495176,1000,100,100,1,3,1,3,0,0,0.603,0.563143444047234,0.642856555952766,0.826,0.802502550810779,0.84949744918922,0.906,0.890819225543471,0.921180774456529
"Yuen","ghEqual",2745384,1000,100,100,1,3,-1,1,0,0,0.786,0.752590958315091,0.819409041684909,0.952,0.938750631954693,0.965249368045307,0.979,0.971541235492724,0.986458764507276
"Yuen","ghEqual",9288494,1000,100,100,1,3,-3,3,0,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"Yuen","ghEqual",87610,1000,100,100,1,3,-1,3,0,0,0.968,0.953662992035435,0.982337007964565,0.998,0.995230914663648,1.00076908533635,0.999,0.997355822705728,1.00064417729427
"Yuen","ghEqual",43306,1000,100,100,1,3,1,-3,0,0,0.024,0.0115325857923946,0.0364674142076054,0.076,0.0595752467781096,0.0924247532218904,0.126,0.108737372821613,0.143262627178387
"Yuen","ghEqual",3224218,1000,100,100,1.5,3,1,1,0,0,0.743,0.707403538617216,0.778596461382783,0.904,0.885741045637825,0.922258954362175,0.949,0.937555835374524,0.960444164625476
"Yuen","ghEqual",21184,1000,100,100,1.5,3,3,3,0,0,0.677,0.638907326508947,0.715092673491053,0.871,0.850224092453036,0.891775907546964,0.918,0.903727693322381,0.932272306677619
"Yuen","ghEqual",26546,1000,100,100,1.5,3,1,3,0,0,0.923,0.901283388015254,0.944716611984746,0.978,0.968908472867554,0.987091527132446,0.994,0.989982695791952,0.998017304208048
"Yuen","ghEqual",34416618,1000,100,100,1.5,3,-1,1,0,0,0.985,0.975098303660483,0.994901696339517,0.998,0.995230914663648,1.00076908533635,0.999,0.997355822705728,1.00064417729427
"Yuen","ghEqual",678136,1000,100,100,1.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Yuen","ghEqual",1497677,1000,100,100,1.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"Yuen","ghEqual",36736870,1000,100,100,1.5,3,1,-3,0,0,0.125,0.0980595471456028,0.151940452854397,0.285,0.257021042907213,0.312978957092787,0.376,0.350802809489945,0.401197190510055
"Yuen","ghEqual",377142,1000,100,100,2,3,1,1,0,0,0.95,0.932246145207308,0.967753854792692,0.987,0.979979204489518,0.994020795510482,0.993,0.988662998757782,0.997337001242218
"Yuen","ghEqual",19155,1000,100,100,2,3,3,3,0,0,0.924,0.902413181479801,0.945586818520199,0.98,0.971322710100498,0.988677289899502,0.993,0.988662998757782,0.997337001242218
"Yuen","ghEqual",667383,1000,100,100,2,3,1,3,0,0,0.991,0.9833068546001,0.9986931453999,0.997,0.993610276471451,1.00038972352855,1,1,1
"Yuen","ghEqual",10874922,1000,100,100,2,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"Yuen","ghEqual",56767,1000,100,100,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Yuen","ghEqual",140175707,1000,100,100,2,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"Yuen","ghEqual",71665210,1000,100,100,2,3,1,-3,0,0,0.397,0.357143444047234,0.436856555952766,0.606,0.575714099280358,0.636285900719642,0.713,0.68946839143248,0.73653160856752
"Yuen","ghEqual",2613788,1000,100,100,2.5,3,1,1,0,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"Yuen","ghEqual",22540441,1000,100,100,2.5,3,3,3,0,0,0.985,0.975098303660483,0.994901696339517,0.996,0.992087847855719,0.999912152144281,0.997,0.994155053467111,0.999844946532889
"Yuen","ghEqual",55276,1000,100,100,2.5,3,1,3,0,0,1,1,1,1,1,1,1,1,1
"Yuen","ghEqual",2624004,1000,100,100,2.5,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"Yuen","ghEqual",306244,1000,100,100,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Yuen","ghEqual",424342,1000,100,100,2.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"Yuen","ghEqual",82924158,1000,100,100,2.5,3,1,-3,0,0,0.738,0.702180073921684,0.773819926078316,0.893,0.873840962404129,0.912159037595871,0.946,0.934242679680301,0.957757320319699
"Yuen","ghEqual",36649,1000,10,100,0,1,1,1,0,1,0.043,0.0264752059566238,0.0595247940433761,0.094,0.0759122687326464,0.112087731267354,0.143,0.124789396776191,0.161210603223809
"Yuen","ghEqual",199128,1000,10,100,0,1,3,3,0,1,0.074,0.0526760717825256,0.0953239282174744,0.115,0.0952268151275522,0.134773184872448,0.156,0.137124458270026,0.174875541729974
"Yuen","ghEqual",4136900,1000,10,100,0,1,1,3,0,1,0.055,0.0364286657022173,0.0735713342977827,0.098,0.079572247190718,0.116427752809282,0.15,0.131425334794403,0.168574665205597
"Yuen","ghEqual",38747489,1000,10,100,0,1,-1,1,0,1,0.021,0.00931989217584016,0.0326801078241598,0.061,0.0461661533512039,0.0758338466487961,0.114,0.0974676272392618,0.130532372760738
"Yuen","ghEqual",1411527,1000,10,100,0,1,-3,3,0,1,0.021,0.00931989217584016,0.0326801078241598,0.089,0.071351399874211,0.106648600125789,0.187,0.166717009915326,0.207282990084674
"Yuen","ghEqual",148021,1000,10,100,0,1,-1,3,0,1,0.011,0.00250349441805633,0.0194965055819437,0.079,0.062281418289819,0.095718581710181,0.154,0.135223638235803,0.172776361764197
"Yuen","ghEqual",649701,1000,10,100,0,1,1,-3,0,1,0.021,0.00931989217584016,0.0326801078241598,0.083,0.0659006427723145,0.100099357227685,0.157,0.138075277683015,0.175924722316985
"Yuen","ghEqual",74076127,1000,10,100,0.5,3,1,1,0,0,0.062,0.0423554030569217,0.0816445969430783,0.133,0.111952939929767,0.154047060070233,0.19,0.16959271582253,0.21040728417747
"Yuen","ghEqual",1614746,1000,10,100,0.5,3,3,3,0,0,0.122,0.0953392089011597,0.14866079109884,0.188,0.163783408794795,0.212216591205205,0.251,0.228444956351738,0.273555043648262
