"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"KS","Cauchy",5372468,10000,10,100,1,1,1,0,0.1918,0.181657860420494,0.201942139579506,0.3934,0.383825315943051,0.402974684056949,0.5375,0.529298165434833,0.545701834565167,5375,3934,1918
"KS","Cauchy",81400,10000,10,100,1,0.5,0.5,0,0.6918,0.679905328437902,0.703694671562098,0.8573,0.850444573644652,0.864155426355348,0.9248,0.920461908249195,0.929138091750805,9248,8573,6918
"KS","Cauchy",314831469,10000,10,100,1,2,2,0,0.0437,0.0384339660452048,0.0489660339547952,0.1344,0.127714801153114,0.141085198846886,0.2301,0.223176250107133,0.237023749892867,2301,1344,437
"KS","Cauchy",80997,10000,10,100,1,0.5,2,0,0.237,0.226045758767235,0.247954241232765,0.5186,0.508806783163516,0.528393216836484,0.6923,0.684707639584571,0.699892360415429,6923,5186,2370
"KS","Cauchy",4795980,10000,10,100,1,1,2,0,0.0851,0.0779121757015753,0.0922878242984247,0.2544,0.245863741178807,0.262936258821193,0.3986,0.390545914023361,0.406654085976639,3986,2544,851
"KS","Cauchy",23800732,10000,10,100,1.5,1,1,0,0.4618,0.448957645035938,0.474642354964062,0.6795,0.67035329191676,0.68864670808324,0.7956,0.788966331954672,0.802233668045328,7956,6795,4618
"KS","Cauchy",3390510,10000,10,100,1.5,0.5,0.5,0,0.9224,0.915508141273109,0.929291858726891,0.979,0.976189671649077,0.981810328350923,0.9911,0.989555031448225,0.992644968551775,9911,9790,9224
"KS","Cauchy",594384,10000,10,100,1.5,2,2,0,0.1087,0.100681879403036,0.116718120596964,0.2536,0.245072602431785,0.262127397568215,0.3848,0.37679628533752,0.39280371466248,3848,2536,1087
"KS","Cauchy",162192152,10000,10,100,1.5,0.5,2,0,0.4864,0.473524765451181,0.499275234548819,0.7504,0.741917482299788,0.758882517700211,0.8659,0.860294502528145,0.871505497471855,8659,7504,4864
"KS","Cauchy",3643881,10000,10,100,1.5,1,2,0,0.2301,0.219257702295425,0.240942297704575,0.4658,0.456022951820841,0.475577048179159,0.6207,0.612718248614197,0.628681751385804,6207,4658,2301
"KS","Cauchy",17031383,10000,10,100,2,1,1,0,0.6877,0.675762005816013,0.699637994183987,0.8575,0.850648580366085,0.864351419633915,0.925,0.920667212394139,0.929332787605861,9250,8575,6877
"KS","Cauchy",137611480,10000,10,100,2,0.5,0.5,0,0.9789,0.975197830909223,0.982602169090777,0.9957,0.994417508330787,0.996982491669213,0.9984,0.997742526610729,0.999057473389271,9984,9957,9789
"KS","Cauchy",2926127,10000,10,100,2,2,2,0,0.1882,0.178131142564969,0.198268857435031,0.3916,0.382033082791704,0.401166917208297,0.5386,0.530399546469914,0.546800453530086,5386,3916,1882
"KS","Cauchy",122925056,10000,10,100,2,0.5,2,0,0.7067,0.694972122100161,0.718427877899839,0.8921,0.886019020163296,0.898180979836704,0.9496,0.946001251279458,0.953198748720542,9496,8921,7067
"KS","Cauchy",48668,10000,10,100,2,1,2,0,0.4187,0.405991406144933,0.431408593855067,0.6695,0.660280293542634,0.678719706457366,0.7918,0.785120960474147,0.798479039525852,7918,6695,4187
