"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Cucconi","Cauchy",76097625,1000,100,100,2.5,0.5,2,0,1,1,1,1,1,1,1,1,1
"Cucconi","Cauchy",17072,1000,100,100,2.5,1,2,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"Cucconi","Cauchy",178010975,1000,10,100,0,1,1,1,0.008,0.000743174362298623,0.0152568256377014,0.05,0.0364916322229516,0.0635083677770484,0.102,0.0862563960320389,0.117743603967961
"Cucconi","Cauchy",164001,1000,10,100,0,0.5,0.5,1,0.012,0.00313017698846251,0.0208698230115375,0.057,0.0426302455970883,0.0713697544029117,0.11,0.0937236414545513,0.126276358545449
"Cucconi","Cauchy",25798703,1000,10,100,0,2,2,1,0.009,0.00130685460010016,0.0166931453998998,0.046,0.0330159800369839,0.0589840199630161,0.097,0.0816044345418884,0.112395565458112
"Cucconi","Cauchy",29645,1000,10,100,0,0.5,2,1,0.145,0.116317769793825,0.173682230206175,0.505,0.474011228485143,0.535988771514857,0.651,0.626204714682525,0.675795285317475
"Cucconi","Cauchy",74787373,1000,10,100,0,1,2,1,0.015,0.00509830366048322,0.0249016963395168,0.136,0.114753744649939,0.157246255350061,0.254,0.231356050673524,0.276643949326476
"Cucconi","Cauchy",9781422,1000,10,100,0.5,1,1,0,0.036,0.0208247579820287,0.0511752420179712,0.132,0.111020124843079,0.152979875156921,0.21,0.188812042394322,0.231187957605678
"Cucconi","Cauchy",2140558,1000,10,100,0.5,0.5,0.5,0,0.115,0.0890123855962114,0.140987614403789,0.3,0.271596901577469,0.328403098422531,0.421,0.3953169715965,0.4466830284035
"Cucconi","Cauchy",102039188,1000,10,100,0.5,2,2,0,0.01,0.00189480522134107,0.0181051947786589,0.052,0.038238622394542,0.065761377605458,0.101,0.0853250402241345,0.116674959775865
"Cucconi","Cauchy",310988,1000,10,100,0.5,0.5,2,0,0.122,0.0953392089011597,0.14866079109884,0.495,0.464011228485143,0.525988771514857,0.66,0.635357921962627,0.684642078037373
"Cucconi","Cauchy",3006005,1000,10,100,0.5,1,2,0,0.01,0.00189480522134107,0.0181051947786589,0.133,0.111952939929767,0.154047060070233,0.249,0.226505023472451,0.271494976527549
