"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Lepage","Logistic",16105259,1000,20,20,2.5,3,0,0.082,0.0596501750750481,0.104349824924952,0.244,0.217379765170082,0.270620234829918,0.35,0.325188295352798,0.374811704647202
"Lepage","Logistic",14383777,1000,100,100,0,1,1,0.01,0.00189480522134107,0.0181051947786589,0.051,0.0373643995951773,0.0646356004048227,0.103,0.0871882209800731,0.118811779019927
"Lepage","Logistic",434833,1000,100,100,0,3,1,0.012,0.00313017698846251,0.0208698230115375,0.057,0.0426302455970883,0.0713697544029117,0.108,0.0918541762551426,0.124145823744857
"Lepage","Logistic",25569860,1000,100,100,0.5,1,0,0.206,0.173054984206044,0.238945015793956,0.437,0.406256664305902,0.467743335694098,0.554,0.528142399935416,0.579857600064585
"Lepage","Logistic",259370,1000,100,100,1.5,1,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"Lepage","Logistic",289684,1000,100,100,2,1,0,1,1,1,1,1,1,1,1,1
"Lepage","Logistic",1621061,1000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1
"Lepage","Logistic",121975481,1000,100,100,0.5,3,0,0.02,0.00859556184636876,0.0314044381536312,0.068,0.0523966272363953,0.0836033727636047,0.157,0.138075277683015,0.175924722316985
"Lepage","Logistic",147577525,1000,100,100,1.5,3,0,0.183,0.151502039660702,0.214497960339298,0.406,0.375562266470711,0.436437733529289,0.544,0.518091171666785,0.569908828333215
"Lepage","Logistic",2910555,1000,100,100,2,3,0,0.442,0.401544824193485,0.482455175806515,0.685,0.656209007658644,0.713790992341356,0.801,0.780231329388355,0.821768670611645
"Lepage","Logistic",2221902,1000,100,100,2.5,3,0,0.683,0.645095930330161,0.720904069669839,0.866,0.844886150744121,0.887113849255879,0.927,0.91346783765339,0.94053216234661
"Lepage","Logistic",91633222,1000,10,100,0,1,1,0.013,0.00377266875765262,0.0222273312423474,0.05,0.0364916322229516,0.0635083677770484,0.097,0.0816044345418884,0.112395565458112
"Lepage","Logistic",161169208,1000,10,100,0,3,1,0.004,-0.00114168567534034,0.00914168567534034,0.035,0.0236092124943005,0.0463907875056995,0.09,0.0751129772116786,0.104887022788321
"Lepage","Logistic",298159,1000,10,100,0.5,1,0,0.024,0.0115325857923946,0.0364674142076054,0.079,0.062281418289819,0.095718581710181,0.16,0.140929348202015,0.179070651797985
"Lepage","Logistic",24891497,1000,10,100,1.5,1,0,0.42,0.379794589498427,0.460205410501573,0.636,0.606178099215509,0.665821900784491,0.752,0.729535297945443,0.774464702054557
"Lepage","Logistic",15542964,1000,10,100,2,1,0,0.71,0.673036419567363,0.746963580432637,0.873,0.852362121388088,0.893637878611912,0.918,0.903727693322381,0.932272306677619
"Lepage","Logistic",3980964,1000,10,100,2.5,1,0,0.915,0.892282221094482,0.937717778905518,0.97,0.959426894495939,0.980573105504061,0.982,0.975083953593273,0.988916046406727
"Lepage","Logistic",3416376,1000,10,100,0.5,3,0,0.015,0.00509830366048322,0.0249016963395168,0.066,0.0506113161576436,0.0813886838423564,0.123,0.105914871297675,0.140085128702325
"Lepage","Logistic",36853,1000,10,100,1.5,3,0,0.029,0.0153304419828584,0.0426695580171416,0.116,0.096152253770264,0.135847746229736,0.197,0.17631017639575,0.21768982360425
"Lepage","Logistic",555169,1000,10,100,2,3,0,0.061,0.0415040872615822,0.0804959127384178,0.161,0.138220195646143,0.183779804353857,0.259,0.23621101994439,0.28178898005561
"Lepage","Logistic",39275262,1000,10,100,2.5,3,0,0.083,0.0605265590721848,0.105473440927815,0.225,0.199117979213361,0.250882020786639,0.33,0.305539784802664,0.354460215197336
