"method","distribution","seed","N","n1","n2","delta","sd1","sd2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarEqual","Normal2Var",162638,10000,10,100,0.5,3,5,0,1e-04,-0.000157587119677984,0.000357587119677984,0.0073,0.00563149884219399,0.00896850115780601,0.024,0.0214823437565863,0.0265176562434137,240,73,1
"TTest_VarEqual","Normal2Var",78594063,10000,10,100,1.5,3,5,0,0.0076,0.00536284521817913,0.00983715478182087,0.0625,0.0577555954008959,0.0672444045991041,0.1376,0.131933309501164,0.143266690498836,1376,625,76
"TTest_VarEqual","Normal2Var",213487,10000,10,100,2,3,5,0,0.0228,0.0189549232646908,0.0266450767353092,0.1434,0.13653058613924,0.15026941386076,0.2743,0.26696065390823,0.28163934609177,2743,1434,228
"TTest_VarEqual","Normal2Var",2253048,10000,10,100,2.5,3,5,0,0.0607,0.0545490476112576,0.0668509523887424,0.2568,0.248237384719515,0.265362615280485,0.434,0.425846971083701,0.442153028916299,4340,2568,607
"TTest_VarEqual","Normal2Var",866163,10000,10,100,0.5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTest_VarEqual","Normal2Var",17835122,10000,10,100,1.5,1,5,0,1e-04,-0.000157587119677984,0.000357587119677984,0.0048,0.00344533511391193,0.00615466488608807,0.0339,0.0309230139988614,0.0368769860011386,339,48,1
"TTest_VarEqual","Normal2Var",545251,10000,10,100,2,1,5,0,2e-04,-0.000164264981704253,0.000564264981704253,0.0366,0.0329195583647611,0.0402804416352389,0.1575,0.151507733276599,0.163492266723401,1575,366,2
"TTest_VarEqual","Normal2Var",24575,10000,10,100,2.5,1,5,0,0.0064,0.00434580514519581,0.00845419485480419,0.1495,0.14251101953358,0.15648898046642,0.4147,0.406595575476582,0.422804424523418,4147,1495,64
"TTest_VarEqual","Normal2Var",63451,10000,10,100,1,1,3,0,8e-04,7.16886721078684e-05,0.00152831132789213,0.0269,0.0237288926252175,0.0300711073747825,0.1005,0.0955540523305058,0.105445947669494,1005,269,8
"TTest_VarEqual","Normal2Var",58339883,10000,10,100,1,3,5,0,0.0022,0.000993078708276302,0.0034069212917237,0.023,0.0200618952775641,0.0259381047224359,0.0639,0.0598767459791886,0.0679232540208114,639,230,22
"TTest_VarEqual","Normal2Var",22138,10000,10,100,1,1,5,0,0,0,0,4e-04,8.07840784156842e-06,0.000791921592158432,0.0042,0.00313615928264613,0.00526384071735387,42,4,0
"TTest_VarEqual","Normal2Var",224040,10000,10,100,5,1,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Normal2Var",192672,10000,10,100,5,3,5,0,0.7626,0.751639392738528,0.773560607261472,0.949,0.944688044545685,0.953311955454315,0.9831,0.980979647324152,0.985220352675848,9831,9490,7626
"TTest_VarEqual","Normal2Var",299138,10000,10,100,5,1,5,0,0.897,0.889170019282169,0.904829980717831,0.9983,0.997492558498961,0.999107441501039,0.9999,0.999735508225206,1.00006449177479,9999,9983,8970
