"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"KS","ghEqual",390968,1000,20,20,1.5,3,-1,3,0,0,0.673,0.634785580468938,0.711214419531062,0.924,0.90757524677811,0.94042475322189,0.98,0.972717274548632,0.987282725451368
"KS","ghEqual",109861726,1000,20,20,1.5,3,1,-3,0,0,0.03,0.0161039184803773,0.0438960815196227,0.176,0.152396521476698,0.199603478523302,0.334,0.309465554314393,0.358534445685607
"KS","ghEqual",10112017,1000,20,20,2,3,1,1,0,0,0.36,0.32089906918755,0.39910093081245,0.716,0.688050647406425,0.743949352593575,0.85,0.831425334794403,0.868574665205597
"KS","ghEqual",595330,1000,20,20,2,3,3,3,0,0,0.741,0.705313426976747,0.776686573023253,0.939,0.924166153351204,0.953833846648796,0.976,0.968038471905469,0.983961528094531
"KS","ghEqual",71726704,1000,20,20,2,3,1,3,0,0,0.762,0.727309399079059,0.796690600920941,0.956,0.943288074009026,0.968711925990974,0.985,0.978676905870146,0.991323094129854
"KS","ghEqual",77662,1000,20,20,2,3,-1,1,0,0,0.517,0.47629341256337,0.55770658743663,0.886,0.866301853731886,0.905698146268114,0.966,0.956572556810036,0.975427443189964
"KS","ghEqual",17935080,1000,20,20,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",126442,1000,20,20,2,3,-1,3,0,0,0.899,0.87445368001056,0.92354631998944,0.995,0.990628277227454,0.999371722772546,1,1,1
"KS","ghEqual",147191998,1000,20,20,2,3,1,-3,0,0,0.046,0.0289352880486074,0.0630647119513926,0.218,0.192408974197973,0.243591025802027,0.347,0.322237913844448,0.371762086155552
"KS","ghEqual",576677,1000,20,20,2.5,3,1,1,0,0,0.571,0.530682596150248,0.611317403849752,0.855,0.833176563973563,0.876823436026437,0.938,0.925455216626023,0.950544783373977
"KS","ghEqual",1097725,1000,20,20,2.5,3,3,3,0,0,0.833,0.802617283940767,0.863382716059233,0.969,0.958257662153888,0.979742337846112,0.993,0.988662998757782,0.997337001242218
"KS","ghEqual",104717229,1000,20,20,2.5,3,1,3,0,0,0.886,0.860111007761908,0.911888992238092,0.988,0.981251221621656,0.994748778378344,0.996,0.992716586593193,0.999283413406807
"KS","ghEqual",5444289,1000,20,20,2.5,3,-1,1,0,0,0.786,0.752590958315091,0.819409041684909,0.973,0.962953972247699,0.983046027752301,0.995,0.991330875530184,0.998669124469816
"KS","ghEqual",25569,1000,20,20,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",23347,1000,20,20,2.5,3,-1,3,0,0,0.986,0.976429197948761,0.995570802051239,1,1,1,1,1,1
"KS","ghEqual",29903060,1000,20,20,2.5,3,1,-3,0,0,0.114,0.0881110077619078,0.139888992238092,0.316,0.287184400224878,0.344815599775122,0.457,0.431086628745472,0.482913371254528
"KS","ghEqual",260196,1000,100,100,0,1,1,1,0,1,0.007,0.000208440607931048,0.013791559392069,0.036,0.0244536202037175,0.0475463797962825,0.062,0.0494552166260234,0.0745447833739766
"KS","ghEqual",413663,1000,100,100,0,1,3,3,0,1,0.006,-0.000290927440687899,0.0122909274406879,0.048,0.0347506319546931,0.0612493680453069,0.093,0.0778918593210481,0.108108140678952
"KS","ghEqual",870070,1000,100,100,0,1,1,3,0,1,0.929,0.90807897829493,0.94992102170507,0.993,0.987832509158208,0.998167490841792,0.999,0.997355822705728,1.00064417729427
"KS","ghEqual",4540282,1000,100,100,0,1,-1,1,0,1,0.932,0.91149271008212,0.95250728991788,0.997,0.993610276471451,1.00038972352855,1,1,1
"KS","ghEqual",266696797,1000,100,100,0,1,-3,3,0,1,1,1,1,1,1,1,1,1,1
"KS","ghEqual",28509,1000,100,100,0,1,-1,3,0,1,0.999,0.996425288322161,1.00157471167784,0.999,0.997040980245123,1.00095901975488,1,1,1
"KS","ghEqual",135806,1000,100,100,0,1,1,-3,0,1,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"KS","ghEqual",4402129,1000,100,100,0.5,3,1,1,0,0,0.114,0.0881110077619078,0.139888992238092,0.356,0.326322726162937,0.385677273837063,0.519,0.493009052057014,0.544990947942986
"KS","ghEqual",30243972,1000,100,100,0.5,3,3,3,0,0,0.995,0.989254307213225,1.00074569278678,1,1,1,1,1,1
"KS","ghEqual",64700378,1000,100,100,0.5,3,1,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",3338611,1000,100,100,0.5,3,-1,1,0,0,0.997,0.99254493479105,1.00145506520895,1,1,1,1,1,1
"KS","ghEqual",47637,1000,100,100,0.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",18242067,1000,100,100,0.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",14642079,1000,100,100,0.5,3,1,-3,0,0,0.986,0.976429197948761,0.995570802051239,1,1,1,1,1,1
"KS","ghEqual",5155327,1000,100,100,1,3,1,1,0,0,0.833,0.802617283940767,0.863382716059233,0.965,0.9536092124943,0.9763907875057,0.99,0.98482412833428,0.99517587166572
"KS","ghEqual",132377,1000,100,100,1,3,3,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",82943943,1000,100,100,1,3,1,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",1519910,1000,100,100,1,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",121539892,1000,100,100,1,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",8124468,1000,100,100,1,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",1171777,1000,100,100,1,3,1,-3,0,0,0.936,0.916062359078768,0.955937640921232,0.998,0.995230914663648,1.00076908533635,1,1,1
"KS","ghEqual",114619133,1000,100,100,1.5,3,1,1,0,0,0.997,0.99254493479105,1.00145506520895,1,1,1,1,1,1
"KS","ghEqual",693701,1000,100,100,1.5,3,3,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",14110875,1000,100,100,1.5,3,1,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",22651135,1000,100,100,1.5,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",56518,1000,100,100,1.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",9326610,1000,100,100,1.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",26062,1000,100,100,1.5,3,1,-3,0,0,0.851,0.821992936015101,0.880007063984899,0.998,0.995230914663648,1.00076908533635,1,1,1
"KS","ghEqual",1761148,1000,100,100,2,3,1,1,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",223015609,1000,100,100,2,3,3,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",239485,1000,100,100,2,3,1,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",82798084,1000,100,100,2,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",2152976,1000,100,100,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",71354,1000,100,100,2,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",189198706,1000,100,100,2,3,1,-3,0,0,0.837,0.806911371658781,0.867088628341219,0.998,0.995230914663648,1.00076908533635,1,1,1
"KS","ghEqual",6846824,1000,100,100,2.5,3,1,1,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",307151342,1000,100,100,2.5,3,3,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",140872,1000,100,100,2.5,3,1,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",22718957,1000,100,100,2.5,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",13486213,1000,100,100,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",88010805,1000,100,100,2.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",38938461,1000,100,100,2.5,3,1,-3,0,0,0.886,0.860111007761908,0.911888992238092,0.992,0.986478502232184,0.997521497767816,1,1,1
"KS","ghEqual",9013213,1000,10,100,0,1,1,1,0,1,0.007,0.000208440607931048,0.013791559392069,0.045,0.0321511572505536,0.0578488427494463,0.086,0.0714156114595092,0.100584388540491
"KS","ghEqual",105769986,1000,10,100,0,1,3,3,0,1,0.007,0.000208440607931048,0.013791559392069,0.045,0.0321511572505536,0.0578488427494463,0.101,0.0853250402241345,0.116674959775865
"KS","ghEqual",240791852,1000,10,100,0,1,1,3,0,1,0.108,0.0827163270718829,0.133283672928117,0.264,0.236678977940055,0.291321022059945,0.431,0.405239121424629,0.456760878575371
"KS","ghEqual",13786960,1000,10,100,0,1,-1,1,0,1,0.045,0.0281129495292991,0.0618870504707009,0.147,0.125052287918783,0.168947712081217,0.337,0.312411184010307,0.361588815989693
"KS","ghEqual",748538,1000,10,100,0,1,-3,3,0,1,0.191,0.158978858987475,0.223021141012525,0.515,0.484023627714014,0.545976372285986,0.841,0.821977724716139,0.860022275283861
"KS","ghEqual",790197,1000,10,100,0,1,-1,3,0,1,0.151,0.121833240710974,0.180166759289026,0.317,0.28815994699034,0.34584005300966,0.571,0.545253831780729,0.596746168219271
"KS","ghEqual",35370517,1000,10,100,0,1,1,-3,0,1,0.149,0.119992936015101,0.178007063984899,0.344,0.314556650625311,0.373443349374689,0.579,0.5533169715965,0.6046830284035
"KS","ghEqual",26651907,1000,10,100,0.5,3,1,1,0,0,0.029,0.0153304419828584,0.0426695580171416,0.094,0.0759122687326464,0.112087731267354,0.193,0.172470360456769,0.213529639543231
"KS","ghEqual",172226177,1000,10,100,0.5,3,3,3,0,0,0.249,0.213773823990901,0.284226176009099,0.464,0.433090110216955,0.494909889783045,0.565,0.539210985005724,0.590789014994276
"KS","ghEqual",35490833,1000,10,100,0.5,3,1,3,0,0,0.234,0.199511987106474,0.268488012893526,0.439,0.408241173520435,0.469758826479565,0.622,0.596776404421653,0.647223595578347
"KS","ghEqual",196070,1000,10,100,0.5,3,-1,1,0,0,0.079,0.0570270068951906,0.100972993104809,0.223,0.197200041209335,0.248799958790665,0.46,0.434073630990823,0.485926369009177
"KS","ghEqual",11195041,1000,10,100,0.5,3,-3,3,0,0,0.31,0.272325174368021,0.347674825631979,0.74,0.712813167893261,0.767186832106739,0.938,0.925455216626023,0.950544783373977
"KS","ghEqual",167552169,1000,10,100,0.5,3,-1,3,0,0,0.235,0.200460940510778,0.269539059489222,0.478,0.447039692094554,0.508960307905446,0.717,0.693567496105303,0.740432503894697
"KS","ghEqual",241898,1000,10,100,0.5,3,1,-3,0,0,0.091,0.0675712835404071,0.114428716459593,0.265,0.237645884404719,0.292354115595281,0.472,0.446031081531954,0.497968918468046
"KS","ghEqual",1302659,1000,10,100,1,3,1,1,0,0,0.086,0.0631614681578697,0.10883853184213,0.216,0.190494080875216,0.241505919124784,0.398,0.372537227843379,0.423462772156621
"KS","ghEqual",65338547,1000,10,100,1,3,3,3,0,0,0.402,0.362059869713583,0.441940130286417,0.642,0.612285727712091,0.671714272287909,0.772,0.750175616929682,0.793824383070318
"KS","ghEqual",32850,1000,10,100,1,3,1,3,0,0,0.43,0.389670994339062,0.470329005660938,0.669,0.639833579883709,0.698166420116291,0.798,0.777114588682528,0.818885411317472
"KS","ghEqual",224029363,1000,10,100,1,3,-1,1,0,0,0.153,0.123675320161748,0.182324679838252,0.381,0.3509001810238,0.4110998189762,0.675,0.65063538971428,0.69936461028572
"KS","ghEqual",710602,1000,10,100,1,3,-3,3,0,0,0.61,0.57026775729461,0.64973224270539,0.942,0.927512430928551,0.956487569071449,0.994,0.989982695791952,0.998017304208048
"KS","ghEqual",23201618,1000,10,100,1,3,-1,3,0,0,0.404,0.36402765095239,0.44397234904761,0.69,0.661334371801755,0.718665628198245,0.882,0.8652180973099,0.8987819026901
"KS","ghEqual",26725,1000,10,100,1,3,1,-3,0,0,0.064,0.0440623590787676,0.0839376409212324,0.227,0.20103676842918,0.25296323157082,0.41,0.384415093365423,0.435584906634577
"KS","ghEqual",1448538,1000,10,100,1.5,3,1,1,0,0,0.234,0.199511987106474,0.268488012893526,0.443,0.412211712590662,0.473788287409338,0.621,0.595763373086425,0.646236626913575
"KS","ghEqual",8886426,1000,10,100,1.5,3,3,3,0,0,0.54,0.499400409381374,0.580599590618626,0.748,0.721090406290693,0.774909593709307,0.863,0.845113243956072,0.880886756043928
"KS","ghEqual",75427,1000,10,100,1.5,3,1,3,0,0,0.556,0.515526129336768,0.596473870663232,0.78,0.754324748102501,0.805675251897499,0.888,0.871594805017922,0.904405194982078
"KS","ghEqual",185671382,1000,10,100,1.5,3,-1,1,0,0,0.269,0.232877259837272,0.305122740162729,0.643,0.613304156492869,0.672695843507131,0.886,0.869467627239262,0.902532372760738
"KS","ghEqual",54908,1000,10,100,1.5,3,-3,3,0,0,0.925,0.903544069351343,0.946455930648658,0.998,0.995230914663648,1.00076908533635,1,1,1
"KS","ghEqual",30701,1000,10,100,1.5,3,-1,3,0,0,0.615,0.5753618130788,0.6546381869212,0.878,0.857714615468274,0.898285384531726,0.964,0.954309288385263,0.973690711614737
"KS","ghEqual",4331304,1000,10,100,1.5,3,1,-3,0,0,0.066,0.0457748726643316,0.0862251273356684,0.202,0.177115254600459,0.226884745399541,0.385,0.359687570851951,0.410312429148049
"KS","ghEqual",181993404,1000,10,100,2,3,1,1,0,0,0.352,0.313095065062437,0.390904934937563,0.6,0.569635810565734,0.630364189434266,0.784,0.762593246448842,0.805406753551158
"KS","ghEqual",1298497,1000,10,100,2,3,3,3,0,0,0.632,0.592714859819825,0.671285140180175,0.837,0.814106478436029,0.859893521563971,0.922,0.908049856850197,0.935950143149803
"KS","ghEqual",20636,1000,10,100,2,3,1,3,0,0,0.684,0.646128068866983,0.721871931133017,0.859,0.837429400787183,0.880570599212817,0.935,0.922175855998352,0.947824144001648
"KS","ghEqual",22334,1000,10,100,2,3,-1,1,0,0,0.545,0.504435156186668,0.585564843813332,0.897,0.878160433508172,0.915839566491828,0.989,0.983574242359357,0.994425757640643
"KS","ghEqual",8866639,1000,10,100,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"KS","ghEqual",181929,1000,10,100,2,3,-1,3,0,0,0.802,0.769538720208593,0.834461279791407,0.97,0.959426894495939,0.980573105504061,1,1,1
