"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"CVM","Cauchy",272808810,10000,20,20,5,0.5,1,0,0.9997,0.999253890643434,1.00014610935657,1,1,1,1,1,1,10000,10000,9997
"CVM","Cauchy",13760252,10000,20,20,0.5,0.5,1,0,0.1057,0.0977800039002676,0.113619996099732,0.2773,0.268525749411283,0.286074250588717,0.4069,0.398818839930742,0.414981160069258,4069,2773,1057
"CVM","Cauchy",1249740,10000,20,20,1,0.5,1,0,0.4184,0.405692682079379,0.431107317920621,0.6849,0.675794708457254,0.694005291542746,0.7963,0.789674788078727,0.802925211921273,7963,6849,4184
"CVM","Cauchy",177366,10000,20,20,1.5,0.5,1,0,0.7246,0.713092605777345,0.736107394222655,0.9063,0.900588346448742,0.912011653551258,0.9501,0.946518204107019,0.953681795892981,9501,9063,7246
"CVM","Cauchy",703251,10000,20,20,2,0.5,1,0,0.896,0.88813648837488,0.90386351162512,0.975,0.971939950980785,0.978060049019215,0.9906,0.989012626993079,0.992187373006921,9906,9750,8960
"CVM","Cauchy",210843,10000,20,20,2.5,0.5,1,0,0.959,0.95389204466989,0.96410795533011,0.9949,0.993503853876415,0.996296146123585,0.9985,0.99786337224819,0.99913662775181,9985,9949,9590
"CVM","Cauchy",303818510,10000,100,100,0,1,1,1,0.011,0.00831316902087236,0.0136868309791276,0.0512,0.0468800532862546,0.0555199467137454,0.0965,0.0916427144288837,0.101357285571116,965,512,110
"CVM","Cauchy",363084,10000,100,100,0,0.5,0.5,1,0.0101,0.00752425890101043,0.0126757410989896,0.0532,0.0488011311679478,0.0575988688320522,0.1019,0.0969235993001995,0.106876400699801,1019,532,101
"CVM","Cauchy",29627332,10000,100,100,0,2,2,1,0.0094,0.00691424141894994,0.0118857585810501,0.0523,0.0479364258922759,0.0566635741077241,0.1,0.095065,0.104935,1000,523,94
"CVM","Cauchy",41364,10000,100,100,0.5,1,1,0,0.314,0.302044362444838,0.325955637555162,0.5588,0.549068001754542,0.568531998245458,0.6817,0.674037316838811,0.689362683161189,6817,5588,3140
"CVM","Cauchy",26586,10000,100,100,0.5,0.5,0.5,0,0.9315,0.924992973520386,0.938007026479614,0.9847,0.982294231934371,0.987105768065629,0.9943,0.993061596844814,0.995538403155186,9943,9847,9315
"CVM","Cauchy",80760136,10000,100,100,0.5,2,2,0,0.0645,0.0581722747776472,0.0708277252223528,0.1871,0.179456161073492,0.194743838926508,0.278,0.270630179690793,0.285369820309207,2780,1871,645
"CVM","Cauchy",24622597,10000,100,100,0.5,0.5,2,0,0.9705,0.966141323504365,0.974858676495635,0.9983,0.997492558498961,0.999107441501039,1,1,1,10000,9983,9705
"CVM","Cauchy",232342,10000,100,100,0.5,1,2,0,0.3175,0.305508623158286,0.329491376841714,0.6637,0.654440118823138,0.672959881176862,0.8175,0.811146087682823,0.823853912317177,8175,6637,3175
"CVM","Cauchy",82212,10000,100,100,1,1,1,0,0.9294,0.922801434329063,0.935998565670937,0.9843,0.981863481910266,0.986736518089734,0.9941,0.992840184506773,0.995359815493227,9941,9843,9294
"CVM","Cauchy",149012,10000,100,100,1,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",84975,10000,100,100,1,2,2,0,0.3137,0.301747462429749,0.325652537570251,0.5607,0.550972484062126,0.570427515937874,0.6781,0.670414479898213,0.685785520101787,6781,5607,3137
"CVM","Cauchy",29578,10000,100,100,1,0.5,2,0,0.9977,0.996466015334578,0.998933984665422,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9977
"CVM","Cauchy",66928567,10000,100,100,1,1,2,0,0.7862,0.775638727973873,0.796761272026127,0.9434,0.938870896734408,0.947929103265592,0.9781,0.975692426307467,0.980507573692533,9781,9434,7862
"CVM","Cauchy",151467924,10000,100,100,1.5,1,1,0,0.9994,0.998769200767229,1.00003079923277,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9994
"CVM","Cauchy",107142415,10000,100,100,1.5,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",374118,10000,100,100,1.5,2,2,0,0.7076,0.695882675567613,0.719317324432387,0.8792,0.872812463744322,0.885587536255678,0.9297,0.925494525729389,0.933905474270611,9297,8792,7076
"CVM","Cauchy",263240867,10000,100,100,1.5,0.5,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",2995675,10000,100,100,1.5,1,2,0,0.9776,0.973788021308635,0.981411978691365,0.9974,0.996401892251107,0.998398107748893,0.9992,0.998734909885721,0.999665090114279,9992,9974,9776
"CVM","Cauchy",368686,10000,100,100,2,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",40569732,10000,100,100,2,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",26544,10000,100,100,2,2,2,0,0.9321,0.925619447999037,0.938580552000963,0.9848,0.982401985055593,0.987198014944407,0.9944,0.993172446373636,0.995627553626364,9944,9848,9321
"CVM","Cauchy",7919980,10000,100,100,2,0.5,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",31546,10000,100,100,2,1,2,0,0.9994,0.998769200767229,1.00003079923277,1,1,1,1,1,1,10000,10000,9994
"CVM","Cauchy",75703109,10000,100,100,2.5,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",21807442,10000,100,100,2.5,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",464583,10000,100,100,2.5,2,2,0,0.9916,0.989248993873988,0.993951006126012,0.9988,0.99812144358407,0.99947855641593,0.9998,0.999567385133966,1.00003261486603,9998,9988,9916
"CVM","Cauchy",28144790,10000,100,100,2.5,0.5,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",2027510,10000,100,100,2.5,1,2,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"CVM","Cauchy",8504388,10000,100,100,5,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",13014836,10000,100,100,5,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",110183557,10000,100,100,5,2,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",60013192,10000,100,100,5,0.5,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",11575545,10000,100,100,5,1,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",9833433,10000,100,100,5,0.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",124344,10000,100,100,0.5,0.5,1,0,0.7819,0.771262261796864,0.792537738203136,0.942,0.937418628397521,0.946581371602479,0.9767,0.974218441848601,0.979181558151399,9767,9420,7819
"CVM","Cauchy",879851,10000,100,100,1,0.5,1,0,0.9993,0.998618693044967,0.999981306955033,1,1,1,1,1,1,10000,10000,9993
"CVM","Cauchy",5019960,10000,100,100,1.5,0.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",16421389,10000,100,100,2,0.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",30985,10000,100,100,2.5,0.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Cauchy",17230347,10000,10,100,0,1,1,1,0.009,0.00656721381654696,0.011432786183453,0.0513,0.046976064527586,0.055623935472414,0.1009,0.095945321442114,0.105854678557886,1009,513,90
"CVM","Cauchy",137107510,10000,10,100,0,0.5,0.5,1,0.0105,0.00787428002833509,0.0131257199716649,0.0489,0.0446730842489588,0.0531269157510412,0.0975,0.0926203146890014,0.102379685310999,975,489,105
"CVM","Cauchy",5562369,10000,10,100,0,2,2,1,0.0097,0.00717526898390819,0.0122247310160918,0.0524,0.0480324866527508,0.0567675133472492,0.0989,0.0939892192707295,0.103810780729271,989,524,97
"CVM","Cauchy",71064,10000,10,100,0.5,1,1,0,0.0447,0.0393768401345426,0.0500231598654574,0.1418,0.134962640079563,0.148637359920437,0.2272,0.220307073898089,0.234092926101911,2272,1418,447
"CVM","Cauchy",39664158,10000,10,100,0.5,0.5,0.5,0,0.1932,0.18302973276832,0.20337026723168,0.4091,0.399463311828725,0.418736688171275,0.5341,0.525894150518869,0.542305849481131,5341,4091,1932
"CVM","Cauchy",32412,10000,10,100,0.5,2,2,0,0.0165,0.0132184803218021,0.0197815196781979,0.0699,0.0649024231473243,0.0748975768526757,0.1304,0.124860577846598,0.135939422153402,1304,699,165
"CVM","Cauchy",60355370,10000,10,100,0.5,0.5,2,0,0.0199,0.0163024437635217,0.0234975562364783,0.2057,0.197777440701288,0.213622559298711,0.4228,0.414673630737137,0.430926369262863,4228,2057,199
"CVM","Cauchy",208642,10000,10,100,0.5,1,2,0,0.0099,0.00734963120325236,0.0124503687967476,0.083,0.0775927084635652,0.0884072915364349,0.1768,0.170524335564229,0.183075664435771,1768,830,99
"CVM","Cauchy",1346505,10000,10,100,1,1,1,0,0.1838,0.173822610941601,0.193777389058399,0.4052,0.395577758124345,0.414822241875655,0.5309,0.522690721650049,0.539109278349951,5309,4052,1838
"CVM","Cauchy",107710831,10000,10,100,1,0.5,0.5,0,0.6468,0.634487642652141,0.659112357347859,0.845,0.837906668201755,0.852093331798245,0.907,0.902222386424427,0.911777613575573,9070,8450,6468
"CVM","Cauchy",375014,10000,10,100,1,2,2,0,0.0439,0.0386224813355608,0.0491775186644392,0.1455,0.138588956897834,0.152411043102166,0.2373,0.230301714681597,0.244298285318403,2373,1455,439
"CVM","Cauchy",32364,10000,10,100,1,0.5,2,0,0.1327,0.123960914400002,0.141439085599998,0.4739,0.464113360823735,0.483686639176265,0.6612,0.65341418597882,0.66898581402118,6612,4739,1327
"CVM","Cauchy",46093,10000,10,100,1,1,2,0,0.0629,0.0566459096594641,0.0691540903405359,0.2384,0.230048342713545,0.246751657286455,0.3789,0.37091988831463,0.38688011168537,3789,2384,629
"CVM","Cauchy",114667578,10000,10,100,1.5,1,1,0,0.4305,0.417745034131853,0.443254965868147,0.6733,0.664107472329245,0.682492527670755,0.7842,0.777432861868419,0.790967138131581,7842,6733,4305
"CVM","Cauchy",31499,10000,10,100,1.5,0.5,0.5,0,0.8937,0.885760221809833,0.901639778190167,0.9706,0.967289070906468,0.973910929093532,0.9873,0.985457988525341,0.989142011474659,9873,9706,8937
"CVM","Cauchy",281257922,10000,10,100,1.5,2,2,0,0.0986,0.0909203205486229,0.106279679451377,0.2529,0.244380387261477,0.261419612738523,0.3694,0.361460533308647,0.377339466691353,3694,2529,986
"CVM","Cauchy",7183029,10000,10,100,1.5,0.5,2,0,0.3782,0.365707999878107,0.390692000121893,0.7314,0.722712665310557,0.740087334689443,0.8542,0.848394702938531,0.860005297061469,8542,7314,3782
"CVM","Cauchy",2325951,10000,10,100,1.5,1,2,0,0.1937,0.183519736974073,0.203880263025927,0.4489,0.439151314059505,0.458648685940495,0.5978,0.589733876061955,0.605866123938045,5978,4489,1937
"CVM","Cauchy",3601274,10000,10,100,2,1,1,0,0.6477,0.635394787193287,0.660005212806713,0.8428,0.835665811080046,0.849934188919954,0.9107,0.906008850213458,0.915391149786542,9107,8428,6477
"CVM","Cauchy",136387070,10000,10,100,2,0.5,0.5,0,0.965,0.960265833395412,0.969734166604588,0.9925,0.99080896747518,0.99419103252482,0.9973,0.996446387641974,0.998153612358026,9973,9925,9650
"CVM","Cauchy",2749870,10000,10,100,2,2,2,0,0.1901,0.179992293642204,0.200207706357796,0.3983,0.38870486188856,0.40789513811144,0.5258,0.51758595707633,0.53401404292367,5258,3983,1901
"CVM","Cauchy",292211,10000,10,100,2,0.5,2,0,0.6372,0.624814390550723,0.649585609449277,0.8834,0.877109516261018,0.889690483738982,0.9437,0.939908272859003,0.947491727140997,9437,8834,6372
"CVM","Cauchy",45380894,10000,10,100,2,1,2,0,0.3668,0.354385450190918,0.379214549809082,0.6618,0.652527299036333,0.671072700963668,0.7783,0.771466829393409,0.785133170606591,7783,6618,3668
"CVM","Cauchy",2523248,10000,10,100,2.5,1,1,0,0.8152,0.80520163636792,0.82519836363208,0.9329,0.927996175964168,0.937803824035832,0.9654,0.962393524985785,0.968406475014215,9654,9329,8152
"CVM","Cauchy",124249941,10000,10,100,2.5,0.5,0.5,0,0.9881,0.98530668580069,0.990893314199309,0.9988,0.99812144358407,0.99947855641593,0.9997,0.999415120383714,0.999984879616286,9997,9988,9881
