"method","distribution","seed","N","n1","n2","delta","sd1","sd2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"WMW_Asymp","Normal2Var",356431,10000,20,20,5,1,5,0,0.8953,0.887413151621413,0.903186848378587,0.9714,0.96813308272428,0.97466691727572,0.986,0.984067282506417,0.987932717493583,9860,9714,8953
"WMW_Asymp","Normal2Var",425580,10000,100,100,0.5,1,3,0,0.1661,0.156512891071741,0.175687108928259,0.3463,0.336974512170959,0.355625487829041,0.4609,0.452700187490438,0.469099812509562,4609,3463,1661
"WMW_Asymp","Normal2Var",88528,10000,100,100,1.5,1,3,0,0.9694,0.964963320268662,0.973836679731338,0.9936,0.992037025653953,0.995162974346047,0.9969,0.995985523504963,0.997814476495037,9969,9936,9694
"WMW_Asymp","Normal2Var",3809152,10000,100,100,2,1,3,0,0.9998,0.999435735018296,1.0001642649817,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9998
"WMW_Asymp","Normal2Var",5114809,10000,100,100,2.5,1,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","Normal2Var",6432921,10000,100,100,0.5,3,5,0,0.0464,0.0409813890515831,0.0518186109484169,0.1368,0.130064732703033,0.143535267296968,0.2182,0.211405756485973,0.224994243514027,2182,1368,464
"WMW_Asymp","Normal2Var",38254401,10000,100,100,1.5,3,5,0,0.4608,0.447959644860179,0.473640355139821,0.6975,0.688496925025304,0.706503074974696,0.7935,0.786841147486663,0.800158852513337,7935,6975,4608
"WMW_Asymp","Normal2Var",3388960,10000,100,100,2,3,5,0,0.7555,0.744428600432755,0.766571399567245,0.905,0.899252987210733,0.910747012789267,0.9456,0.941869052963978,0.949330947036022,9456,9050,7555
"WMW_Asymp","Normal2Var",61155,10000,100,100,2.5,3,5,0,0.9374,0.93115984323881,0.94364015676119,0.9846,0.982186505310882,0.987013494689118,0.9927,0.991299650813984,0.994100349186016,9927,9846,9374
"WMW_Asymp","Normal2Var",4625078,10000,100,100,0.5,1,5,0,0.0718,0.0651498894826194,0.0784501105173806,0.1907,0.183000080441875,0.198399919558125,0.2782,0.270828550341493,0.285571449658507,2782,1907,718
"WMW_Asymp","Normal2Var",47505701,10000,100,100,1.5,1,5,0,0.5908,0.578134162421066,0.603465837578934,0.7892,0.781205617698809,0.797194382301191,0.8595,0.853783542158874,0.865216457841126,8595,7892,5908
"WMW_Asymp","Normal2Var",19612561,10000,100,100,2,1,5,0,0.8625,0.853628914609812,0.871371085390188,0.9521,0.947914328792846,0.956285671207154,0.9759,0.973377233341751,0.978422766658249,9759,9521,8625
"WMW_Asymp","Normal2Var",56150049,10000,100,100,2.5,1,5,0,0.9696,0.965177386839754,0.974022613160246,0.9929,0.991254348003252,0.994545651996748,0.9973,0.996446387641974,0.998153612358026,9973,9929,9696
"WMW_Asymp","Normal2Var",1947765,10000,100,100,1,1,3,0,0.6652,0.653043327874155,0.677356672125845,0.8474,0.840351810567359,0.854448189432642,0.9075,0.902733933633553,0.912266066366447,9075,8474,6652
"WMW_Asymp","Normal2Var",1314754,10000,100,100,1,3,5,0,0.1903,0.180188226745441,0.200411773254559,0.3922,0.38263047868984,0.40176952131016,0.5157,0.507479055760451,0.523920944239549,5157,3922,1903
"WMW_Asymp","Normal2Var",92816,10000,100,100,1,1,5,0,0.2713,0.259846317495292,0.282753682504708,0.479,0.469208647415193,0.488791352584807,0.5955,0.587426421948766,0.603573578051234,5955,4790,2713
"WMW_Asymp","Normal2Var",135437431,10000,100,100,5,1,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","Normal2Var",3332311,10000,100,100,5,3,5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","Normal2Var",7148469,10000,100,100,5,1,5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","Normal2Var",467797,10000,10,100,0.5,1,3,0,4e-04,-0.000115096949693939,0.000915096949693939,0.0143,0.0119729995441341,0.0166270004558659,0.0529,0.0492179332559044,0.0565820667440956,529,143,4
"WMW_Asymp","Normal2Var",12489738,10000,10,100,1.5,1,3,0,0.1032,0.0953632948491489,0.111036705150851,0.4521,0.442345074092829,0.461854925907171,0.6755,0.66779831185068,0.68320168814932,6755,4521,1032
"WMW_Asymp","Normal2Var",29505,10000,10,100,2,1,3,0,0.4225,0.409775661626631,0.435224338373369,0.8302,0.822841042769957,0.837558957230043,0.9372,0.933209182535319,0.941190817464681,9372,8302,4225
"WMW_Asymp","Normal2Var",1515048,10000,10,100,2.5,1,3,0,0.7954,0.785008183562342,0.805791816437658,0.9789,0.976083132213539,0.981716867786461,0.996,0.994961693513456,0.997038306486544,9960,9789,7954
"WMW_Asymp","Normal2Var",2775855,10000,10,100,0.5,3,5,0,0.0017,0.000638791170063121,0.00276120882993688,0.0196,0.0168830242742343,0.0223169757257657,0.0533,0.0496048191771207,0.0569951808228793,533,196,17
"WMW_Asymp","Normal2Var",988659,10000,10,100,1.5,3,5,0,0.0196,0.0160291176175651,0.0231708823824349,0.1124,0.106209184322046,0.118590815677954,0.224,0.217141632194173,0.230858367805827,2240,1124,196
"WMW_Asymp","Normal2Var",2747576,10000,10,100,2,3,5,0,0.0509,0.0452381190088325,0.0565618809911675,0.2224,0.214249174625941,0.230550825374059,0.3752,0.367235329244821,0.383164670755179,3752,2224,509
"WMW_Asymp","Normal2Var",350454,10000,10,100,2.5,3,5,0,0.117,0.108720213442751,0.125279786557249,0.3755,0.366008665849313,0.384991334150687,0.5532,0.545021689967946,0.561378310032054,5532,3755,1170
"WMW_Asymp","Normal2Var",802808,10000,10,100,0.5,1,5,0,0,0,0,9e-04,0.000312264659561806,0.00148773534043819,0.0081,0.00662550821637589,0.00957449178362411,81,9,0
"WMW_Asymp","Normal2Var",14206542,10000,10,100,1.5,1,5,0,0.0025,0.00121361100750978,0.00378638899249022,0.066,0.0611336708865922,0.0708663291134078,0.198,0.191444804000642,0.204555195999358,1980,660,25
"WMW_Asymp","Normal2Var",51301808,10000,10,100,2,1,5,0,0.0208,0.0171236806630631,0.0244763193369369,0.2202,0.212078124197354,0.228321875802646,0.454,0.445809882167514,0.462190117832486,4540,2202,208
"WMW_Asymp","Normal2Var",2825896,10000,10,100,2.5,1,5,0,0.1049,0.0970065042158861,0.112793495784114,0.4929,0.483100988085812,0.502699011914188,0.7321,0.72481486737403,0.73938513262597,7321,4929,1049
"WMW_Asymp","Normal2Var",135090,10000,10,100,1,1,3,0,0.0112,0.00848912745672984,0.0139108725432702,0.1161,0.109821241947136,0.122378758052864,0.2715,0.264184136440626,0.278815863559374,2715,1161,112
"WMW_Asymp","Normal2Var",135669,10000,10,100,1,3,5,0,0.006,0.00401063406925724,0.00798936593074276,0.047,0.0428518786710126,0.0511481213289874,0.111,0.105832526333159,0.116167473666841,1110,470,60
"WMW_Asymp","Normal2Var",176401,10000,10,100,1,1,5,0,4e-04,-0.000115096949693939,0.000915096949693939,0.0127,0.0105052629238107,0.0148947370761893,0.057,0.05318618891691,0.06081381108309,570,127,4
"WMW_Asymp","Normal2Var",19365798,10000,10,100,5,1,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"WMW_Asymp","Normal2Var",8563233,10000,10,100,5,3,5,0,0.8451,0.83577979170459,0.85442020829541,0.9755,0.972469929380361,0.978530070619639,0.9932,0.991848118222477,0.994551881777523,9932,9755,8451
"WMW_Asymp","Normal2Var",29485,10000,10,100,5,1,5,0,0.9873,0.984415488414151,0.990184511585849,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9873
