"method","distribution","seed","N","n1","n2","delta","sd1","sd2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarUnequal","Normal2Var",12039291,10000,20,20,5,3,5,0,0.8487,0.83946913448425,0.85793086551575,0.957,0.953024000985916,0.960975999014084,0.9841,0.982042290416027,0.986157709583973,9841,9570,8487
"TTest_VarUnequal","Normal2Var",53567850,10000,20,20,5,1,5,0,0.9266,0.919881999426515,0.933318000573485,0.9871,0.984888273087743,0.989311726912257,0.9958,0.994736159282646,0.996863840717354,9958,9871,9266
"TTest_VarUnequal","Normal2Var",43609269,10000,100,100,0.5,1,3,0,0.1572,0.147823637419489,0.166576362580512,0.3441,0.334788551982081,0.353411448017919,0.4651,0.456895060728502,0.473304939271498,4651,3441,1572
"TTest_VarUnequal","Normal2Var",39296363,10000,100,100,1.5,1,3,0,0.9834,0.980108718681646,0.986691281318354,0.9969,0.995810410984637,0.997989589015363,0.9984,0.997742526610729,0.999057473389271,9984,9969,9834
"TTest_VarUnequal","Normal2Var",2521305,10000,100,100,2,1,3,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"TTest_VarUnequal","Normal2Var",67282366,10000,100,100,2.5,1,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","Normal2Var",110619,10000,100,100,0.5,3,5,0,0.0405,0.0354219630129744,0.0455780369870256,0.1317,0.125071979250364,0.138328020749636,0.2149,0.208143113891076,0.221656886108924,2149,1317,405
"TTest_VarUnequal","Normal2Var",184587,10000,100,100,1.5,3,5,0,0.4903,0.477422423986494,0.503177576013506,0.7293,0.720591300482759,0.738008699517241,0.8243,0.818039710271898,0.830560289728102,8243,7293,4903
"TTest_VarUnequal","Normal2Var",41207632,10000,100,100,2,3,5,0,0.7946,0.784193124508231,0.805006875491769,0.9274,0.922314215808904,0.932485784191096,0.9614,0.958231077533435,0.964568922466565,9614,9274,7946
"TTest_VarUnequal","Normal2Var",70536,10000,100,100,2.5,3,5,0,0.9503,0.944701722557249,0.955898277442751,0.9897,0.98772108806017,0.99167891193983,0.9962,0.995187882417947,0.997212117582053,9962,9897,9503
"TTest_VarUnequal","Normal2Var",24058196,10000,100,100,0.5,1,5,0,0.0533,0.0475135040731081,0.0590864959268919,0.1574,0.150262121309633,0.164537878690367,0.2444,0.237330926817779,0.251469073182221,2444,1574,533
"TTest_VarUnequal","Normal2Var",107150,10000,100,100,1.5,1,5,0,0.633,0.620584027390752,0.645415972609248,0.8349,0.827623092766951,0.842176907233049,0.8973,0.892306328634384,0.902293671365616,8973,8349,6330
"TTest_VarUnequal","Normal2Var",68103,10000,100,100,2,1,5,0,0.9068,0.89931124589616,0.91428875410384,0.9746,0.971516200503535,0.977683799496465,0.9885,0.986746106739458,0.990253893260542,9885,9746,9068
"TTest_VarUnequal","Normal2Var",47924307,10000,100,100,2.5,1,5,0,0.9875,0.984638001397624,0.990361998602376,0.9975,0.996521225766584,0.998478774233416,0.9988,0.998230497293773,0.999369502706227,9988,9975,9875
"TTest_VarUnequal","Normal2Var",188325882,10000,100,100,1,1,3,0,0.6978,0.685970712930509,0.70962928706949,0.8764,0.869949156718196,0.882850843281804,0.9328,0.928681445592638,0.936918554407362,9328,8764,6978
"TTest_VarUnequal","Normal2Var",201183963,10000,100,100,1,3,5,0,0.1913,0.181167956043352,0.201432043956648,0.3969,0.38731060330248,0.40648939669752,0.5215,0.513282607530708,0.529717392469292,5215,3969,1913
"TTest_VarUnequal","Normal2Var",90584985,10000,100,100,1,1,5,0,0.2612,0.249883923145106,0.272516076854893,0.4889,0.479102415213615,0.498697584786385,0.6191,0.611111747378057,0.627088252621943,6191,4889,2612
"TTest_VarUnequal","Normal2Var",253594817,10000,100,100,5,1,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","Normal2Var",4953905,10000,100,100,5,3,5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","Normal2Var",177603,10000,100,100,5,1,5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","Normal2Var",22745350,10000,10,100,0.5,1,3,0,0.0717,0.0650541641254139,0.0783458358745861,0.2014,0.193539494835165,0.209260505164835,0.3045,0.296929786674117,0.312070213325883,3045,2014,717
"TTest_VarUnequal","Normal2Var",1602395,10000,10,100,1.5,1,3,0,0.7457,0.734482370023477,0.756917629976523,0.9146,0.909122270209804,0.920077729790196,0.9579,0.954596555332237,0.961203444667763,9579,9146,7457
"TTest_VarUnequal","Normal2Var",1434621,10000,10,100,2,1,3,0,0.9579,0.952726946222396,0.963073053777604,0.9938,0.992261486142539,0.995338513857461,0.9978,0.997029275805557,0.998570724194443,9978,9938,9579
"TTest_VarUnequal","Normal2Var",9981896,10000,10,100,2.5,1,3,0,0.9971,0.995714794472873,0.998485205527127,0.9998,0.999522841861747,1.00007715813825,0.9999,0.999735508225206,1.00006449177479,9999,9998,9971
"TTest_VarUnequal","Normal2Var",422678,10000,10,100,0.5,3,5,0,0.0194,0.0158470207748336,0.0229529792251664,0.0777,0.0724531012327662,0.0829468987672339,0.1368,0.131147186375759,0.142452813624241,1368,777,194
"TTest_VarUnequal","Normal2Var",5446794,10000,10,100,1.5,3,5,0,0.0996,0.0918857577821549,0.107314242217845,0.2595,0.250908138178485,0.268091861821515,0.3783,0.370322358673218,0.386277641326782,3783,2595,996
"TTest_VarUnequal","Normal2Var",172662,10000,10,100,2,3,5,0,0.1885,0.178424982758208,0.198575017241792,0.4184,0.408731388538658,0.428068611461342,0.5559,0.547726564761254,0.564073435238746,5559,4184,1885
"TTest_VarUnequal","Normal2Var",17261,10000,10,100,2.5,3,5,0,0.3175,0.305508623158286,0.329491376841714,0.5925,0.582869162497477,0.602130837502523,0.7237,0.716344103142255,0.731055896857745,7237,5925,3175
"TTest_VarUnequal","Normal2Var",125127,10000,10,100,0.5,1,5,0,0.0383,0.0333561526384469,0.0432438473615532,0.1303,0.123701989319075,0.136898010680925,0.216,0.209230590146844,0.222769409853156,2160,1303,383
"TTest_VarUnequal","Normal2Var",214613,10000,10,100,1.5,1,5,0,0.4584,0.445564656640801,0.471235343359199,0.7027,0.69374143389411,0.71165856610589,0.8051,0.798583765045751,0.811616234954249,8051,7027,4584
"TTest_VarUnequal","Normal2Var",581603,10000,10,100,2,1,5,0,0.7647,0.75377296416422,0.77562703583578,0.9128,0.907270292880667,0.918329707119333,0.9523,0.948793999417032,0.955806000582968,9523,9128,7647
"TTest_VarUnequal","Normal2Var",326075345,10000,10,100,2.5,1,5,0,0.9395,0.933358535607072,0.945641464392928,0.9849,0.982509764932397,0.987290235067603,0.9943,0.993061596844814,0.995538403155186,9943,9849,9395
"TTest_VarUnequal","Normal2Var",1176085,10000,10,100,1,1,3,0,0.3377,0.325517434178265,0.349882565821735,0.6036,0.594012673673729,0.613187326326271,0.7274,0.720074867641667,0.734725132358333,7274,6036,3377
"TTest_VarUnequal","Normal2Var",45456,10000,10,100,1,3,5,0,0.0445,0.0391882061732782,0.0498117938267218,0.1399,0.133101088275437,0.146698911724563,0.2308,0.223868879611174,0.237731120388826,2308,1399,445
"TTest_VarUnequal","Normal2Var",459828,10000,10,100,1,1,5,0,0.1734,0.163647451792616,0.183152548207384,0.3757,0.366207658889315,0.385192341110685,0.5045,0.496275333119246,0.512724666880754,5045,3757,1734
"TTest_VarUnequal","Normal2Var",31056785,10000,10,100,5,1,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","Normal2Var",34755,10000,10,100,5,3,5,0,0.93,0.923427412856416,0.936572587143584,0.9909,0.989038805837533,0.992761194162467,0.9972,0.996330767305953,0.998069232694047,9972,9909,9300
"TTest_VarUnequal","Normal2Var",94708,10000,10,100,5,1,5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
