"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"HFR","ghEqualK",26215719,10000,100,100,0.5,3,-1,3,0.2,0,0.9637,0.958881963334277,0.968518036665723,0.9907,0.988818654204672,0.992581345795328,0.9958,0.994736159282646,0.996863840717354,9958,9907,9637
"HFR","ghEqualK",575541,10000,100,100,0.5,3,1,-3,0.2,0,0.333,0.320859658805717,0.345140341194283,0.5671,0.557388648179867,0.576811351820133,0.6839,0.676251532034062,0.691548467965938,6839,5671,3330
"HFR","ghEqualK",4536092,10000,100,100,1,3,1,1,0.2,0,0.6847,0.672730996113644,0.696669003886356,0.865,0.858302217979062,0.871697782020938,0.9242,0.919846049500523,0.928553950499478,9242,8650,6847
"HFR","ghEqualK",4657547,10000,100,100,1,3,3,3,0.2,0,0.9963,0.99473598185987,0.99786401814013,0.9993,0.998781614273345,0.999818385726655,0.9997,0.999415120383714,0.999984879616286,9997,9993,9963
"HFR","ghEqualK",28093941,10000,100,100,1,3,1,3,0.2,0,0.9988,0.997908182996206,0.999691817003794,0.9998,0.999522841861747,1.00007715813825,0.9999,0.999735508225206,1.00006449177479,9999,9998,9988
"HFR","ghEqualK",204416300,10000,100,100,1,3,-1,1,0.2,0,0.9639,0.959094755948351,0.968705244051649,0.9912,0.989369464928061,0.993030535071939,0.9964,0.995414778201825,0.997385221798175,9964,9912,9639
"HFR","ghEqualK",25393258,10000,100,100,1,3,-3,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",72889313,10000,100,100,1,3,-1,3,0.2,0,0.9991,0.998327547838281,0.999872452161719,0.9997,0.99936056896783,1.00003943103217,1,1,1,10000,9997,9991
"HFR","ghEqualK",27451142,10000,100,100,1,3,1,-3,0.2,0,0.0749,0.0681191972991228,0.0816808027008772,0.2056,0.197678868114821,0.213521131885179,0.3126,0.304974555701659,0.320225444298341,3126,2056,749
"HFR","ghEqualK",2461286,10000,100,100,1.5,3,1,1,0.2,0,0.9741,0.970008359088319,0.978191640911681,0.9947,0.993276884774307,0.996123115225693,0.9983,0.997622325883057,0.998977674116943,9983,9947,9741
"HFR","ghEqualK",1118210,10000,100,100,1.5,3,3,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",84147819,10000,100,100,1.5,3,1,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",72189,10000,100,100,1.5,3,-1,1,0.2,0,0.9993,0.998618693044967,0.999981306955033,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9993
"HFR","ghEqualK",13036794,10000,100,100,1.5,3,-3,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",43688353,10000,100,100,1.5,3,-1,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",85140464,10000,100,100,1.5,3,1,-3,0.2,0,0.0124,0.00954932805320851,0.0152506719467915,0.0607,0.0560199275303047,0.0653800724696953,0.1142,0.108968011361643,0.119431988638357,1142,607,124
"HFR","ghEqualK",196838,10000,100,100,2,3,1,1,0.2,0,0.9996,0.999084903050306,1.00011509694969,1,1,1,1,1,1,10000,10000,9996
"HFR","ghEqualK",3245110,10000,100,100,2,3,3,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",13546314,10000,100,100,2,3,1,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",995206,10000,100,100,2,3,-1,1,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",1288587,10000,100,100,2,3,-3,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",55080010,10000,100,100,2,3,-1,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",84078,10000,100,100,2,3,1,-3,0.2,0,0.0437,0.0384339660452048,0.0489660339547952,0.1245,0.118029038405306,0.130970961594694,0.2012,0.194605241161923,0.207794758838077,2012,1245,437
"HFR","ghEqualK",311249,10000,100,100,2.5,3,1,1,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",24348063,10000,100,100,2.5,3,3,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",86557341,10000,100,100,2.5,3,1,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",1082607,10000,100,100,2.5,3,-1,1,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",932273,10000,100,100,2.5,3,-3,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",20394,10000,100,100,2.5,3,-1,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","ghEqualK",15895180,10000,100,100,2.5,3,1,-3,0.2,0,0.1652,0.155633741760997,0.174766258239003,0.3589,0.349498315157037,0.368301684842963,0.4711,0.462888750698829,0.479311249301171,4711,3589,1652
"HFR","ghEqualK",3561621,10000,10,100,0,3,1,1,0.2,1,0.008,0.00570519024021598,0.010294809759784,0.045,0.0409368391614409,0.0490631608385591,0.0972,0.0923270179687998,0.1020729820312,972,450,80
"HFR","ghEqualK",12694695,10000,10,100,0,3,3,3,0.2,1,0.0073,0.00510711276402639,0.00949288723597361,0.0478,0.0436184806749699,0.0519815193250301,0.0978,0.0929136255890589,0.102686374410941,978,478,73
"HFR","ghEqualK",676492,10000,10,100,0,3,-3,-3,0.2,1,0.0088,0.00639415390545114,0.0112058460945489,0.0532,0.0488011311679478,0.0575988688320522,0.1031,0.0980977286449079,0.108102271355092,1031,532,88
"HFR","ghEqualK",467747,10000,10,100,0,3,-1,-1,0.2,1,0.0084,0.00604899387398841,0.0107510061260116,0.0474,0.043235138816431,0.051564861183569,0.0984,0.0935002896965637,0.103299710303436,984,474,84
"HFR","ghEqualK",52829533,10000,10,100,0.5,3,1,1,0.2,0,0.0439,0.0386224813355608,0.0491775186644392,0.1269,0.120375926028746,0.133424073971254,0.1959,0.189371128043684,0.202428871956316,1959,1269,439
"HFR","ghEqualK",393901,10000,10,100,0.5,3,3,3,0.2,0,0.2029,0.192540392848356,0.213259607151644,0.3619,0.352481218215586,0.371318781784414,0.4701,0.461889719635787,0.478310280364213,4701,3619,2029
"HFR","ghEqualK",16652104,10000,10,100,0.5,3,1,3,0.2,0,0.2827,0.271099968238488,0.294300031761512,0.4683,0.458519715676035,0.478080284323965,0.5373,0.529097918651478,0.545502081348522,5373,4683,2827
"HFR","ghEqualK",256910380,10000,10,100,0.5,3,-1,1,0.2,0,0.1244,0.115898238347727,0.132901761652273,0.2745,0.265753265297267,0.283246734702733,0.3714,0.363451703850566,0.379348296149434,3714,2745,1244
"HFR","ghEqualK",10220822,10000,10,100,0.5,3,-3,3,0.2,0,0.3167,0.304716722935226,0.328683277064774,0.5215,0.511709064291908,0.531290935708092,0.5951,0.587025144379992,0.603174855620008,5951,5215,3167
"HFR","ghEqualK",90766,10000,10,100,0.5,3,-1,3,0.2,0,0.2835,0.271890046303348,0.295109953696652,0.4846,0.474804649438923,0.494395350561077,0.5555,0.547325827158093,0.563674172841907,5555,4846,2835
"HFR","ghEqualK",3024043,10000,10,100,0.5,3,1,-3,0.2,0,0.0541,0.0482727036625426,0.0599272963374574,0.156,0.148888035275678,0.163111964724322,0.2401,0.233073481329707,0.247126518670293,2401,1560,541
"HFR","ghEqualK",383725,10000,10,100,1,3,1,1,0.2,0,0.1485,0.139339874756839,0.157660125243161,0.304,0.294984340876009,0.313015659123991,0.4053,0.397223872374351,0.413376127625649,4053,3040,1485
"HFR","ghEqualK",41255,10000,10,100,1,3,3,3,0.2,0,0.4292,0.41644977943802,0.44195022056198,0.6221,0.612596696089549,0.631603303910451,0.6896,0.681989286299328,0.697210713700672,6896,6221,4292
"HFR","ghEqualK",18205220,10000,10,100,1,3,1,3,0.2,0,0.4558,0.442970424470874,0.468629575529125,0.653,0.643670091181582,0.662329908818418,0.7092,0.701729537898871,0.716670462101129,7092,6530,4558
