"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarEqual","Logistic",290809548,10000,10,10,2.5,2,0,0.1345,0.125710978295533,0.143289021704467,0.3259,0.316713281367626,0.335086718632374,0.4605,0.452300706283504,0.468699293716496,4605,3259,1345
"TTest_VarEqual","Logistic",48620,10000,10,10,3,2,0,0.2044,0.194011958124764,0.214788041875236,0.4341,0.424385491977954,0.443814508022046,0.566,0.557846971083701,0.574153028916298,5660,4341,2044
"TTest_VarEqual","Logistic",17091,10000,10,10,5,2,0,0.5988,0.586173958376741,0.611426041623259,0.8286,0.82121358091587,0.83598641908413,0.9005,0.895575985748459,0.905424014251541,9005,8286,5988
"TTest_VarEqual","Logistic",312669820,10000,20,20,0,1,1,0.0108,0.00813743762725904,0.013462562372741,0.0478,0.0436184806749699,0.0519815193250301,0.0963,0.0914472134755612,0.101152786524439,963,478,108
"TTest_VarEqual","Logistic",166743,10000,20,20,0,3,1,0.0094,0.00691424141894994,0.0118857585810501,0.052,0.0476482703025119,0.0563517296974881,0.1049,0.0998593165509055,0.109940683449094,1049,520,94
"TTest_VarEqual","Logistic",53894941,10000,20,20,0,5,1,0.0105,0.00787428002833509,0.0131257199716649,0.0457,0.041606859679708,0.049793140320292,0.1007,0.0957496838681984,0.105650316131802,1007,457,105
"TTest_VarEqual","Logistic",2826250,10000,20,20,0,2,1,0.0098,0.00726241640782102,0.012337583592179,0.0527,0.0483206954577696,0.0570793045422304,0.1074,0.102306732521544,0.112493267478456,1074,527,98
"TTest_VarEqual","Logistic",83104335,10000,20,20,0.5,1,0,0.0431,0.0378686018910368,0.0483313981089632,0.1374,0.13065232487753,0.14414767512247,0.2259,0.21902104368476,0.23277895631524,2259,1374,431
"TTest_VarEqual","Logistic",2060220,10000,20,20,1.5,1,0,0.4806,0.467729698685172,0.493470301314828,0.7322,0.723520869470644,0.740879130529356,0.8279,0.821690662317286,0.834109337682714,8279,7322,4806
"TTest_VarEqual","Logistic",13521308,10000,20,20,2,1,0,0.7743,0.763531225871856,0.785068774128144,0.9244,0.919218602186437,0.929581397813563,0.9604,0.957191961505281,0.963608038494719,9604,9244,7743
