"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Yuen","Normal",1047418,10000,10,100,0,1,1,0.0197,0.0161202023954955,0.0232797976045045,0.0644,0.0595889030167331,0.0692110969832669,0.1184,0.113085314814817,0.123714685185183,1184,644,197
"Yuen","Normal",19662,10000,10,100,0,3,1,0.018,0.0145751791787599,0.0214248208212401,0.062,0.0572733511913831,0.066726648808617,0.1106,0.105440685190541,0.115759314809459,1106,620,180
"Yuen","Normal",1240474,10000,10,100,0,5,1,0.019,0.015483123134598,0.022516876865402,0.0617,0.056984046529322,0.066415953470678,0.1151,0.109850104465423,0.120349895534577,1151,617,190
"Yuen","Normal",364764029,10000,10,100,0.5,1,0,0.0952,0.0876396721507533,0.102760327849247,0.2481,0.239634560780302,0.256565439219698,0.3618,0.353895423926111,0.369704576073889,3618,2481,952
"Yuen","Normal",22933,10000,10,100,1.5,1,0,0.683,0.67101368072536,0.69498631927464,0.9293,0.924276068065588,0.934323931934412,0.9774,0.974955127085696,0.979844872914305,9774,9293,6830
"Yuen","Normal",859230,10000,10,100,2,1,0,0.9014,0.893720320548623,0.909079679451377,0.994,0.992486352009217,0.995513647990783,0.9988,0.998230497293773,0.999369502706227,9988,9940,9014
"Yuen","Normal",58591,10000,10,100,2.5,1,0,0.9791,0.975415042129339,0.982784957870661,0.9994,0.998920044062022,0.999879955937978,0.9998,0.999567385133966,1.00003261486603,9998,9994,9791
"Yuen","Normal",1997416,10000,10,100,0.5,3,0,0.028,0.0237503026035258,0.0322496973964743,0.09,0.0843908374956684,0.0956091625043316,0.1558,0.149834150367978,0.161765849632022,1558,900,280
"Yuen","Normal",1412390,10000,10,100,1.5,3,0,0.0985,0.0908237901389814,0.106176209861019,0.2522,0.243688201326065,0.260711798673935,0.3745,0.366538306211969,0.382461693788031,3745,2522,985
"Yuen","Normal",8978905,10000,10,100,2,3,0,0.162,0.152508707113064,0.171491292886936,0.3741,0.364615762928395,0.383584237071605,0.5178,0.509580213670423,0.526019786329577,5178,3741,1620
"Yuen","Normal",21482109,10000,10,100,2.5,3,0,0.2532,0.241998405063324,0.264401594936676,0.5203,0.510508080295182,0.530091919704818,0.6658,0.658040369874027,0.673559630125972,6658,5203,2532
"Yuen","Normal",9521305,10000,10,100,0.5,5,0,0.0226,0.0187714330533444,0.0264285669466556,0.0738,0.068675675302091,0.078924324697909,0.1207,0.115340946731486,0.126059053268514,1207,738,226
"Yuen","Normal",6985636,10000,10,100,1.5,5,0,0.0444,0.0390939001985956,0.0497060998014044,0.1286,0.122038768919905,0.135161231080095,0.2083,0.201619778548298,0.214980221451702,2083,1286,444
"Yuen","Normal",14866603,10000,10,100,2,5,0,0.0665,0.0600817911876911,0.0729182088123089,0.1822,0.1746342182198,0.1897657817802,0.2692,0.261903699715308,0.276496300284692,2692,1822,665
"Yuen","Normal",224103059,10000,10,100,2.5,5,0,0.0923,0.0848437943652219,0.0997562056347781,0.2467,0.238250624135618,0.255149375864382,0.3658,0.357876795383691,0.373723204616309,3658,2467,923
"Yuen","Normal",32087,10000,10,100,1,1,0,0.36,0.3476352,0.3723648,0.6589,0.649608053837522,0.668191946162479,0.7938,0.787144728454834,0.800455271545166,7938,6589,3600
"Yuen","Normal",253550996,10000,10,100,1,3,0,0.0509,0.0452381190088325,0.0565618809911675,0.1453,0.138392900210247,0.152207099789753,0.2318,0.2248583970419,0.2387416029581,2318,1453,509
"Yuen","Normal",139975,10000,10,100,1,5,0,0.0303,0.025884439183839,0.034715560816161,0.0881,0.0825445705924384,0.0936554294075616,0.1548,0.148849806014221,0.160750193985779,1548,881,303
"Yuen","Normal",31692,10000,10,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Normal",2356159,10000,10,100,5,3,0,0.7759,0.76515838300859,0.78664161699141,0.9656,0.962027815175218,0.969172184824782,0.9898,0.988147126134304,0.991452873865696,9898,9656,7759
"Yuen","Normal",62847568,10000,10,100,5,5,0,0.348,0.335729584231592,0.360270415768408,0.6629,0.653634700612803,0.672165299387197,0.7984,0.791800342004498,0.804999657995502,7984,6629,3480
