"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Gastwirth","Cauchy",1196148,10000,20,20,0.5,0.5,0.5,0,0.0837,0.0765660932047401,0.0908339067952599,0.2011,0.193243876225109,0.208956123774891,0.2908,0.283329537898871,0.298270462101129,2908,2011,837
"Gastwirth","Cauchy",4939136,10000,20,20,0.5,2,2,0,0.0446,0.0392825194931073,0.0499174805068927,0.1331,0.126442217541674,0.139757782458326,0.2235,0.216647084195806,0.230352915804194,2235,1331,446
"Gastwirth","Cauchy",753242,10000,20,20,0.5,0.5,2,0,0.0174,0.01403171475587,0.02076828524413,0.0716,0.0665466410467492,0.0766533589532508,0.1367,0.131048925535902,0.142351074464098,1367,716,174
"Gastwirth","Cauchy",953853,10000,20,20,0.5,1,2,0,0.0377,0.0327935002993075,0.0426064997006925,0.1141,0.107868519441545,0.120331480558455,0.1927,0.186211799891898,0.199188200108102,1927,1141,377
"Gastwirth","Cauchy",41202,10000,20,20,1,1,1,0,0.0881,0.0807985784929191,0.0954014215070809,0.2011,0.193243876225109,0.208956123774891,0.2926,0.285115968772974,0.300084031227026,2926,2011,881
"Gastwirth","Cauchy",53746727,10000,20,20,1,0.5,0.5,0,0.1879,0.177837312077403,0.197962687922597,0.3526,0.343235522017838,0.361964477982162,0.4528,0.444611729979635,0.460988270020364,4528,3526,1879
"Gastwirth","Cauchy",338312286,10000,20,20,1,2,2,0,0.0542,0.0483676287996102,0.0600323712003898,0.1487,0.14172646680874,0.15567353319126,0.2326,0.225650050403989,0.239549949596011,2326,1487,542
"Gastwirth","Cauchy",27077243,10000,20,20,1,0.5,2,0,0.0336,0.0289581194766879,0.0382418805233121,0.1018,0.0958732516738434,0.107726748326157,0.1727,0.166482102146804,0.178917897853196,1727,1018,336
"Gastwirth","Cauchy",824544,10000,20,20,1,1,2,0,0.0516,0.0459014221962542,0.0572985778037458,0.1427,0.135844573644652,0.149555426355348,0.2279,0.220999590870247,0.234800409129753,2279,1427,516
"Gastwirth","Cauchy",606596,10000,20,20,1.5,1,1,0,0.1305,0.121822674122888,0.139177325877112,0.2712,0.26248624999615,0.27991375000385,0.3735,0.365542589859485,0.381457410140515,3735,2712,1305
"Gastwirth","Cauchy",5940094,10000,20,20,1.5,0.5,0.5,0,0.3032,0.291359650330612,0.315040349669388,0.4936,0.483800802848886,0.503399197151114,0.5939,0.585821345041965,0.601978654958034,5939,4936,3032
"Gastwirth","Cauchy",72673,10000,20,20,1.5,2,2,0,0.0655,0.0591268203381985,0.0718731796618015,0.1671,0.159787923484098,0.174412076515902,0.2497,0.242579792557743,0.256820207442257,2497,1671,655
"Gastwirth","Cauchy",8336458,10000,20,20,1.5,0.5,2,0,0.0526,0.0468495024737486,0.0583504975262514,0.1524,0.145355599667935,0.159444400332065,0.2326,0.225650050403989,0.239549949596011,2326,1524,526
"Gastwirth","Cauchy",14055966,10000,20,20,1.5,1,2,0,0.0718,0.0651498894826194,0.0784501105173806,0.1773,0.169814321206891,0.184785678793109,0.2696,0.262300279553736,0.276899720446264,2696,1773,718
"Gastwirth","Cauchy",30548,10000,20,20,2,1,1,0,0.1839,0.17392050850823,0.19387949149177,0.3488,0.339458825062681,0.358141174937319,0.4555,0.447307639876118,0.463692360123882,4555,3488,1839
"Gastwirth","Cauchy",4136160,10000,20,20,2,0.5,0.5,0,0.4135,0.400814206902901,0.426185793097099,0.6124,0.60285083172426,0.62194916827574,0.7042,0.696692194769981,0.711707805230019,7042,6124,4135
"Gastwirth","Cauchy",192320,10000,20,20,2,2,2,0,0.0813,0.0742599135905121,0.0883400864094879,0.1978,0.189992526050918,0.205607473949082,0.2853,0.277871883966592,0.292728116033408,2853,1978,813
"Gastwirth","Cauchy",90254,10000,20,20,2,0.5,2,0,0.0773,0.0704203575759713,0.0841796424240287,0.2008,0.192948264463343,0.208651735536657,0.2981,0.290575381057823,0.305624618942177,2981,2008,773
"Gastwirth","Cauchy",206132,10000,20,20,2,1,2,0,0.0943,0.0867717524942537,0.101828247505746,0.22,0.211880772450534,0.228119227549466,0.3201,0.312425832749804,0.327774167250196,3201,2200,943
"Gastwirth","Cauchy",743089,10000,20,20,2.5,1,1,0,0.2424,0.231360938587098,0.253439061412902,0.4242,0.414513269130527,0.433886730869473,0.53,0.521789818348538,0.538210181651462,5300,4242,2424
"Gastwirth","Cauchy",2957908,10000,20,20,2.5,0.5,0.5,0,0.4874,0.47452409030708,0.50027590969292,0.686,0.676903319251507,0.695096680748493,0.7709,0.763986826289831,0.777813173710169,7709,6860,4874
"Gastwirth","Cauchy",357757389,10000,20,20,2.5,2,2,0,0.1069,0.0989405188974115,0.114859481102589,0.2367,0.22836889071386,0.245031109286139,0.3329,0.325147919566466,0.340652080433534,3329,2367,1069
"Gastwirth","Cauchy",45512,10000,20,20,2.5,0.5,2,0,0.1142,0.106006928430147,0.122393071569853,0.2574,0.248830848618539,0.265969151381461,0.3596,0.351705922142289,0.367494077857711,3596,2574,1142
"Gastwirth","Cauchy",21800,10000,20,20,2.5,1,2,0,0.1321,0.123377678074435,0.140822321925565,0.2756,0.266842404159679,0.284357595840321,0.379,0.37101947784932,0.38698052215068,3790,2756,1321
"Gastwirth","Cauchy",969418,10000,20,20,5,1,1,0,0.4816,0.468728724260286,0.494471275739714,0.6779,0.668741291203756,0.687058708796244,0.7674,0.760450050403988,0.774349949596011,7674,6779,4816
"Gastwirth","Cauchy",3678955,10000,20,20,5,0.5,0.5,0,0.7298,0.718360936771042,0.741239063228958,0.8734,0.866882522838521,0.879917477161479,0.9226,0.918204147538065,0.926995852461935,9226,8734,7298
"Gastwirth","Cauchy",300835,10000,20,20,5,2,2,0,0.2473,0.236186038835802,0.258413961164198,0.4311,0.421393491265836,0.440806508734164,0.5349,0.526695060728502,0.543104939271498,5349,4311,2473
"Gastwirth","Cauchy",243566,10000,20,20,5,0.5,2,0,0.3308,0.318679889613641,0.342920110386359,0.5632,0.553478602324686,0.572921397675314,0.6526,0.644767428932522,0.660432571067478,6526,5632,3308
"Gastwirth","Cauchy",282402934,10000,20,20,5,1,2,0,0.3079,0.29600854141251,0.31979145858749,0.5141,0.504303897451006,0.523896102548994,0.6104,0.602378000346946,0.618421999653054,6104,5141,3079
"Gastwirth","Cauchy",4388775,10000,20,20,5,0.5,1,0,0.5774,0.56467525772925,0.590124742270751,0.7719,0.763675694496044,0.780124305503956,0.8404,0.834375439532746,0.846424560467254,8404,7719,5774
"Gastwirth","Cauchy",97340867,10000,20,20,0.5,0.5,1,0,0.0497,0.0441017225572489,0.0552982774427511,0.1395,0.132709236393453,0.146290763606547,0.2259,0.21902104368476,0.23277895631524,2259,1395,497
"Gastwirth","Cauchy",35913293,10000,20,20,1,0.5,1,0,0.0987,0.0910168533887569,0.106383146611243,0.2151,0.207046522659224,0.223153477340776,0.3133,0.305669910654273,0.320930089345727,3133,2151,987
"Gastwirth","Cauchy",103636295,10000,20,20,1.5,0.5,1,0,0.1686,0.158955501410363,0.178244498589637,0.333,0.323762783873915,0.342237216126085,0.434,0.425846971083701,0.442153028916299,4340,3330,1686
"Gastwirth","Cauchy",3614188,10000,20,20,2,0.5,1,0,0.2354,0.2244713571145,0.2463286428855,0.4232,0.413516295537265,0.432883704462735,0.5265,0.518286560136315,0.534713439863685,5265,4232,2354
"Gastwirth","Cauchy",244416695,10000,20,20,2.5,0.5,1,0,0.3098,0.297888291885741,0.321711708114259,0.5149,0.505104352362483,0.524695647637517,0.6162,0.608200198066208,0.624199801933792,6162,5149,3098
"Gastwirth","Cauchy",199344080,10000,100,100,0,1,1,1,0.0144,0.011331137346041,0.017468862653959,0.0663,0.0614234069546865,0.0711765930453135,0.1218,0.116419950607299,0.127180049392701,1218,663,144
"Gastwirth","Cauchy",6636842,10000,100,100,0,0.5,0.5,1,0.013,0.0100820616549351,0.0159179383450649,0.0625,0.0577555954008959,0.0672444045991041,0.1176,0.112300897588308,0.122899102411692,1176,625,130
"Gastwirth","Cauchy",404051,10000,100,100,0,2,2,1,0.0132,0.0102599995648,0.0161400004352,0.0601,0.055441628370514,0.064758371629486,0.1146,0.109360040021994,0.119839959978006,1146,601,132
"Gastwirth","Cauchy",1487070,10000,100,100,0.5,1,1,0,0.0298,0.0254198939478483,0.0341801060521517,0.1029,0.096944966799891,0.108855033200109,0.1729,0.166679254854282,0.179120745145718,1729,1029,298
"Gastwirth","Cauchy",323579788,10000,100,100,0.5,0.5,0.5,0,0.0865,0.0792588392572461,0.0937411607427539,0.2212,0.213064924196444,0.229335075803556,0.3173,0.309643753812881,0.324956246187119,3173,2212,865
"Gastwirth","Cauchy",21671148,10000,100,100,0.5,2,2,0,0.0167,0.0133989879183596,0.0200010120816404,0.0764,0.0711935139060591,0.0816064860939409,0.138,0.132326395238475,0.143673604761525,1380,764,167
"Gastwirth","Cauchy",342542,10000,100,100,0.5,0.5,2,0,0.0058,0.00384387440854734,0.00775612559145266,0.0376,0.0338715544849898,0.0413284455150102,0.0826,0.0780716989292782,0.0871283010707218,826,376,58
"Gastwirth","Cauchy",7856920,10000,100,100,0.5,1,2,0,0.015,0.0118688086867775,0.0181311913132225,0.0664,0.0615199920157442,0.0712800079842558,0.1222,0.116812351007731,0.127587648992269,1222,664,150
"Gastwirth","Cauchy",51617757,10000,100,100,1,1,1,0,0.0827,0.075604968789632,0.089795031210368,0.2168,0.208723521343952,0.224876478656048,0.3136,0.305967926103502,0.321232073896498,3136,2168,827
"Gastwirth","Cauchy",6443474,10000,100,100,1,0.5,0.5,0,0.3226,0.310557944170158,0.334642055829842,0.5491,0.539347366343884,0.558852633656116,0.663,0.65522433365058,0.67077566634942,6630,5491,3226
"Gastwirth","Cauchy",55913,10000,100,100,1,2,2,0,0.0299,0.0255127770480834,0.0342872229519166,0.1054,0.099381464539076,0.111418535460924,0.1751,0.168848134486893,0.181351865513107,1751,1054,299
"Gastwirth","Cauchy",49685,10000,100,100,1,0.5,2,0,0.0151,0.0119585481968644,0.0182414518031356,0.0754,0.0702249006836197,0.0805750993163803,0.1424,0.136651384214474,0.148148615785526,1424,754,151
"Gastwirth","Cauchy",35826,10000,100,100,1,1,2,0,0.0314,0.0269075534872963,0.0358924465127037,0.1106,0.104452731290858,0.116747268709142,0.1858,0.179401851641928,0.192198148358072,1858,1106,314
"Gastwirth","Cauchy",4693710,10000,100,100,1.5,1,1,0,0.1833,0.173333139747587,0.193266860252413,0.3799,0.370386910474593,0.389413089525407,0.4971,0.488875138345663,0.505324861654337,4971,3799,1833
"Gastwirth","Cauchy",1205335,10000,100,100,1.5,0.5,0.5,0,0.5939,0.581249170108269,0.606550829891731,0.7912,0.783233556913553,0.799166443086447,0.8681,0.86253361580647,0.873666384193529,8681,7912,5939
"Gastwirth","Cauchy",3451034,10000,100,100,1.5,2,2,0,0.0483,0.0427770710186771,0.0538229289813229,0.1514,0.144374608633934,0.158425391366066,0.2339,0.226936561499448,0.240863438500552,2339,1514,483
"Gastwirth","Cauchy",221127,10000,100,100,1.5,0.5,2,0,0.0402,0.035140014666494,0.045259985333506,0.1531,0.146042356241464,0.160157643758536,0.2562,0.24901902273086,0.26338097726914,2562,1531,402
"Gastwirth","Cauchy",12430875,10000,100,100,1.5,1,2,0,0.065,0.058649493828048,0.071350506171952,0.1834,0.175814915473747,0.190985084526253,0.2811,0.273705129603504,0.288494870396496,2811,1834,650
"Gastwirth","Cauchy",17228,10000,100,100,2,1,1,0,0.3176,0.30560761356082,0.32959238643918,0.5398,0.530031096520407,0.549568903479593,0.656,0.648185574713391,0.663814425286609,6560,5398,3176
"Gastwirth","Cauchy",519354,10000,100,100,2,0.5,0.5,0,0.7955,0.785110070352808,0.805889929647192,0.9203,0.914991767421674,0.925608232578326,0.9524,0.948897492515411,0.955902507484589,9524,9203,7955
"Gastwirth","Cauchy",36474,10000,100,100,2,2,2,0,0.0822,0.0751245218501351,0.0892754781498649,0.2095,0.201523745141985,0.217476254858015,0.3053,0.297724209541191,0.312875790458809,3053,2095,822
"Gastwirth","Cauchy",471171,10000,100,100,2,0.5,2,0,0.0908,0.0833985212520783,0.0982014787479217,0.2517,0.243193800744304,0.260206199255696,0.3777,0.369724842012049,0.385675157987951,3777,2517,908
"Gastwirth","Cauchy",1507966,10000,100,100,2,1,2,0,0.1134,0.105231990213146,0.121568009786854,0.2824,0.273576728713317,0.291223271286683,0.4027,0.39463223992314,0.41076776007686,4027,2824,1134
"Gastwirth","Cauchy",21554,10000,100,100,2.5,1,1,0,0.47,0.457143204903243,0.482856795096757,0.6895,0.680431112617305,0.698568887382695,0.7855,0.77874768576158,0.79225231423842,7855,6895,4700
"Gastwirth","Cauchy",3578454,10000,100,100,2.5,0.5,0.5,0,0.896,0.88813648837488,0.90386351162512,0.9684,0.964971319613846,0.971828680386154,0.9834,0.981298230679856,0.985501769320144,9834,9684,8960
"Gastwirth","Cauchy",14578275,10000,100,100,2.5,2,2,0,0.1266,0.118034172873485,0.135165827126515,0.2919,0.282989123675956,0.300810876324044,0.4026,0.394532566453506,0.410667433546494,4026,2919,1266
"Gastwirth","Cauchy",1500183,10000,100,100,2.5,0.5,2,0,0.1667,0.157099046870902,0.176300953129098,0.3958,0.38621517193594,0.40538482806406,0.5291,0.520888941840605,0.537311058159396,5291,3958,1667
"Gastwirth","Cauchy",3344372,10000,100,100,2.5,1,2,0,0.1874,0.177347616214836,0.197452383785164,0.4029,0.393286572826801,0.412513427173199,0.5218,0.513582821416818,0.530017178583182,5218,4029,1874
"Gastwirth","Cauchy",115899294,10000,100,100,5,1,1,0,0.8963,0.888446523743039,0.904153476256961,0.9663,0.962763065546324,0.969836934453676,0.9826,0.980449056977254,0.984750943022746,9826,9663,8963
"Gastwirth","Cauchy",76701145,10000,100,100,5,0.5,0.5,0,0.9965,0.99497868715433,0.99802131284567,0.9997,0.99936056896783,1.00003943103217,0.9999,0.999735508225206,1.00006449177479,9999,9997,9965
"Gastwirth","Cauchy",325335007,10000,100,100,5,2,2,0,0.4606,0.447760051064087,0.473439948935913,0.692,0.682951335691938,0.701048664308062,0.7876,0.780871844624297,0.794328155375703,7876,6920,4606
"Gastwirth","Cauchy",344231,10000,100,100,5,0.5,2,0,0.7091,0.697400387926305,0.720799612073695,0.881,0.874653745180029,0.887346254819971,0.936,0.931973814192067,0.940026185807933,9360,8810,7091
"Gastwirth","Cauchy",1169613,10000,100,100,5,1,2,0,0.6393,0.626929954927464,0.651670045072536,0.8323,0.824977446557819,0.839622553442181,0.9018,0.896904728746239,0.906695271253761,9018,8323,6393
"Gastwirth","Cauchy",53094,10000,100,100,5,0.5,1,0,0.9649,0.960159320774296,0.969640679225704,0.9917,0.989921780885942,0.993478219114058,0.9964,0.995414778201825,0.997385221798175,9964,9917,9649
"Gastwirth","Cauchy",73703954,10000,100,100,0.5,0.5,1,0,0.0321,0.0275593960792441,0.0366406039207559,0.111,0.104843010099083,0.117156989900917,0.1865,0.180092566625834,0.192907433374166,1865,1110,321
"Gastwirth","Cauchy",7199211,10000,100,100,1,0.5,1,0,0.1173,0.10901101358162,0.12558898641838,0.2807,0.271892912567619,0.289507087432381,0.394,0.385961956997502,0.402038043002498,3940,2807,1173
"Gastwirth","Cauchy",14051492,10000,100,100,1.5,0.5,1,0,0.2738,0.262313421025203,0.285286578974797,0.5033,0.493500213446324,0.513099786553675,0.6236,0.615630267166862,0.631569732833138,6236,5033,2738
"Gastwirth","Cauchy",22563451,10000,100,100,2,0.5,1,0,0.4653,0.452451054796303,0.478148945203697,0.6958,0.686782671558738,0.704817328441262,0.7942,0.787549511774922,0.800850488225078,7942,6958,4653
"Gastwirth","Cauchy",142558220,10000,100,100,2.5,0.5,1,0,0.6462,0.633882906170551,0.658517093829449,0.8361,0.828844377818105,0.843355622181895,0.9006,0.89567818749005,0.90552181250995,9006,8361,6462
"Gastwirth","Cauchy",88238321,10000,10,100,0,1,1,1,0.0149,0.0117791050358873,0.0180208949641127,0.0673,0.0623893996340977,0.0722106003659023,0.1248,0.119363406651367,0.130236593348633,1248,673,149
"Gastwirth","Cauchy",16995741,10000,10,100,0,0.5,0.5,1,0.0145,0.011420656237183,0.017579343762817,0.061,0.0563091258128148,0.0656908741871852,0.1179,0.112595044858533,0.123204955141467,1179,610,145
"Gastwirth","Cauchy",6962353,10000,10,100,0,2,2,1,0.016,0.0127677614979089,0.0192322385020911,0.0607,0.0560199275303047,0.0653800724696953,0.1211,0.115733295213916,0.126466704786084,1211,607,160
"Gastwirth","Cauchy",189288345,10000,10,100,0.5,1,1,0,0.015,0.0118688086867775,0.0181311913132225,0.0704,0.0653859292411854,0.0754140707588146,0.1294,0.123878686947555,0.134921313052445,1294,704,150
"Gastwirth","Cauchy",563630,10000,10,100,0.5,0.5,0.5,0,0.0291,0.0247700826783247,0.0334299173216753,0.103,0.0970424059755636,0.108957594024436,0.1715,0.165299250015573,0.177700749984427,1715,1030,291
"Gastwirth","Cauchy",37885878,10000,10,100,0.5,2,2,0,0.0145,0.011420656237183,0.017579343762817,0.0669,0.0620029648089482,0.0717970351910518,0.1254,0.119952221930814,0.130847778069186,1254,669,145
"Gastwirth","Cauchy",174315,10000,10,100,0.5,0.5,2,0,2e-04,-0.000164264981704253,0.000564264981704253,0.0043,0.00301750833078729,0.00558249166921271,0.0169,0.0147796473241522,0.0190203526758478,169,43,2
"Gastwirth","Cauchy",7016408,10000,10,100,0.5,1,2,0,0.0031,0.0016679687226656,0.0045320312773344,0.0179,0.0153012742941203,0.0204987257058797,0.0467,0.0432291236749525,0.0501708763250475,467,179,31
"Gastwirth","Cauchy",5596748,10000,10,100,1,1,1,0,0.0294,0.0250484931913573,0.0337515068086427,0.1054,0.099381464539076,0.111418535460924,0.1743,0.168059408745577,0.180540591254423,1743,1054,294
"Gastwirth","Cauchy",255360,10000,10,100,1,0.5,0.5,0,0.1139,0.105716311523286,0.122083688476714,0.2561,0.247545036913791,0.264654963086209,0.3575,0.349616111176305,0.365383888823694,3575,2561,1139
"Gastwirth","Cauchy",11625038,10000,10,100,1,2,2,0,0.0203,0.0166672088434902,0.0239327911565098,0.0737,0.068578871806955,0.078821128193045,0.1363,0.130655892329892,0.141944107670108,1363,737,203
