"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Yuen","Cauchy",65753362,10000,10,10,0.5,0.5,1,0,0.0225,0.0186797173088893,0.0263202826911107,0.0985,0.0926594055405293,0.104340594459471,0.1791,0.172792477287241,0.185407522712759,1791,985,225
"Yuen","Cauchy",33422085,10000,10,10,1,0.5,1,0,0.1039,0.096039831229757,0.111760168770243,0.2947,0.285764207380115,0.303635792619885,0.4237,0.415571330912642,0.431828669087358,4237,2947,1039
"Yuen","Cauchy",11835581,10000,10,10,1.5,0.5,1,0,0.2579,0.24663054936379,0.26916945063621,0.5266,0.516813878002477,0.536386121997523,0.6497,0.641852299787787,0.657547700212214,6497,5266,2579
"Yuen","Cauchy",388659,10000,10,10,2,0.5,1,0,0.4393,0.426515264767365,0.452084735232635,0.6918,0.682749706420143,0.700850293579857,0.794,0.787347118871496,0.800652881128504,7940,6918,4393
"Yuen","Cauchy",103007031,10000,10,10,2.5,0.5,1,0,0.6001,0.587480754942857,0.612719245057143,0.8127,0.805053017612574,0.820346982387426,0.8818,0.876489203164505,0.887110796835495,8818,8127,6001
"Yuen","Cauchy",701268,10000,20,20,0,1,1,1,0.0048,0.00301958329256997,0.00658041670743003,0.0359,0.0322535997544976,0.0395464002455024,0.0858,0.0811928733128011,0.0904071266871989,858,359,48
"Yuen","Cauchy",1817881,10000,20,20,0,0.5,0.5,1,0.0048,0.00301958329256997,0.00658041670743003,0.0331,0.0295936049192368,0.0366063950807631,0.0816,0.0770967410670049,0.0861032589329951,816,331,48
"Yuen","Cauchy",410403,10000,20,20,0,2,2,1,0.0048,0.00301958329256997,0.00658041670743003,0.0379,0.0341572933945606,0.0416427066054394,0.0844,0.0798271177605803,0.0889728822394197,844,379,48
"Yuen","Cauchy",2390730,10000,20,20,0.5,1,1,0,0.0304,0.0259773868397537,0.0348226131602463,0.1294,0.122821414235385,0.135978585764615,0.2187,0.21190015198245,0.22549984801755,2187,1294,304
"Yuen","Cauchy",285596,10000,20,20,0.5,0.5,0.5,0,0.1794,0.169516225363068,0.189283774636932,0.4002,0.390597200875078,0.409802799124922,0.5286,0.520388466466055,0.536811533533945,5286,4002,1794
"Yuen","Cauchy",257729,10000,20,20,0.5,2,2,0,0.0106,0.00796193954184822,0.0132380604581518,0.0576,0.0530334843350318,0.0621665156649682,0.1149,0.109654074882447,0.120145925117553,1149,576,106
"Yuen","Cauchy",308271,10000,20,20,0.5,0.5,2,0,0.0178,0.014393912309817,0.021206087690183,0.0766,0.0713872680722677,0.0818127319277323,0.1511,0.145208492956299,0.156991507043701,1511,766,178
"Yuen","Cauchy",12713648,10000,20,20,0.5,1,2,0,0.0149,0.0117791050358873,0.0180208949641127,0.0716,0.0665466410467492,0.0766533589532508,0.1426,0.136848019505675,0.148351980494325,1426,716,149
