"method","distribution","seed","N","n1","n2","delta","rate1","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarEqual","Exp",298756093,10000,20,20,0.5,1,0,0.1761,0.166287881418618,0.185912118581382,0.3795,0.369988853867172,0.389011146132828,0.5019,0.493675059384714,0.510124940615286,5019,3795,1761
"TTest_VarEqual","Exp",11762750,10000,20,20,0.5,0.5,0,0.0339,0.0292381666024724,0.0385618333975276,0.1284,0.121843120627128,0.134956879372872,0.217,0.2102192668997,0.2237807331003,2170,1284,339
"TTest_VarEqual","Exp",1298928,10000,20,20,0.5,0.25,0,0.0143,0.0112416565437191,0.0173583434562809,0.0638,0.0590098321773032,0.0685901678226968,0.1269,0.121424437916983,0.132375562083017,1269,638,143
"TTest_VarEqual","Exp",5377370,10000,20,20,0.5,0.125,0,0.011,0.00831316902087236,0.0136868309791276,0.0558,0.0513011121310262,0.0602988878689738,0.1132,0.107988029391833,0.118411970608167,1132,558,110
"TTest_VarEqual","Exp",59980257,10000,20,20,1,1,0,0.6876,0.675660962802461,0.699539037197539,0.8596,0.852790929533747,0.866409070466253,0.9203,0.915844876228905,0.924755123771095,9203,8596,6876
"TTest_VarEqual","Exp",29624512,10000,20,20,1,0.5,0,0.175,0.1652120474051,0.184787952594899,0.3758,0.366307156056397,0.385292843943603,0.4989,0.490675019904524,0.507124980095476,4989,3758,1750
"TTest_VarEqual","Exp",314165,10000,20,20,1,0.25,0,0.0385,0.0335437766694387,0.0434562233305613,0.1316,0.124974114550462,0.138225885449538,0.2128,0.20606722258749,0.21953277741251,2128,1316,385
"TTest_VarEqual","Exp",7441888,10000,20,20,1,0.125,0,0.0151,0.0119585481968644,0.0182414518031356,0.0653,0.0604577324334977,0.0701422675665023,0.1294,0.123878686947555,0.134921313052445,1294,653,151
"TTest_VarEqual","Exp",29264258,10000,20,20,1.5,1,0,0.953,0.947548183396188,0.958451816603812,0.9877,0.985539664740463,0.989860335259537,0.9941,0.992840184506773,0.995359815493227,9941,9877,9530
"TTest_VarEqual","Exp",323653972,10000,20,20,1.5,0.5,0,0.4377,0.424920373131547,0.450479626868453,0.6664,0.657158625149557,0.675641374850443,0.7649,0.757924191540475,0.771875808459525,7649,6664,4377
"TTest_VarEqual","Exp",367521818,10000,20,20,1.5,0.25,0,0.0864,0.079162630008138,0.093637369991862,0.2399,0.231530364175282,0.248269635824718,0.3431,0.3352904521136,0.3509095478864,3431,2399,864
"TTest_VarEqual","Exp",3931470,10000,20,20,1.5,0.125,0,0.0221,0.0183130530734662,0.0258869469265338,0.0885,0.0829331945570193,0.0940668054429807,0.164,0.157908966823272,0.170091033176728,1640,885,221
"TTest_VarEqual","Exp",11371662,10000,20,20,2,1,0,0.9957,0.994014439520463,0.997385560479537,0.9991,0.998512264659562,0.999687735340438,0.9996,0.999271065806581,0.999928934193419,9996,9991,9957
"TTest_VarEqual","Exp",43206926,10000,20,20,2,0.5,0,0.6943,0.682432283568783,0.706167716431217,0.8622,0.855444077026372,0.868955922973628,0.9162,0.911641908329147,0.920758091670853,9162,8622,6943
"TTest_VarEqual","Exp",935155,10000,20,20,2,0.25,0,0.1776,0.167755154833141,0.187444845166859,0.3747,0.365212710954883,0.384187289045117,0.4939,0.485675612127278,0.502124387872722,4939,3747,1776
"TTest_VarEqual","Exp",2063543,10000,20,20,2,0.125,0,0.0392,0.0342007438516579,0.0441992561483421,0.1347,0.128008504024839,0.141391495975161,0.2176,0.210812501155094,0.224387498844906,2176,1347,392
