"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Mood","ghEqual",6322269,1000,10,10,2.5,3,-3,3,0,0,0.998,0.994360630700794,1.00163936929921,1,1,1,1,1,1
"Mood","ghEqual",470482,1000,10,10,2.5,3,-1,3,0,0,0.363,0.323828618606743,0.402171381393257,0.723,0.695262641192788,0.750737358807212,0.723,0.69972043100109,0.74627956899891
"Mood","ghEqual",22650,1000,10,10,2.5,3,1,-3,0,0,0.011,0.00250349441805633,0.0194965055819437,0.109,0.0896844013709127,0.128315598629087,0.109,0.0927886940077303,0.12521130599227
"Mood","ghEqual",321900005,1000,20,20,0,1,1,1,0,1,0.003,-0.00145506520895037,0.00745506520895037,0.03,0.0194268944959392,0.0405731055040608,0.03,0.0211261435948061,0.0388738564051939
"Mood","ghEqual",1210476,1000,20,20,0,1,3,3,0,1,0.007,0.000208440607931048,0.013791559392069,0.028,0.0177748845678887,0.0382251154321113,0.028,0.0194182066909066,0.0365817933090934
"Mood","ghEqual",163299,1000,20,20,0,1,1,3,0,1,0.005,-0.000745692786775151,0.0107456927867752,0.038,0.0261495346251719,0.0498504653748281,0.038,0.0280540737032693,0.0479459262967307
"Mood","ghEqual",794567,1000,20,20,0,1,-1,1,0,1,0.004,-0.00114168567534034,0.00914168567534034,0.025,0.0153232753475156,0.0346767246524844,0.025,0.0168784632380934,0.0331215367619066
"Mood","ghEqual",4735160,1000,20,20,0,1,-3,3,0,1,0.007,0.000208440607931048,0.013791559392069,0.043,0.0304267871409094,0.0555732128590905,0.043,0.0324474820646919,0.0535525179353081
"Mood","ghEqual",129386,1000,20,20,0,1,-1,3,0,1,0.011,0.00250349441805633,0.0194965055819437,0.042,0.0295673567733969,0.0544326432266031,0.042,0.031565460149101,0.052434539850899
"Mood","ghEqual",3089036,1000,20,20,0,1,1,-3,0,1,0.007,0.000208440607931048,0.013791559392069,0.026,0.0161367004303834,0.0358632995696166,0.026,0.0177218735755003,0.0342781264244997
"Mood","ghEqual",766496,1000,20,20,0.5,3,1,1,0,0,0.006,-0.000290927440687899,0.0122909274406879,0.045,0.0321511572505536,0.0578488427494463,0.045,0.0342161498352861,0.0557838501647139
"Mood","ghEqual",15339081,1000,20,20,0.5,3,3,3,0,0,0.016,0.00577876439250127,0.0262212356074987,0.054,0.0399912779169547,0.0680087220830453,0.054,0.0422426796803013,0.0657573203196987
"Mood","ghEqual",21698,1000,20,20,0.5,3,1,3,0,0,0.014,0.00442919794876103,0.023570802051239,0.059,0.0443958296914888,0.0736041703085112,0.059,0.046742928491071,0.071257071508929
"Mood","ghEqual",35333981,1000,20,20,0.5,3,-1,1,0,0,0.007,0.000208440607931048,0.013791559392069,0.042,0.0295673567733969,0.0544326432266031,0.042,0.031565460149101,0.052434539850899
