"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"CVM","Logistic",11626806,10000,100,100,0.5,2,0,0.0602,0.054072803271112,0.066327196728888,0.1779,0.170404400570041,0.185395599429959,0.2664,0.259127852586643,0.273672147413357,2664,1779,602
"CVM","Logistic",211685,10000,100,100,1,2,0,0.2836,0.271988809229338,0.295211190770662,0.5173,0.507505867840712,0.527094132159288,0.6389,0.630998744774343,0.646801255225657,6389,5173,2836
"CVM","Logistic",454421,10000,100,100,1.5,2,0,0.6539,0.64164531007358,0.66615468992642,0.8478,0.84075939299026,0.85484060700974,0.9084,0.903654825346987,0.913145174653013,9084,8478,6539
"CVM","Logistic",300397422,10000,100,100,2,2,0,0.9192,0.912179685846236,0.926220314153764,0.9772,0.974274398136178,0.980125601863822,0.9899,0.988255165330808,0.991544834669192,9899,9772,9192
"CVM","Logistic",215596759,10000,100,100,2.5,2,0,0.9925,0.990277500110236,0.994722499889764,0.9988,0.99812144358407,0.99947855641593,0.9994,0.998997179837769,0.999802820162231,9994,9988,9925
"CVM","Logistic",142299508,10000,100,100,3,2,0,0.9997,0.999253890643434,1.00014610935657,1,1,1,1,1,1,10000,10000,9997
"CVM","Logistic",6810157,10000,100,100,5,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Logistic",51396,10000,10,100,0,1,1,0.0108,0.00813743762725904,0.013462562372741,0.0486,0.0443854056605173,0.0528145943394827,0.0993,0.0943803907670654,0.104219609232935,993,486,108
"CVM","Logistic",17447,10000,10,100,0,3,1,0.0104,0.00778668132697445,0.0130133186730255,0.0488,0.0445771864817873,0.0530228135182127,0.0986,0.0936958568720825,0.103504143127917,986,488,104
"CVM","Logistic",186270,10000,10,100,0,5,1,0.0106,0.00796193954184822,0.0132380604581518,0.0498,0.0455363823068197,0.0540636176931803,0.1006,0.0956518673438256,0.105548132656174,1006,498,106
"CVM","Logistic",116888,10000,10,100,0,2,1,0.0104,0.00778668132697445,0.0130133186730255,0.0518,0.0474561889403889,0.0561438110596111,0.1015,0.0965322702222872,0.106467729777713,1015,518,104
"CVM","Logistic",321473659,10000,10,100,0.5,1,0,0.04,0.0349520915380724,0.0450479084619276,0.1383,0.131533794125391,0.145066205874609,0.2254,0.218526441955501,0.232273558044499,2254,1383,400
"CVM","Logistic",17797505,10000,10,100,1.5,1,0,0.4721,0.459240067474501,0.484959932525499,0.7154,0.70655601520725,0.72424398479275,0.8093,0.802837567513716,0.815762432486284,8093,7154,4721
"CVM","Logistic",247919,10000,10,100,2,1,0,0.7492,0.738033720120365,0.760366279879635,0.9056,0.899869265671626,0.911330734328374,0.95,0.946414805618938,0.953585194381062,9500,9056,7492
"CVM","Logistic",188542,10000,10,100,2.5,1,0,0.9207,0.913739482592639,0.927660517407361,0.9812,0.978537964972131,0.983862035027869,0.992,0.990534564419703,0.993465435580297,9920,9812,9207
"CVM","Logistic",401568,10000,10,100,0.5,3,0,0.0141,0.0110628107899994,0.0171371892100006,0.0606,0.0559235352901577,0.0652764647098423,0.1134,0.108184015489373,0.118615984510627,1134,606,141
"CVM","Logistic",1751049,10000,10,100,1.5,3,0,0.039,0.034012994398399,0.043987005601601,0.1357,0.128987593462729,0.142412406537271,0.2192,0.212394562035078,0.226005437964922,2192,1357,390
"CVM","Logistic",145395,10000,10,100,2,3,0,0.0713,0.0646713002730056,0.0779286997269944,0.2058,0.197876014029694,0.213723985970306,0.3034,0.295837499339828,0.310962500660172,3034,2058,713
"CVM","Logistic",28852857,10000,10,100,2.5,3,0,0.1185,0.110174387527251,0.126825612472749,0.2816,0.272784325256091,0.290415674743909,0.4018,0.393735191251623,0.409864808748377,4018,2816,1185
"CVM","Logistic",90172,10000,10,100,1,1,0,0.1862,0.17617245684358,0.19622754315642,0.3971,0.387509778083152,0.406690221916848,0.5196,0.51138132186154,0.52781867813846,5196,3971,1862
"CVM","Logistic",160852103,10000,10,100,1,3,0,0.0242,0.0202414699275696,0.0281585300724304,0.0887,0.0831275193845469,0.0942724806154531,0.1601,0.154067805186835,0.166132194813165,1601,887,242
"CVM","Logistic",358423,10000,10,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"CVM","Logistic",596011,10000,10,100,5,3,0,0.5596,0.546811831007045,0.572388168992955,0.7879,0.779887612295052,0.795912387704948,0.8682,0.862635405807437,0.873764594192562,8682,7879,5596
"CVM","Logistic",102315,10000,10,100,0.5,5,0,0.0109,0.00822527455888572,0.0135747254411143,0.0527,0.0483206954577696,0.0570793045422304,0.1042,0.099174198972114,0.109225801027886,1042,527,109
"CVM","Logistic",5858826,10000,10,100,1,5,0,0.0153,0.0121381333994591,0.0184618666005409,0.0605,0.0558271466575549,0.0651728533424451,0.1171,0.111810676761345,0.122389323238655,1171,605,153
"CVM","Logistic",352866,10000,10,100,1.5,5,0,0.0178,0.014393912309817,0.021206087690183,0.0802,0.0748765894847758,0.0855234105152242,0.1427,0.136946338594619,0.148453661405381,1427,802,178
"CVM","Logistic",25426810,10000,10,100,2,5,0,0.0293,0.024955676238334,0.033644323761666,0.1019,0.0959706715066207,0.107829328493379,0.1826,0.176244735860163,0.188955264139837,1826,1019,293
"CVM","Logistic",367496035,10000,10,100,2.5,5,0,0.0407,0.0356099706620319,0.0457900293379681,0.1334,0.126735872024758,0.140064127975242,0.218,0.211208002371172,0.224791997628828,2180,1334,407
"CVM","Logistic",24591546,10000,10,100,5,5,0,0.1777,0.167852982319134,0.187547017680866,0.3912,0.38163482728595,0.40076517271405,0.5173,0.509079924794883,0.525520075205117,5173,3912,1777
"CVM","Logistic",86217699,10000,10,100,3,1,0,0.9843,0.981097719082064,0.987502280917936,0.9975,0.996521225766584,0.998478774233416,0.9994,0.998997179837769,0.999802820162231,9994,9975,9843
"CVM","Logistic",99349,10000,10,100,3,3,0,0.1837,0.173724714483311,0.193675285516689,0.385,0.37546273183768,0.39453726816232,0.5088,0.500576273986665,0.517023726013335,5088,3850,1837
"CVM","Logistic",280289557,10000,10,100,3,5,0,0.0543,0.0484625594853415,0.0601374405146585,0.1684,0.161065266222255,0.175734733777745,0.2681,0.260813144073747,0.275386855926253,2681,1684,543
"CVM","Logistic",21090,10000,10,100,0.5,2,0,0.0179,0.0144845319294152,0.0213154680705848,0.0707,0.0656760680655885,0.0757239319344115,0.1339,0.128298037334918,0.139501962665082,1339,707,179
"CVM","Logistic",225048790,10000,10,100,1,2,0,0.0425,0.0373035145569337,0.0476964854430663,0.1342,0.127519005411048,0.140880994588952,0.214,0.207253413981131,0.220746586018869,2140,1342,425
"CVM","Logistic",294997126,10000,10,100,1.5,2,0,0.0947,0.0871574689207657,0.102242531079234,0.2463,0.237855235654585,0.254744764345415,0.3623,0.354393063012596,0.370206936987404,3623,2463,947
"CVM","Logistic",1536238,10000,10,100,2,2,0,0.1798,0.169907624689485,0.189692375310515,0.3885,0.37894677924258,0.39805322075742,0.5156,0.507379004246711,0.523820995753289,5156,3885,1798
"CVM","Logistic",48223326,10000,10,100,2.5,2,0,0.3122,0.300263049476603,0.324136950523396,0.5481,0.538345452158998,0.557854547841002,0.6694,0.661661439523845,0.677138560476155,6694,5481,3122
"CVM","Logistic",6425407,10000,10,100,3,2,0,0.4632,0.450354932593755,0.476045067406245,0.7022,0.693237094228678,0.711162905771322,0.7997,0.793116301639977,0.806283698360023,7997,7022,4632
"CVM","Logistic",4362269,10000,10,100,5,2,0,0.9269,0.920194657155606,0.933605342844394,0.9836,0.981110642587654,0.986089357412346,0.9926,0.991190163021091,0.994009836978909,9926,9836,9269
