"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Lepage","Cauchy",589908,1000,20,20,2.5,0.5,2,0,0.815,0.783369174427467,0.846630825572533,0.936,0.920830055820801,0.951169944179199,0.976,0.968038471905469,0.983961528094531
"Lepage","Cauchy",2737708,1000,20,20,2.5,1,2,0,0.488,0.447281595705922,0.528718404294078,0.732,0.704547682764473,0.759452317235527,0.834,0.814644563422645,0.853355436577355
"Lepage","Cauchy",34262,1000,100,100,0,1,1,1,0.008,0.000743174362298623,0.0152568256377014,0.042,0.0295673567733969,0.0544326432266031,0.104,0.0881205090257905,0.119879490974209
"Lepage","Cauchy",8554913,1000,100,100,0,0.5,0.5,1,0.012,0.00313017698846251,0.0208698230115375,0.048,0.0347506319546931,0.0612493680453069,0.101,0.0853250402241345,0.116674959775865
"Lepage","Cauchy",55389299,1000,100,100,0,2,2,1,0.009,0.00130685460010016,0.0166931453998998,0.054,0.0399912779169547,0.0680087220830453,0.099,0.0834637609449713,0.114536239055029
"Lepage","Cauchy",13138679,1000,100,100,0,0.5,2,1,1,1,1,1,1,1,1,1,1
"Lepage","Cauchy",82793,1000,100,100,0,1,2,1,0.662,0.623466966189307,0.700533033810693,0.862,0.840622877424686,0.883377122575314,0.926,0.912382817578515,0.939617182421485
"Lepage","Cauchy",214059,1000,100,100,0.5,1,1,0,0.182,0.150568999574051,0.213431000425949,0.392,0.361741256179412,0.422258743820588,0.524,0.498020246737122,0.549979753262878
"Lepage","Cauchy",401356,1000,100,100,0.5,0.5,0.5,0,0.77,0.73571886919018,0.80428113080982,0.904,0.885741045637825,0.922258954362175,0.945,0.933140588152231,0.956859411847769
"Lepage","Cauchy",3492558,1000,100,100,0.5,2,2,0,0.04,0.0240371118402715,0.0559628881597285,0.131,0.110087709298118,0.151912290701882,0.21,0.188812042394322,0.231187957605678
"Lepage","Cauchy",191028884,1000,100,100,0.5,0.5,2,0,1,1,1,1,1,1,1,1,1
"Lepage","Cauchy",8950679,1000,100,100,0.5,1,2,0,0.746,0.710540538927051,0.781459461072949,0.897,0.878160433508172,0.915839566491828,0.943,0.930939670411842,0.955060329588158
"Lepage","Cauchy",20386607,1000,100,100,1,1,1,0,0.763,0.728359647665533,0.797640352334467,0.909,0.891173802693788,0.926826197306212,0.959,0.948685049831676,0.969314950168324
"Lepage","Cauchy",10015773,1000,100,100,1,0.5,0.5,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"Lepage","Cauchy",234512,1000,100,100,1,2,2,0,0.18,0.148703985276077,0.211296014723923,0.378,0.347946354204523,0.408053645795477,0.507,0.480992815323934,0.533007184676066
"Lepage","Cauchy",44347,1000,100,100,1,0.5,2,0,1,1,1,1,1,1,1,1,1
"Lepage","Cauchy",116227,1000,100,100,1,1,2,0,0.897,0.872239426896455,0.921760573103545,0.969,0.958257662153888,0.979742337846112,0.986,0.979888210646627,0.992111789353373
"Lepage","Cauchy",929215,1000,100,100,1.5,1,1,0,0.984,0.973778764392501,0.994221235607499,0.997,0.993610276471451,1.00038972352855,0.999,0.997355822705728,1.00064417729427
"Lepage","Cauchy",187285,1000,100,100,1.5,0.5,0.5,0,1,1,1,1,1,1,1,1,1
"Lepage","Cauchy",114426,1000,100,100,1.5,2,2,0,0.486,0.445285833081052,0.526714166918948,0.71,0.681875536627342,0.738124463372658,0.806,0.78543000016772,0.82656999983228
"Lepage","Cauchy",7519680,1000,100,100,1.5,0.5,2,0,1,1,1,1,1,1,1,1,1
"Lepage","Cauchy",1253654,1000,100,100,1.5,1,2,0,0.977,0.964788836153093,0.989211163846907,0.993,0.987832509158208,0.998167490841792,0.999,0.997355822705728,1.00064417729427
"Lepage","Cauchy",37089,1000,100,100,2,1,1,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"Lepage","Cauchy",2797984,1000,100,100,2,0.5,0.5,0,1,1,1,1,1,1,1,1,1
"Lepage","Cauchy",54279,1000,100,100,2,2,2,0,0.797,0.764234029316744,0.829765970683256,0.914,0.896622856207075,0.931377143792925,0.969,0.959984109307728,0.978015890692272
"Lepage","Cauchy",8664675,1000,100,100,2,0.5,2,0,1,1,1,1,1,1,1,1,1
"Lepage","Cauchy",141977433,1000,100,100,2,1,2,0,0.997,0.99254493479105,1.00145506520895,1,1,1,1,1,1
"Lepage","Cauchy",311984815,1000,100,100,2.5,1,1,0,1,1,1,1,1,1,1,1,1
"Lepage","Cauchy",1006687,1000,100,100,2.5,0.5,0.5,0,1,1,1,1,1,1,1,1,1
"Lepage","Cauchy",4552879,1000,100,100,2.5,2,2,0,0.941,0.921805947594528,0.960194052405472,0.983,0.974987698358149,0.991012301641851,0.997,0.994155053467111,0.999844946532889
"Lepage","Cauchy",86193813,1000,100,100,2.5,0.5,2,0,1,1,1,1,1,1,1,1,1
"Lepage","Cauchy",84442600,1000,100,100,2.5,1,2,0,1,1,1,1,1,1,1,1,1
"Lepage","Cauchy",46047,1000,10,100,0,1,1,1,0.005,-0.000745692786775151,0.0107456927867752,0.036,0.0244536202037175,0.0475463797962825,0.085,0.0704927227097915,0.0995072772902085
"Lepage","Cauchy",1144725,1000,10,100,0,0.5,0.5,1,0.011,0.00250349441805633,0.0194965055819437,0.054,0.0399912779169547,0.0680087220830453,0.115,0.0984046484106241,0.131595351589376
"Lepage","Cauchy",8113648,1000,10,100,0,2,2,1,0.009,0.00130685460010016,0.0166931453998998,0.046,0.0330159800369839,0.0589840199630161,0.102,0.0862563960320389,0.117743603967961
"Lepage","Cauchy",137022,1000,10,100,0,0.5,2,1,0.366,0.326759816435903,0.405240183564097,0.628,0.598042376168995,0.657957623831005,0.761,0.738815115033541,0.783184884966459
"Lepage","Cauchy",636728,1000,10,100,0,1,2,1,0.054,0.0355885366908548,0.0724114633091452,0.174,0.150502550810779,0.19749744918922,0.295,0.271276898403139,0.318723101596861
"Lepage","Cauchy",3349060,1000,10,100,0.5,1,1,0,0.018,0.00716976562691277,0.0288302343730872,0.103,0.0841604335081722,0.121839566491828,0.172,0.152368870220998,0.191631129779001
"Lepage","Cauchy",117889711,1000,10,100,0.5,0.5,0.5,0,0.119,0.0926240996350077,0.145375900364992,0.266,0.238612971128653,0.293387028871347,0.391,0.365615832356073,0.416384167643927
"Lepage","Cauchy",854013,1000,10,100,0.5,2,2,0,0.009,0.00130685460010016,0.0166931453998998,0.063,0.0479409997144565,0.0780590002855435,0.109,0.0927886940077303,0.12521130599227
"Lepage","Cauchy",245687,1000,10,100,0.5,0.5,2,0,0.278,0.241504706938894,0.314495293061106,0.59,0.55951585592476,0.62048414407524,0.719,0.69561790033006,0.74238209966994
"Lepage","Cauchy",11174689,1000,10,100,0.5,1,2,0,0.044,0.0272928972690056,0.0607071027309944,0.167,0.143882716041888,0.190117283958112,0.288,0.264443967600634,0.311556032399366
"Lepage","Cauchy",11431991,1000,10,100,1,1,1,0,0.112,0.0863101627514692,0.137689837248531,0.274,0.246356077731263,0.301643922268737,0.369,0.343898841561095,0.394101158438905
"Lepage","Cauchy",476232,1000,10,100,1,0.5,0.5,0,0.641,0.601922920562765,0.680077079437235,0.825,0.801449394912232,0.848550605087768,0.895,0.879053254270071,0.910946745729929
"Lepage","Cauchy",1265882,1000,10,100,1,2,2,0,0.027,0.0137966492398331,0.0402033507601669,0.118,0.098004541475625,0.137995458524375,0.204,0.183037768162717,0.224962231837283
"Lepage","Cauchy",26694583,1000,10,100,1,0.5,2,0,0.12,0.0935285447018869,0.146471455298113,0.455,0.424135444924639,0.485864555075361,0.611,0.585639295830458,0.636360704169541
"Lepage","Cauchy",8892974,1000,10,100,1,1,2,0,0.03,0.0161039184803773,0.0438960815196227,0.2,0.17520774314428,0.22479225685572,0.326,0.301616016791754,0.350383983208246
"Lepage","Cauchy",10020367,1000,10,100,1.5,1,1,0,0.323,0.284907326508947,0.361092673491053,0.563,0.532256664305902,0.593743335694098,0.7,0.676161685252518,0.723838314747482
"Lepage","Cauchy",153591393,1000,10,100,1.5,0.5,0.5,0,0.929,0.90807897829493,0.94992102170507,0.974,0.964136700430383,0.983863299569617,0.987,0.981107546625131,0.992892453374869
"Lepage","Cauchy",3941422,1000,10,100,1.5,2,2,0,0.062,0.0423554030569217,0.0816445969430783,0.181,0.157136325882212,0.204863674117788,0.278,0.254694581876739,0.301305418123261
"Lepage","Cauchy",203955,1000,10,100,1.5,0.5,2,0,0.058,0.0389591949346673,0.0770408050653327,0.47,0.439065511803167,0.500934488196833,0.622,0.596776404421653,0.647223595578347
"Lepage","Cauchy",1063812,1000,10,100,1.5,1,2,0,0.054,0.0355885366908548,0.0724114633091452,0.262,0.234745708418673,0.289254291581327,0.406,0.380454045073633,0.431545954926368
"Lepage","Cauchy",675636,1000,10,100,2,1,1,0,0.593,0.552980615030013,0.633019384969987,0.804,0.779395636679646,0.828604363320354,0.877,0.859914871297675,0.894085128702325
"Lepage","Cauchy",1323876,1000,10,100,2,0.5,0.5,0,0.987,0.977772668757653,0.996227331242347,0.998,0.995230914663648,1.00076908533635,0.998,0.995675946235562,1.00032405376444
"Lepage","Cauchy",38737,1000,10,100,2,2,2,0,0.116,0.0899143906694898,0.14208560933051,0.304,0.27548998256051,0.33251001743949,0.427,0.40126897120644,0.45273102879356
"Lepage","Cauchy",22907,1000,10,100,2,0.5,2,0,0.151,0.121833240710974,0.180166759289026,0.592,0.561538800128688,0.622461199871312,0.716,0.692542507644678,0.739457492355322
"Lepage","Cauchy",142766,1000,10,100,2,1,2,0,0.109,0.0836137846589138,0.134386215341086,0.37,0.340075478951201,0.399924521048799,0.525,0.499022798757853,0.550977201242147
"Lepage","Cauchy",143445608,1000,10,100,2.5,1,1,0,0.82,0.788703985276077,0.851296014723923,0.94,0.925280413049273,0.954719586950727,0.968,0.95884457371828,0.977155426281719
"Lepage","Cauchy",126839,1000,10,100,2.5,0.5,0.5,0,0.998,0.994360630700794,1.00163936929921,1,1,1,1,1,1
"Lepage","Cauchy",1518219,1000,10,100,2.5,2,2,0,0.231,0.19666674188394,0.26533325811606,0.424,0.393369771166379,0.454630228833621,0.547,0.521105432214941,0.572894567785059
"Lepage","Cauchy",804241,1000,10,100,2.5,0.5,2,0,0.322,0.28393825971903,0.36006174028097,0.738,0.710745708418673,0.765254291581327,0.846,0.827223638235803,0.864776361764197
"Lepage","Cauchy",224317,1000,10,100,2.5,1,2,0,0.268,0.231919811633308,0.304080188366692,0.552,0.521177730232833,0.582822269767167,0.659,0.634340412980445,0.683659587019555
