"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarUnequal","Cauchy",382628,10000,20,20,0.5,1,1,0,0.0043,0.0026144395204633,0.0059855604795367,0.0314,0.0279818341751167,0.0348181658248833,0.0785,0.0740756609539531,0.0829243390460469,785,314,43
"TTest_VarUnequal","Cauchy",195531164,10000,20,20,0.5,0.5,0.5,0,0.0172,0.0138507878653606,0.0205492121346394,0.0713,0.0662564241207651,0.0763435758792349,0.1306,0.125056968984112,0.136143031015888,1306,713,172
"TTest_VarUnequal","Cauchy",7949732,10000,20,20,0.5,2,2,0,0.0022,0.000993078708276302,0.0034069212917237,0.0236,0.020624732911754,0.026575267088246,0.0615,0.0575479666696275,0.0654520333303725,615,236,22
"TTest_VarUnequal","Cauchy",26762,10000,20,20,0.5,0.5,2,0,0.0037,0.00213598185986991,0.00526401814013009,0.0271,0.0239174530554287,0.0302825469445713,0.0701,0.0659000604934148,0.0742999395065852,701,271,37
"TTest_VarUnequal","Cauchy",773147,10000,20,20,0.5,1,2,0,0.0023,0.00106601533457826,0.00353398466542174,0.0233,0.0203432498621629,0.0262567501378372,0.0695,0.0653167242471509,0.0736832757528491,695,233,23
"TTest_VarUnequal","Cauchy",76110,10000,20,20,1,1,1,0,0.0167,0.0133989879183596,0.0200010120816404,0.0693,0.064322313444822,0.074277686555178,0.1306,0.125056968984112,0.136143031015888,1306,693,167
"TTest_VarUnequal","Cauchy",3061334,10000,20,20,1,0.5,0.5,0,0.0925,0.0850365428814791,0.0999634571185209,0.2026,0.194722037530021,0.210477962469979,0.2933,0.285810730145483,0.300789269854517,2933,2026,925
"TTest_VarUnequal","Cauchy",36378924,10000,20,20,1,2,2,0,0.0042,0.0025340707064416,0.0058659292935584,0.0303,0.0269403341616167,0.0336596658383833,0.0753,0.070959259542339,0.079640740457661,753,303,42
"TTest_VarUnequal","Cauchy",21453,10000,20,20,1,0.5,2,0,0.0119,0.00910668580069051,0.0146933141993095,0.0522,0.0478403695723605,0.0565596304276395,0.1124,0.107204136841717,0.117595863158283,1124,522,119
"TTest_VarUnequal","Cauchy",142528,10000,20,20,1,1,2,0,0.0061,0.0040942254270472,0.0081057745729528,0.0378,0.0340620400181917,0.0415379599818083,0.0903,0.0855852477678276,0.0950147522321724,903,378,61
"TTest_VarUnequal","Cauchy",20484,10000,20,20,1.5,1,1,0,0.0423,0.0371152145930525,0.0474847854069475,0.1331,0.126442217541674,0.139757782458326,0.2064,0.199742340522256,0.213057659477744,2064,1331,423
"TTest_VarUnequal","Cauchy",57131008,10000,20,20,1.5,0.5,0.5,0,0.1982,0.187930939565833,0.208469060434167,0.3353,0.326046933412884,0.344553066587116,0.4207,0.412579104489973,0.428820895510027,4207,3353,1982
"TTest_VarUnequal","Cauchy",208308,10000,20,20,1.5,2,2,0,0.0088,0.00639415390545114,0.0112058460945489,0.0472,0.0430434984679902,0.0513565015320098,0.1004,0.0954562388302427,0.105343761169757,1004,472,88
"TTest_VarUnequal","Cauchy",49527,10000,20,20,1.5,0.5,2,0,0.0271,0.0229172240157063,0.0312827759842937,0.0938,0.0880856147058848,0.0995143852941152,0.1631,0.157022434238943,0.169177565761057,1631,938,271
"TTest_VarUnequal","Cauchy",121368,10000,20,20,1.5,1,2,0,0.0155,0.0123178579098978,0.0186821420901022,0.0709,0.0658695085060801,0.0759304914939199,0.1326,0.127021115462111,0.138178884537889,1326,709,155
"TTest_VarUnequal","Cauchy",1873616,10000,20,20,2,1,1,0,0.0865,0.0792588392572461,0.0937411607427539,0.1973,0.189499970495338,0.205100029504662,0.2826,0.275193165049287,0.290006834950713,2826,1973,865
"TTest_VarUnequal","Cauchy",719975,10000,20,20,2,0.5,0.5,0,0.3164,0.304419770902662,0.328380229097338,0.4545,0.444740661253958,0.464259338746042,0.5313,0.523091131720098,0.539508868279902,5313,4545,3164
"TTest_VarUnequal","Cauchy",42007,10000,20,20,2,2,2,0,0.0183,0.0148472844632759,0.0217527155367241,0.071,0.0659662330765122,0.0760337669234878,0.1304,0.124860577846598,0.135939422153402,1304,710,183
"TTest_VarUnequal","Cauchy",985999,10000,20,20,2,0.5,2,0,0.0507,0.0450486581473976,0.0563513418526024,0.1432,0.136334576863616,0.150065423136384,0.2217,0.214866829393409,0.228533170606591,2217,1432,507
"TTest_VarUnequal","Cauchy",91575,10000,20,20,2,1,2,0,0.0324,0.0278389346618773,0.0369610653381227,0.1123,0.106111590282342,0.118488409717658,0.1855,0.179105841409976,0.191894158590024,1855,1123,324
"TTest_VarUnequal","Cauchy",71730756,10000,20,20,2.5,1,1,0,0.1403,0.131353603178954,0.149246396821046,0.27,0.261298394630874,0.278701605369126,0.3641,0.356184640321377,0.372015359678623,3641,2700,1403
"TTest_VarUnequal","Cauchy",48473603,10000,20,20,2.5,0.5,0.5,0,0.4014,0.388772920958674,0.414027079041326,0.53,0.520217655904641,0.539782344095359,0.6052,0.597159113462534,0.613240886537466,6052,5300,4014
"TTest_VarUnequal","Cauchy",348462053,10000,20,20,2.5,2,2,0,0.028,0.0237503026035258,0.0322496973964743,0.098,0.0921726328964103,0.10382736710359,0.1693,0.163130975620102,0.175469024379898,1693,980,280
