"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Yuen","Logistic",7249019,10000,20,20,3,2,0,0.4573,0.444467053900304,0.470132946099696,0.7246,0.715844373961024,0.733355626038976,0.8245,0.818242515353644,0.830757484646356,8245,7246,4573
"Yuen","Logistic",4538601,10000,20,20,5,2,0,0.9293,0.922697118029059,0.935902881970941,0.9874,0.985213809990326,0.989586190009674,0.9949,0.99372823450342,0.99607176549658,9949,9874,9293
"Yuen","Logistic",2634286,10000,100,100,0,1,1,0.009,0.00656721381654696,0.011432786183453,0.0525,0.0481285518417806,0.0568714481582194,0.1068,0.101719272695726,0.111880727304274,1068,525,90
"Yuen","Logistic",5928945,10000,100,100,0,3,1,0.0115,0.00875347778774684,0.0142465222122532,0.0486,0.0443854056605173,0.0528145943394827,0.1031,0.0980977286449079,0.108102271355092,1031,486,115
"Yuen","Logistic",2128147,10000,100,100,0,5,1,0.0077,0.00544828864991625,0.00995171135008375,0.0461,0.0419898472867301,0.0502101527132699,0.0947,0.0898834380336411,0.0995165619663589,947,461,77
"Yuen","Logistic",5657969,10000,100,100,0,2,1,0.0098,0.00726241640782102,0.012337583592179,0.0491,0.0448648944251176,0.0533351055748824,0.0962,0.0913494654006079,0.101050534599392,962,491,98
"Yuen","Logistic",46029,10000,100,100,0.5,1,0,0.2819,0.270309935309997,0.293490064690003,0.516,0.506205018885164,0.525794981114836,0.6418,0.633912696557891,0.649687303442109,6418,5160,2819
"Yuen","Logistic",23522716,10000,100,100,1.5,1,0,0.9995,0.998924132909779,1.00007586709022,1,1,1,1,1,1,10000,10000,9995
"Yuen","Logistic",54257154,10000,100,100,2,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Logistic",7750437,10000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Logistic",2126808,10000,100,100,0.5,3,0,0.0265,0.0223625117486088,0.0306374882513912,0.0986,0.0927567656348218,0.104443234365178,0.1682,0.16204697958496,0.17435302041504,1682,986,265
"Yuen","Logistic",34656,10000,100,100,1.5,3,0,0.2703,0.258859604073861,0.281740395926139,0.5145,0.504704121766784,0.524295878233216,0.6392,0.631300173560489,0.647099826439511,6392,5145,2703
"Yuen","Logistic",54952,10000,100,100,2,3,0,0.5373,0.524455889632953,0.550144110367047,0.7652,0.756892074406111,0.773507925593889,0.8476,0.841687735435588,0.853512264564412,8476,7652,5373
"Yuen","Logistic",701623,10000,100,100,2.5,3,0,0.7685,0.757634660715541,0.779365339284459,0.9117,0.906138878284231,0.917261121715769,0.9535,0.950036200641727,0.956963799358273,9535,9117,7685
"Yuen","Logistic",355699,10000,100,100,1,1,0,0.9131,0.905843705201684,0.920356294798316,0.9783,0.975444238298177,0.981155761701823,0.9914,0.989881063615848,0.992918936384152,9914,9783,9131
"Yuen","Logistic",647099,10000,100,100,1,3,0,0.1045,0.0966198080027451,0.112380191997255,0.2641,0.255459285148184,0.272740714851816,0.3828,0.374804146552344,0.390795853447656,3828,2641,1045
"Yuen","Logistic",9185494,10000,100,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Logistic",11121084,10000,100,100,5,3,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"Yuen","Logistic",2243296,10000,100,100,0.5,5,0,0.0168,0.0134892877596843,0.0201107122403157,0.0717,0.0666433857475975,0.0767566142524025,0.1317,0.126137196870842,0.137262803129158,1317,717,168
"Yuen","Logistic",100594980,10000,100,100,1,5,0,0.0381,0.0331685650485823,0.0430314349514177,0.1282,0.121647477569546,0.134752522430454,0.2126,0.205869532405018,0.219330467594982,2126,1282,381
"Yuen","Logistic",1071782,10000,100,100,1.5,5,0,0.0844,0.0772390610038024,0.0915609389961976,0.2186,0.210499387578312,0.226700612421688,0.3257,0.317990941143384,0.333409058856616,3257,2186,844
"Yuen","Logistic",431748,10000,100,100,2,5,0,0.1659,0.156317515789998,0.175482484210002,0.3731,0.363620884156083,0.382579115843917,0.4927,0.48447587666722,0.50092412333278,4927,3731,1659
"Yuen","Logistic",16762,10000,100,100,2.5,5,0,0.2804,0.268828745632163,0.291971254367837,0.512,0.502202822806543,0.521797177193457,0.637,0.629089773285329,0.644910226714671,6370,5120,2804
"Yuen","Logistic",90571,10000,100,100,5,5,0,0.9136,0.906362630008138,0.920837369991862,0.9776,0.974699581430483,0.980500418569517,0.9906,0.989012626993079,0.992187373006921,9906,9776,9136
"Yuen","Logistic",31328062,10000,100,100,3,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Logistic",39327177,10000,100,100,3,3,0,0.9116,0.904287360745248,0.918912639254752,0.977,0.974061895277564,0.979938104722436,0.9895,0.987823249474616,0.991176750525384,9895,9770,9116
"Yuen","Logistic",252881,10000,100,100,3,5,0,0.4187,0.405991406144933,0.431408593855067,0.6673,0.658064869554056,0.676535130445944,0.7732,0.766311362205748,0.780088637794252,7732,6673,4187
"Yuen","Logistic",853352,10000,100,100,0.5,2,0,0.055,0.0491272284430603,0.0608727715569397,0.1723,0.16489823678617,0.17970176321383,0.2683,0.261011422665995,0.275588577334005,2683,1723,550
"Yuen","Logistic",10715072,10000,100,100,1,2,0,0.2755,0.263991310975372,0.287008689024628,0.5073,0.497501044539666,0.517098955460333,0.6301,0.622158312246193,0.638041687753807,6301,5073,2755
"Yuen","Logistic",9323200,10000,100,100,1.5,2,0,0.659,0.646788591617082,0.671211408382918,0.8484,0.841370798356115,0.855429201643885,0.9099,0.905189954198845,0.914610045801155,9099,8484,6590
"Yuen","Logistic",1620551,10000,100,100,2,2,0,0.9191,0.912075725053236,0.926124274946765,0.9779,0.975018627338507,0.980781372661493,0.9902,0.988579532216951,0.991820467783049,9902,9779,9191
"Yuen","Logistic",602524,10000,100,100,2.5,2,0,0.9898,0.987211669861379,0.992388330138621,0.9988,0.99812144358407,0.99947855641593,0.9993,0.998864926265128,0.999735073734871,9993,9988,9898
"Yuen","Logistic",57537539,10000,100,100,3,2,0,0.9996,0.999084903050306,1.00011509694969,1,1,1,1,1,1,10000,10000,9996
"Yuen","Logistic",27394048,10000,100,100,5,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Logistic",111345677,10000,10,100,0,1,1,0.0163,0.013038097342431,0.019561902657569,0.06,0.0553452579018811,0.0646547420981189,0.1073,0.102208819076798,0.112391180923202,1073,600,163
"Yuen","Logistic",234561419,10000,10,100,0,3,1,0.0164,0.0131282731152029,0.0196717268847971,0.059,0.0543817558488101,0.0636182441511899,0.107,0.101915087072771,0.112084912927229,1070,590,164
"Yuen","Logistic",173324694,10000,10,100,0,5,1,0.0177,0.0143033205488748,0.0210966794511252,0.061,0.0563091258128148,0.0656908741871852,0.1112,0.106028454870892,0.116371545129108,1112,610,177
"Yuen","Logistic",259926058,10000,10,100,0,2,1,0.0169,0.0135796179373958,0.0202203820626042,0.0575,0.0529372079819479,0.0620627920180521,0.1095,0.104363232327195,0.114636767672805,1095,575,169
"Yuen","Logistic",10947294,10000,10,100,0.5,1,0,0.043,0.0377744012957748,0.0482255987042252,0.126,0.119495752477035,0.132504247522965,0.2065,0.199841147486663,0.213158852513337,2065,1260,430
"Yuen","Logistic",167191,10000,10,100,1.5,1,0,0.3069,0.295019293907917,0.318780706092083,0.5908,0.581162949668202,0.600437050331798,0.7329,0.725621779527386,0.740178220472614,7329,5908,3069
"Yuen","Logistic",45251,10000,10,100,2,1,0,0.5031,0.490220247555979,0.515979752444021,0.8017,0.79388510098737,0.80951489901263,0.9005,0.895575985748459,0.905424014251541,9005,8017,5031
"Yuen","Logistic",11323454,10000,10,100,2.5,1,0,0.6846,0.672629972433098,0.696570027566902,0.9207,0.915403954146573,0.925996045853427,0.9725,0.969809846545385,0.975190153454615,9725,9207,6846
"Yuen","Logistic",13644522,10000,10,100,0.5,3,0,0.021,0.0173064255959301,0.0246935744040699,0.0701,0.0650958167581113,0.0751041832418887,0.1261,0.120639224590685,0.131560775409315,1261,701,210
"Yuen","Logistic",2112084,10000,10,100,1.5,3,0,0.0434,0.0381512497091456,0.0486487502908544,0.1302,0.12360414248838,0.13679585751162,0.2122,0.205474159247804,0.218925840752196,2122,1302,434
"Yuen","Logistic",36322,10000,10,100,2,3,0,0.0624,0.0561691549269602,0.0686308450730398,0.1813,0.17374877573571,0.18885122426429,0.2827,0.27529237102186,0.29010762897814,2827,1813,624
"Yuen","Logistic",58701,10000,10,100,2.5,3,0,0.0953,0.0877361204534435,0.102863879546557,0.2495,0.24101861662463,0.25798138337537,0.3702,0.362256983994987,0.378143016005013,3702,2495,953
"Yuen","Logistic",10282053,10000,10,100,1,1,0,0.1359,0.127072502776815,0.144727497223185,0.3262,0.317011099412356,0.335388900587644,0.468,0.459791862084492,0.476208137915508,4680,3262,1359
"Yuen","Logistic",186376971,10000,10,100,1,3,0,0.0288,0.024491794216213,0.033108205783787,0.093,0.087307524250381,0.098692475749619,0.1575,0.151507733276599,0.163492266723401,1575,930,288
"Yuen","Logistic",71405,10000,10,100,5,1,0,0.9948,0.992947255985924,0.996652744014076,1,1,1,1,1,1,10000,10000,9948
"Yuen","Logistic",29022814,10000,10,100,5,3,0,0.363,0.350612921570217,0.375387078429783,0.6627,0.653433350700841,0.671966649299159,0.7948,0.788156705432664,0.801443294567336,7948,6627,3630
"Yuen","Logistic",168820919,10000,10,100,0.5,5,0,0.0188,0.015301325391944,0.022298674608056,0.0648,0.059975016601728,0.069624983398272,0.1129,0.107694059946756,0.118105940053244,1129,648,188
"Yuen","Logistic",58698678,10000,10,100,1,5,0,0.0213,0.0175807064704899,0.0250192935295101,0.0695,0.0645156714434139,0.0744843285565861,0.1242,0.118774632385552,0.129625367614448,1242,695,213
"Yuen","Logistic",96187838,10000,10,100,1.5,5,0,0.0262,0.0220853643038228,0.0303146356961772,0.0872,0.0816702928806672,0.0927297071193328,0.1535,0.147570288371736,0.159429711628264,1535,872,262
"Yuen","Logistic",382233,10000,10,100,2,5,0,0.033,0.0283983236974337,0.0376016763025663,0.1025,0.0965552275905633,0.108444772409437,0.1757,0.169439710271898,0.181960289728102,1757,1025,330
"Yuen","Logistic",27479009,10000,10,100,2.5,5,0,0.045,0.0396598457550367,0.0503401542449633,0.128,0.121451839757611,0.134548160242389,0.2105,0.203793930970802,0.217206069029198,2105,1280,450
"Yuen","Logistic",1712414,10000,10,100,5,5,0,0.1304,0.121725500627864,0.139074499372136,0.329,0.319790940469299,0.338209059530701,0.4668,0.458593151877828,0.475006848122172,4668,3290,1304
"Yuen","Logistic",183301373,10000,10,100,3,1,0,0.8271,0.817358577814365,0.836841422185635,0.9777,0.974805914812311,0.980594085187689,0.9934,0.992068013117519,0.99473198688248,9934,9777,8271
"Yuen","Logistic",18889875,10000,10,100,3,3,0,0.141,0.132034964844776,0.149965035155224,0.3318,0.322571151900611,0.341028848099389,0.4677,0.459492180063027,0.475907819936973,4677,3318,1410
"Yuen","Logistic",72631083,10000,10,100,3,5,0,0.0543,0.0484625594853415,0.0601374405146585,0.1625,0.155269386263947,0.169730613736053,0.2564,0.249217186284498,0.263582813715502,2564,1625,543
"Yuen","Logistic",71996426,10000,10,100,0.5,2,0,0.0232,0.019322135083248,0.027077864916752,0.076,0.0708060369812637,0.0811939630187363,0.1305,0.124958772877388,0.136041227122612,1305,760,232
"Yuen","Logistic",149578,10000,10,100,1,2,0,0.047,0.041548183396188,0.052451816603812,0.1276,0.121060579912683,0.134139420087317,0.2056,0.198951907167796,0.212248092832204,2056,1276,470
"Yuen","Logistic",56351547,10000,10,100,1.5,2,0,0.0787,0.0717636058953765,0.0856363941046235,0.2175,0.20941410913999,0.22558589086001,0.3303,0.322563218379017,0.338036781620983,3303,2175,787
"Yuen","Logistic",20910421,10000,10,100,2,2,0,0.1386,0.129699182273122,0.147500817726878,0.3265,0.317308921736815,0.335691078263185,0.4618,0.453599039628928,0.470000960371072,4618,3265,1386
"Yuen","Logistic",16166443,10000,10,100,2.5,2,0,0.2092,0.198722443073696,0.219677556926304,0.4625,0.452727601369162,0.472272398630838,0.607,0.598965543143591,0.615034456856409,6070,4625,2092
"Yuen","Logistic",720427,10000,10,100,3,2,0,0.3006,0.288788551497125,0.312411448502875,0.5879,0.578252626143121,0.597547373856879,0.7341,0.726832204762999,0.741367795237001,7341,5879,3006
"Yuen","Logistic",99382,10000,10,100,5,2,0,0.6913,0.679399986560535,0.703200013439465,0.925,0.919837529661102,0.930162470338898,0.972,0.969286198673447,0.974713801326553,9720,9250,6913
