"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"SmoothFixed_6_asymp","Cauchy",44968503,10000,20,20,2,1,1,0,0.005,0.00318305240581903,0.00681694759418097,0.0329,0.0294038527813606,0.0363961472186394,0.0716,0.0673587880213788,0.0758412119786212,716,329,50
"SmoothFixed_6_asymp","Cauchy",1222833,10000,20,20,2,0.5,0.5,0,0.0012,0.00030818299620606,0.00209181700379394,0.0193,0.0166034851675542,0.0219965148324458,0.0549,0.0511529373358623,0.0586470626641377,549,193,12
"SmoothFixed_6_asymp","Cauchy",64886446,10000,20,20,2,2,2,0,0.007,0.00485232034567536,0.00914767965432464,0.0422,0.0382595146865392,0.0461404853134608,0.0879,0.0832421921585391,0.0925578078414609,879,422,70
"SmoothFixed_6_asymp","Cauchy",18937930,10000,20,20,2,0.5,2,0,0.0032,0.00174512774259181,0.00465487225740819,0.024,0.0210002393695496,0.0269997606304504,0.0543,0.0505722866278676,0.0580277133721324,543,240,32
"SmoothFixed_6_asymp","Cauchy",13087883,10000,20,20,2,1,2,0,0.005,0.00318305240581903,0.00681694759418097,0.034,0.0304479089200867,0.0375520910799134,0.0786,0.0741730840216806,0.0830269159783194,786,340,50
"SmoothFixed_6_asymp","Cauchy",23505,10000,20,20,2.5,1,1,0,0.0039,0.00229442856754861,0.00550557143245139,0.0314,0.0279818341751167,0.0348181658248833,0.0735,0.0692072827493096,0.0777927172506904,735,314,39
"SmoothFixed_6_asymp","Cauchy",72565708,10000,20,20,2.5,0.5,0.5,0,9e-04,0.00012754783828123,0.00167245216171877,0.0132,0.0109630431471305,0.0154369568528695,0.0494,0.0458352565333393,0.0529647434666607,494,132,9
"SmoothFixed_6_asymp","Cauchy",7850711,10000,20,20,2.5,2,2,0,0.0052,0.00334725598592358,0.00705274401407642,0.0408,0.0369225988216848,0.0446774011783152,0.0887,0.0840230966263162,0.0933769033736838,887,408,52
"SmoothFixed_6_asymp","Cauchy",99489754,10000,20,20,2.5,0.5,2,0,0.0015,0.000503068031207746,0.00249693196879225,0.0183,0.0156729338307534,0.0209270661692466,0.0482,0.0446765973906038,0.0517234026093962,482,183,15
"SmoothFixed_6_asymp","Cauchy",7424957,10000,20,20,2.5,1,2,0,0.0048,0.00301958329256997,0.00658041670743003,0.0322,0.0287399942853226,0.0356600057146774,0.0724,0.0681369978137937,0.0766630021862063,724,322,48
"SmoothFixed_6_asymp","Cauchy",19590,10000,20,20,5,1,1,0,9e-04,0.00012754783828123,0.00167245216171877,0.0133,0.0110546995885628,0.0155453004114372,0.0486,0.0450627511793627,0.0521372488206373,486,133,9
"SmoothFixed_6_asymp","Cauchy",11068969,10000,20,20,5,0.5,0.5,0,1e-04,-0.000157587119677984,0.000357587119677984,0.0037,0.0025099861977271,0.0048900138022729,0.032,0.0291048,0.0348952,320,37,1
"SmoothFixed_6_asymp","Cauchy",56540862,10000,20,20,5,2,2,0,0.0034,0.00190050245650618,0.00489949754349382,0.0273,0.0241060592689281,0.0304939407310719,0.0671,0.0629842905413556,0.0712157094586444,671,273,34
"SmoothFixed_6_asymp","Cauchy",83198,10000,20,20,5,0.5,2,0,4e-04,-0.000115096949693939,0.000915096949693939,0.0109,0.00886488281654348,0.0129351171834565,0.0356,0.0325519681406521,0.0386480318593479,356,109,4
"SmoothFixed_6_asymp","Cauchy",8992993,10000,20,20,5,1,2,0,0.0016,0.000570424649992046,0.00262957535000795,0.0191,0.0164172196156972,0.0217827803843028,0.0557,0.0519273328135423,0.0594726671864577,557,191,16
"SmoothFixed_6_asymp","Cauchy",275743690,10000,20,20,5,0.5,1,0,3e-04,-0.000146109356566302,0.000746109356566302,0.0069,0.0052775283847167,0.0085224716152833,0.0344,0.0314019163077726,0.0373980836922274,344,69,3
"SmoothFixed_6_asymp","Cauchy",276599946,10000,20,20,0.5,0.5,1,0,0.0064,0.00434580514519581,0.00845419485480419,0.0402,0.0363500111592889,0.0440499888407111,0.0892,0.0845112201667811,0.0938887798332189,892,402,64
"SmoothFixed_6_asymp","Cauchy",1180561,10000,20,20,1,0.5,1,0,0.0051,0.00326506509471753,0.00693493490528247,0.0351,0.0314929614587033,0.0387070385412967,0.0752,0.0708619082491953,0.0795380917508047,752,351,51
"SmoothFixed_6_asymp","Cauchy",59314,10000,20,20,1.5,0.5,1,0,0.0038,0.00221506693533891,0.00538493306466109,0.0284,0.0251441904370188,0.0316558095629812,0.0724,0.0681369978137937,0.0766630021862063,724,284,38
"SmoothFixed_6_asymp","Cauchy",185463,10000,20,20,2,0.5,1,0,0.0021,0.000920768647472431,0.00327923135252757,0.0234,0.0204370633907557,0.0263629366092443,0.0581,0.0542518112383908,0.0619481887616092,581,234,21
"SmoothFixed_6_asymp","Cauchy",133669179,10000,20,20,2.5,0.5,1,0,0.002,0.000849130376801959,0.00315086962319804,0.0212,0.0183766092849908,0.0240233907150092,0.0554,0.0516369087001376,0.0591630912998624,554,212,20
"SmoothFixed_6_asymp","Cauchy",171758742,10000,100,100,0,1,1,1,0.0107,0.00804965901805522,0.0133503409819448,0.0503,0.0460161595938224,0.0545838404061776,0.1034,0.0983912940159059,0.108408705984094,1034,503,107
"SmoothFixed_6_asymp","Cauchy",1221973,10000,100,100,0,0.5,0.5,1,0.0096,0.00708818996570521,0.0121118100342948,0.0491,0.0448648944251176,0.0533351055748824,0.1007,0.0957496838681984,0.105650316131802,1007,491,96
"SmoothFixed_6_asymp","Cauchy",494282,10000,100,100,0,2,2,1,0.0085,0.00613516044552701,0.010864839554473,0.0475,0.0433309666588045,0.0516690333411955,0.0952,0.090372073248443,0.100027926751557,952,475,85
"SmoothFixed_6_asymp","Cauchy",8118002,10000,100,100,0.5,1,1,0,0.0109,0.00822527455888572,0.0135747254411143,0.059,0.0543817558488101,0.0636182441511899,0.1089,0.103775599510579,0.114024400489421,1089,590,109
"SmoothFixed_6_asymp","Cauchy",1538009,10000,100,100,0.5,0.5,0.5,0,0.0149,0.0117791050358873,0.0180208949641127,0.0655,0.0606508415616728,0.0703491584383272,0.1218,0.116419950607299,0.127180049392701,1218,655,149
"SmoothFixed_6_asymp","Cauchy",11990301,10000,100,100,0.5,2,2,0,0.009,0.00656721381654696,0.011432786183453,0.0513,0.046976064527586,0.055623935472414,0.1004,0.0954562388302427,0.105343761169757,1004,513,90
"SmoothFixed_6_asymp","Cauchy",111656,10000,100,100,0.5,0.5,2,0,0.0059,0.00392718254677631,0.00787281745322369,0.0337,0.0301630655463241,0.037236934453676,0.0717,0.0674560558953051,0.0759439441046949,717,337,59
"SmoothFixed_6_asymp","Cauchy",801507,10000,100,100,0.5,1,2,0,0.0074,0.00519225528409102,0.00960774471590898,0.0437,0.039693235034395,0.047706764965605,0.0905,0.0857805483237589,0.0952194516762411,905,437,74
"SmoothFixed_6_asymp","Cauchy",7332005,10000,100,100,1,1,1,0,0.0121,0.00928359545455842,0.0149164045454416,0.0613,0.0565983562651345,0.0660016437348655,0.1204,0.115046697854259,0.125753302145741,1204,613,121
"SmoothFixed_6_asymp","Cauchy",124956480,10000,100,100,1,0.5,0.5,0,0.0193,0.015756009077357,0.022843990922643,0.083,0.0775927084635652,0.0884072915364349,0.1544,0.148456092565862,0.160343907434138,1544,830,193
"SmoothFixed_6_asymp","Cauchy",3508159,10000,100,100,1,2,2,0,0.0113,0.00857718993386318,0.0140228100661368,0.052,0.0476482703025119,0.0563517296974881,0.1022,0.0972171117126811,0.107182888287319,1022,520,113
"SmoothFixed_6_asymp","Cauchy",78320,10000,100,100,1,0.5,2,0,0.0087,0.00630774187608109,0.0110922581239189,0.0444,0.0403627501511053,0.0484372498488947,0.0884,0.0837302439541664,0.0930697560458337,884,444,87
"SmoothFixed_6_asymp","Cauchy",976216,10000,100,100,1,1,2,0,0.0098,0.00726241640782102,0.012337583592179,0.0498,0.0455363823068197,0.0540636176931803,0.1009,0.095945321442114,0.105854678557886,1009,498,98
"SmoothFixed_6_asymp","Cauchy",123669,10000,100,100,1.5,1,1,0,0.0184,0.0149380400048897,0.0218619599951103,0.0765,0.071290389684439,0.081709610315561,0.1393,0.133604034344839,0.144995965655161,1393,765,184
"SmoothFixed_6_asymp","Cauchy",327716,10000,100,100,1.5,0.5,0.5,0,0.0167,0.0133989879183596,0.0200010120816404,0.0911,0.0854600752233385,0.0967399247766615,0.176,0.169735508244079,0.182264491755921,1760,911,167
