"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"HFR","Cauchy",316078130,10000,10,10,1.5,0.5,1,0,0.2124,0.201863994986133,0.222936005013867,0.4638,0.454025718370663,0.473574281629337,0.6057,0.597660888029466,0.613739111970534,6057,4638,2124
"HFR","Cauchy",1093717,10000,10,10,2,0.5,1,0,0.3495,0.337217321079439,0.361782678920561,0.6291,0.61963230343376,0.63856769656624,0.7478,0.74065616897009,0.75494383102991,7478,6291,3495
"HFR","Cauchy",24045602,10000,10,10,2.5,0.5,1,0,0.4473,0.434491742797426,0.460108257202574,0.7289,0.720187258977429,0.737612741022571,0.8259,0.819662234832332,0.832137765167668,8259,7289,4473
"HFR","Cauchy",4726036,10000,20,20,0,1,1,1,0.0079,0.00561946296632043,0.0101805370336796,0.0475,0.0433309666588045,0.0516690333411955,0.1031,0.0980977286449079,0.108102271355092,1031,475,79
"HFR","Cauchy",735098,10000,20,20,0,0.5,0.5,1,0.0074,0.00519225528409102,0.00960774471590898,0.0469,0.042756076518274,0.051043923481726,0.1011,0.0961409650363226,0.106059034963677,1011,469,74
"HFR","Cauchy",288620,10000,20,20,0,2,2,1,0.007,0.00485232034567536,0.00914767965432464,0.0457,0.041606859679708,0.049793140320292,0.1004,0.0954562388302427,0.105343761169757,1004,457,70
"HFR","Cauchy",100146,10000,20,20,0.5,1,1,0,0.0386,0.0336376022651238,0.0435623977348762,0.1248,0.118322356861203,0.131277643138797,0.2214,0.214570138289899,0.228229861710101,2214,1248,386
"HFR","Cauchy",24564,10000,20,20,0.5,0.5,0.5,0,0.1546,0.145287168928302,0.163912831071698,0.3575,0.348106430337726,0.366893569662274,0.4921,0.483876026708581,0.500323973291419,4921,3575,1546
"HFR","Cauchy",42235,10000,20,20,0.5,2,2,0,0.0153,0.0121381333994591,0.0184618666005409,0.0686,0.0636456549972373,0.0735543450027627,0.1359,0.130262875414542,0.141537124585458,1359,686,153
"HFR","Cauchy",2194871,10000,20,20,0.5,0.5,2,0,0.0249,0.0208860670792571,0.0289139329207429,0.0885,0.0829331945570193,0.0940668054429807,0.1737,0.167467896060978,0.179932103939022,1737,885,249
"HFR","Cauchy",127979,10000,20,20,0.5,1,2,0,0.0162,0.012947953288365,0.019452046711635,0.0718,0.066740133301993,0.076859866698007,0.1413,0.135569959195453,0.147030040804547,1413,718,162
"HFR","Cauchy",540030,10000,20,20,1,1,1,0,0.1548,0.145482249418014,0.164117750581986,0.361,0.351586305473407,0.370413694526593,0.5028,0.494575128969011,0.511024871030989,5028,3610,1548
"HFR","Cauchy",122372,10000,20,20,1,0.5,0.5,0,0.5726,0.559856498058657,0.585343501941343,0.7962,0.788304688889626,0.804095311110374,0.8779,0.872514249148635,0.883285750851365,8779,7962,5726
"HFR","Cauchy",67364281,10000,20,20,1,2,2,0,0.0385,0.0335437766694387,0.0434562233305613,0.1335,0.126833759347278,0.140166240652722,0.2288,0.221890009937605,0.235709990062395,2288,1335,385
