"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"WMW_Asymp","Cauchy",6608001,1000,20,20,2,0.5,0.5,0,0.939,0.919504087261582,0.958495912738418,0.988,0.981251221621656,0.994748778378344,0.996,0.992716586593193,0.999283413406807
"WMW_Asymp","Cauchy",63454217,1000,20,20,2,2,2,0,0.142,0.113566280497691,0.170433719502309,0.338,0.308681387317951,0.367318612682049,0.465,0.439054068346367,0.490945931653633
"WMW_Asymp","Cauchy",96250298,1000,20,20,2,0.5,2,0,0.384,0.344381153498064,0.423618846501936,0.661,0.631660233702362,0.690339766297638,0.761,0.738815115033541,0.783184884966459
"WMW_Asymp","Cauchy",38355909,1000,20,20,2,1,2,0,0.262,0.226180073921684,0.297819926078316,0.531,0.500069299678152,0.561930700321849,0.652,0.627221254099531,0.676778745900469
"WMW_Asymp","Cauchy",39040253,1000,20,20,2.5,1,1,0,0.703,0.665777825066017,0.740222174933983,0.901,0.882488736445072,0.919511263554928,0.94,0.927646060952069,0.952353939047931
"WMW_Asymp","Cauchy",247522207,1000,20,20,2.5,0.5,0.5,0,0.971,0.957330441982858,0.984669558017142,0.994,0.98921342477339,0.99878657522661,1,1,1
"WMW_Asymp","Cauchy",1584030,1000,20,20,2.5,2,2,0,0.244,0.209013405652107,0.278986594347893,0.486,0.455021829518191,0.516978170481809,0.61,0.584627508054982,0.635372491945018
"WMW_Asymp","Cauchy",39491,1000,20,20,2.5,0.5,2,0,0.581,0.540807877965153,0.621192122034847,0.812,0.787783408794795,0.836216591205205,0.885,0.868404648410624,0.901595351589376
"WMW_Asymp","Cauchy",265025979,1000,20,20,2.5,1,2,0,0.429,0.388682596150248,0.469317403849752,0.678,0.649039980221001,0.706960019778999,0.779,0.757416057867595,0.800583942132405
"WMW_Asymp","Cauchy",500231,1000,100,100,0,1,1,1,0.004,-0.00114168567534034,0.00914168567534034,0.045,0.0321511572505536,0.0578488427494463,0.084,0.0695704335616069,0.0984295664383931
"WMW_Asymp","Cauchy",1035548,1000,100,100,0,0.5,0.5,1,0.011,0.00250349441805633,0.0194965055819437,0.056,0.0417493037924458,0.0702506962075542,0.103,0.0871882209800731,0.118811779019927
"WMW_Asymp","Cauchy",12777952,1000,100,100,0,2,2,1,0.011,0.00250349441805633,0.0194965055819437,0.048,0.0347506319546931,0.0612493680453069,0.112,0.0955948050179219,0.128405194982078
"WMW_Asymp","Cauchy",34457,1000,100,100,0,0.5,2,1,0.025,0.0122820190281633,0.0377179809718367,0.076,0.0595752467781096,0.0924247532218904,0.143,0.124789396776191,0.161210603223809
"WMW_Asymp","Cauchy",2053286,1000,100,100,0,1,2,1,0.011,0.00250349441805633,0.0194965055819437,0.043,0.0304267871409094,0.0555732128590905,0.09,0.0751129772116786,0.104887022788321
"WMW_Asymp","Cauchy",38810,1000,100,100,0.5,1,1,0,0.235,0.200460940510778,0.269539059489222,0.472,0.441058309910414,0.502941690089586,0.603,0.577548123236684,0.628451876763315
"WMW_Asymp","Cauchy",51073,1000,100,100,0.5,0.5,0.5,0,0.856,0.827400134740457,0.884599865259543,0.954,0.941015980036984,0.966984019963016,0.984,0.977472852261516,0.990527147738484
"WMW_Asymp","Cauchy",9833839,1000,100,100,0.5,2,2,0,0.048,0.0305865448547395,0.0654134551452605,0.172,0.148609717710126,0.195390282289874,0.273,0.249825283437008,0.296174716562992
"WMW_Asymp","Cauchy",53557,1000,100,100,0.5,0.5,2,0,0.155,0.125519145846838,0.184480854153162,0.344,0.314556650625311,0.373443349374689,0.475,0.449022798757853,0.500977201242147
"WMW_Asymp","Cauchy",998838,1000,100,100,0.5,1,2,0,0.103,0.0782394268964549,0.127760573103545,0.278,0.250231842236115,0.305768157763885,0.382,0.35672496176264,0.40727503823736
"WMW_Asymp","Cauchy",111702,1000,100,100,1,1,1,0,0.836,0.805837250909375,0.866162749090625,0.943,0.928630245597088,0.957369754402912,0.968,0.95884457371828,0.977155426281719
"WMW_Asymp","Cauchy",23493,1000,100,100,1,0.5,0.5,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"WMW_Asymp","Cauchy",357311588,1000,100,100,1,2,2,0,0.266,0.230005619197658,0.301994380802342,0.473,0.442054895805637,0.503945104194363,0.612,0.586651195838857,0.637348804161143
"WMW_Asymp","Cauchy",224168254,1000,100,100,1,0.5,2,0,0.645,0.606020174325685,0.683979825674315,0.831,0.80777263548312,0.85422736451688,0.895,0.879053254270071,0.910946745729929
"WMW_Asymp","Cauchy",2274752,1000,100,100,1,1,2,0,0.452,0.411457982634112,0.492542017365888,0.7,0.671596901577469,0.728403098422531,0.814,0.79375887826478,0.83424112173522
"WMW_Asymp","Cauchy",101221975,1000,100,100,1.5,1,1,0,0.997,0.99254493479105,1.00145506520895,1,1,1,1,1,1
"WMW_Asymp","Cauchy",2254473,1000,100,100,1.5,0.5,0.5,0,1,1,1,1,1,1,1,1,1
"WMW_Asymp","Cauchy",102890075,1000,100,100,1.5,2,2,0,0.603,0.563143444047234,0.642856555952766,0.8,0.77520774314428,0.82479225685572,0.864,0.846168321402627,0.881831678597373
"WMW_Asymp","Cauchy",12225509,1000,100,100,1.5,0.5,2,0,0.93,0.909215654506336,0.950784345493664,0.982,0.973759604281347,0.990240395718653,0.992,0.987365885802011,0.996634114197989
"WMW_Asymp","Cauchy",2875785,1000,100,100,1.5,1,2,0,0.863,0.834990101173764,0.891009898826236,0.95,0.936491632222952,0.963508367777048,0.972,0.963418206690907,0.980581793309093
"WMW_Asymp","Cauchy",121136499,1000,100,100,2,1,1,0,1,1,1,1,1,1,1,1,1
"WMW_Asymp","Cauchy",187378,1000,100,100,2,0.5,0.5,0,1,1,1,1,1,1,1,1,1
"WMW_Asymp","Cauchy",45805300,1000,100,100,2,2,2,0,0.855,0.826317769793825,0.883682230206175,0.953,0.939882488589675,0.966117511410325,0.981,0.973898056605759,0.988101943394241
"WMW_Asymp","Cauchy",3225206,1000,100,100,2,0.5,2,0,0.996,0.99085831432466,1.00114168567534,1,1,1,1,1,1
"WMW_Asymp","Cauchy",6219393,1000,100,100,2,1,2,0,0.977,0.964788836153093,0.989211163846907,0.993,0.987832509158208,0.998167490841792,1,1,1
"WMW_Asymp","Cauchy",65988,1000,100,100,2.5,1,1,0,1,1,1,1,1,1,1,1,1
"WMW_Asymp","Cauchy",199404,1000,100,100,2.5,0.5,0.5,0,1,1,1,1,1,1,1,1,1
"WMW_Asymp","Cauchy",4762253,1000,100,100,2.5,2,2,0,0.97,0.956103918480377,0.983896081519623,0.991,0.985146519804424,0.996853480195576,0.996,0.992716586593193,0.999283413406807
"WMW_Asymp","Cauchy",4204578,1000,100,100,2.5,0.5,2,0,1,1,1,1,1,1,1,1,1
"WMW_Asymp","Cauchy",337266308,1000,100,100,2.5,1,2,0,0.999,0.996425288322161,1.00157471167784,0.999,0.997040980245123,1.00095901975488,1,1,1
"WMW_Asymp","Cauchy",743169,1000,10,100,0,1,1,1,0.008,0.000743174362298623,0.0152568256377014,0.055,0.0408696369473392,0.0691303630526608,0.11,0.0937236414545513,0.126276358545449
"WMW_Asymp","Cauchy",220840523,1000,10,100,0,0.5,0.5,1,0.009,0.00130685460010016,0.0166931453998998,0.042,0.0295673567733969,0.0544326432266031,0.1,0.0843941597470691,0.115605840252931
"WMW_Asymp","Cauchy",80053,1000,10,100,0,2,2,1,0.01,0.00189480522134107,0.0181051947786589,0.046,0.0330159800369839,0.0589840199630161,0.101,0.0853250402241345,0.116674959775865
"WMW_Asymp","Cauchy",158365851,1000,10,100,0,0.5,2,1,0,0,0,0.008,0.00247850223218373,0.0135214977678163,0.015,0.00867690587014553,0.0213230941298545
"WMW_Asymp","Cauchy",39490294,1000,10,100,0,1,2,1,0.002,-0.00163936929920556,0.00563936929920556,0.021,0.0121129614381393,0.0298870385618608,0.058,0.0458407902436055,0.0701592097563945
"WMW_Asymp","Cauchy",303921,1000,10,100,0.5,1,1,0,0.039,0.0232297035949225,0.0547702964050775,0.125,0.104501829349915,0.145498170650085,0.209,0.187849176210488,0.230150823789512
"WMW_Asymp","Cauchy",160027,1000,10,100,0.5,0.5,0.5,0,0.143,0.114482970270801,0.171517029729199,0.339,0.309660233702362,0.368339766297638,0.46,0.434073630990823,0.485926369009177
"WMW_Asymp","Cauchy",16005795,1000,10,100,0.5,2,2,0,0.015,0.00509830366048322,0.0249016963395168,0.074,0.0577752720084434,0.0902247279915566,0.146,0.127631602652926,0.164368397347074
"WMW_Asymp","Cauchy",34623,1000,10,100,0.5,0.5,2,0,0.001,-0.0015747116778389,0.0035747116778389,0.029,0.0185992493347836,0.0394007506652164,0.073,0.0594678376533903,0.0865321623466097
"WMW_Asymp","Cauchy",133517,1000,10,100,0.5,1,2,0,0.005,-0.000745692786775151,0.0107456927867752,0.041,0.0287098466079548,0.0532901533920452,0.099,0.0834637609449713,0.114536239055029
"WMW_Asymp","Cauchy",17336,1000,10,100,1,1,1,0,0.133,0.105338149621979,0.160661850378021,0.348,0.318476387863271,0.377523612136729,0.468,0.442043588838208,0.493956411161792
"WMW_Asymp","Cauchy",665003,1000,10,100,1,0.5,0.5,0,0.537,0.496381535939231,0.577618464060769,0.756,0.729379765170082,0.782620234829918,0.846,0.827223638235803,0.864776361764197
"WMW_Asymp","Cauchy",146688031,1000,10,100,1,2,2,0,0.026,0.0130368062799324,0.0389631937200676,0.112,0.0924533847022048,0.131546615297795,0.201,0.180153299806084,0.221846700193916
"WMW_Asymp","Cauchy",38183596,1000,10,100,1,0.5,2,0,0.017,0.00646954641356793,0.0275304535864321,0.152,0.129747654649453,0.174252345350547,0.318,0.293774561347625,0.342225438652375
"WMW_Asymp","Cauchy",199967,1000,10,100,1,1,2,0,0.03,0.0161039184803773,0.0438960815196227,0.131,0.110087709298118,0.151912290701882,0.233,0.211009173872385,0.254990826127615
"WMW_Asymp","Cauchy",275393,1000,10,100,1.5,1,1,0,0.31,0.272325174368021,0.347674825631979,0.584,0.55345014451098,0.61454985548902,0.697,0.67309418217724,0.72090581782276
"WMW_Asymp","Cauchy",57773750,1000,10,100,1.5,0.5,0.5,0,0.805,0.772725382456178,0.837274617543822,0.927,0.910876572523189,0.943123427476812,0.961,0.950929294415236,0.971070705584764
"WMW_Asymp","Cauchy",74641452,1000,10,100,1.5,2,2,0,0.066,0.0457748726643316,0.0862251273356684,0.216,0.190494080875216,0.241505919124784,0.326,0.301616016791754,0.350383983208246
"WMW_Asymp","Cauchy",60236411,1000,10,100,1.5,0.5,2,0,0.128,0.100784953168954,0.155215046831046,0.446,0.415190944603899,0.476809055396101,0.629,0.603870827948876,0.654129172051124
"WMW_Asymp","Cauchy",20157315,1000,10,100,1.5,1,2,0,0.091,0.0675712835404071,0.114428716459593,0.305,0.276463651950539,0.333536348049461,0.444,0.418153914114512,0.469846085885488
"WMW_Asymp","Cauchy",5193305,1000,10,100,2,1,1,0,0.551,0.510482295886563,0.591517704113437,0.776,0.750158903305007,0.801841096694993,0.857,0.838789396776191,0.875210603223809
"WMW_Asymp","Cauchy",52740151,1000,10,100,2,0.5,0.5,0,0.894,0.868923463619072,0.919076536380928,0.971,0.960599249334784,0.981400750665216,0.987,0.981107546625131,0.992892453374869
"WMW_Asymp","Cauchy",336178604,1000,10,100,2,2,2,0,0.124,0.0971521968827243,0.150847803117276,0.341,0.311618364402233,0.370381635597768,0.468,0.442043588838208,0.493956411161792
"WMW_Asymp","Cauchy",66650540,1000,10,100,2,0.5,2,0,0.31,0.272325174368021,0.347674825631979,0.653,0.623496237772108,0.682503762227892,0.799,0.778153299806084,0.819846700193916
"WMW_Asymp","Cauchy",8968444,1000,10,100,2,1,2,0,0.223,0.189091482732269,0.256908517267731,0.52,0.48903448111205,0.55096551888795,0.685,0.660836131427791,0.709163868572209
"WMW_Asymp","Cauchy",28186651,1000,10,100,2.5,1,1,0,0.691,0.653358742638642,0.728641257361358,0.877,0.856643250907868,0.897356749092132,0.929,0.915640108422034,0.942359891577966
"WMW_Asymp","Cauchy",1810514,1000,10,100,2.5,0.5,0.5,0,0.954,0.936935288048607,0.971064711951393,0.989,0.982535267491999,0.995464732508001,0.992,0.987365885802011,0.996634114197989
"WMW_Asymp","Cauchy",911556,1000,10,100,2.5,2,2,0,0.252,0.216633105410624,0.287366894589376,0.465,0.434085698455246,0.495914301544754,0.58,0.554325349272093,0.605674650727907
"WMW_Asymp","Cauchy",64165279,1000,10,100,2.5,0.5,2,0,0.52,0.479302460890123,0.560697539109877,0.823,0.799343928610185,0.846656071389814,0.917,0.902648753755335,0.931351246244665
"WMW_Asymp","Cauchy",8437662,1000,10,100,2.5,1,2,0,0.368,0.328714859819825,0.407285140180175,0.687,0.65825868671059,0.71574131328941,0.823,0.803145797226406,0.842854202773594
