"method","distribution","seed","N","n1","n2","delta","rate1","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"HFR","Exp",841090,10000,20,20,0.5,0.25,0,0.0315,0.0270006378756095,0.0359993621243905,0.1254,0.118909030385651,0.131890969614349,0.204,0.197371160255369,0.210628839744631,2040,1254,315
"HFR","Exp",1889916,10000,20,20,0.5,0.125,0,0.0137,0.0107055941757577,0.0166944058242423,0.0715,0.0664498992049663,0.0765501007950337,0.1285,0.12299507810052,0.13400492189948,1285,715,137
"HFR","Exp",25776032,10000,20,20,1,1,0,0.9143,0.907089246830422,0.921510753169578,0.9778,0.974912263414783,0.980687736585217,0.9893,0.987607526818595,0.990992473181405,9893,9778,9143
"HFR","Exp",643337,10000,20,20,1,0.5,0,0.5182,0.50532853557066,0.53107146442934,0.7605,0.752135144570287,0.768864855429713,0.841,0.834984628382427,0.847015371617573,8410,7605,5182
"HFR","Exp",3972994,10000,20,20,1,0.25,0,0.128,0.119393846538575,0.136606153461425,0.3349,0.325649672282649,0.344150327717351,0.4498,0.441616559655261,0.457983440344739,4498,3349,1280
"HFR","Exp",653258,10000,20,20,1,0.125,0,0.0325,0.0279321374626637,0.0370678625373363,0.1262,0.119691337248743,0.132708662751257,0.2081,0.201422143014411,0.214777856985589,2081,1262,325
"HFR","Exp",140354489,10000,20,20,1.5,1,0,0.9852,0.982089437600289,0.988310562399711,0.9986,0.997867148687386,0.999332851312614,0.9997,0.999415120383714,0.999984879616286,9997,9986,9852
"HFR","Exp",617017,10000,20,20,1.5,0.5,0,0.7983,0.787963300942141,0.808636699057859,0.9256,0.920456553674587,0.930743446325413,0.9596,0.956361068938122,0.962838931061878,9596,9256,7983
"HFR","Exp",1780473,10000,20,20,1.5,0.25,0,0.3072,0.295316061274762,0.319083938725238,0.5711,0.56139958812594,0.58080041187406,0.6899,0.68229131056364,0.69750868943636,6899,5711,3072
"HFR","Exp",38456,10000,20,20,1.5,0.125,0,0.0687,0.0621841807455197,0.0752158192544803,0.221,0.212867558703563,0.229132441296437,0.3252,0.317494005269376,0.332905994730624,3252,2210,687
"HFR","Exp",46353,10000,20,20,2,1,0,0.9934,0.991314165222328,0.995485834777671,1,1,1,1,1,1,10000,10000,9934
"HFR","Exp",983078,10000,20,20,2,0.5,0,0.9143,0.907089246830422,0.921510753169578,0.9748,0.971728050287912,0.977871949712088,0.9878,0.985994155592555,0.989605844407445,9878,9748,9143
"HFR","Exp",2752238,10000,20,20,2,0.25,0,0.5139,0.501024978051595,0.526775021948405,0.7582,0.749807794504327,0.766592205495673,0.8434,0.837421687959374,0.849378312040627,8434,7582,5139
"HFR","Exp",280547,10000,20,20,2,0.125,0,0.1275,0.118908209695296,0.136091790304704,0.3322,0.322968355057434,0.341431644942566,0.4514,0.443213946450267,0.459586053549733,4514,3322,1275
"HFR","Exp",82265,10000,20,20,2.5,1,0,0.9953,0.993538138401912,0.997061861598088,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9953
"HFR","Exp",81687,10000,20,20,2.5,0.5,0,0.9632,0.958350153368304,0.968049846631696,0.9917,0.989921780885942,0.993478219114058,0.9972,0.996330767305953,0.998069232694047,9972,9917,9632
"HFR","Exp",20189,10000,20,20,2.5,0.25,0,0.6882,0.676267230592734,0.700132769407266,0.872,0.865451839757611,0.878548160242389,0.9215,0.917075660953953,0.925924339046047,9215,8720,6882
"HFR","Exp",229621,10000,20,20,2.5,0.125,0,0.2144,0.203827955400545,0.224972044599455,0.4549,0.445139948016614,0.464660051983386,0.5805,0.572382300008662,0.588617699991338,5805,4549,2144
"HFR","Exp",4010194,10000,20,20,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",1767396,10000,20,20,5,0.5,0,0.9958,0.994134070706442,0.997465929293558,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9958
"HFR","Exp",310404281,10000,20,20,5,0.25,0,0.9604,0.955376348229546,0.965423651770454,0.9931,0.991477528384717,0.994722471615283,0.9971,0.996215425818275,0.997984574181725,9971,9931,9604
"HFR","Exp",31276978,10000,20,20,5,0.12,0,0.6585,0.646284279078237,0.670715720921763,0.852,0.845040040275979,0.858959959724021,0.9074,0.902631620819702,0.912168379180298,9074,8520,6585
"HFR","Exp",1371173,10000,20,20,0,1.5,1,0.0083,0.00596291202152422,0.0106370879784758,0.0537,0.0492816752439867,0.0581183247560133,0.103,0.0979998764437766,0.108000123556223,1030,537,83
"HFR","Exp",616819,10000,20,20,0.5,1.5,0,0.7988,0.788472888287606,0.809127111712393,0.9298,0.924792517982698,0.934807482017302,0.9633,0.960207001463179,0.966392998536821,9633,9298,7988
"HFR","Exp",44151,10000,20,20,1,1.5,0,0.9829,0.979560368248746,0.986239631751254,0.9981,0.997246467819939,0.998953532180061,0.9996,0.999271065806581,0.999928934193419,9996,9981,9829
"HFR","Exp",171245256,10000,20,20,1.5,1.5,0,0.9935,0.991429923130316,0.995570076869684,0.9997,0.99936056896783,1.00003943103217,1,1,1,10000,9997,9935
"HFR","Exp",66591690,10000,20,20,2,1.5,0,0.9976,0.996339538166772,0.998860461833228,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9976
"HFR","Exp",5200495,10000,20,20,2.5,1.5,0,0.9989,0.998046107482698,0.999753892517302,0.9998,0.999522841861747,1.00007715813825,1,1,1,10000,9998,9989
"HFR","Exp",21414740,10000,20,20,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",333304,10000,100,100,0,1,1,0.0115,0.00875347778774684,0.0142465222122532,0.0521,0.0477443177050662,0.0564556822949338,0.099,0.0940870098313247,0.103912990168675,990,521,115
"HFR","Exp",252030034,10000,100,100,0,0.5,1,0.0113,0.00857718993386318,0.0140228100661368,0.0537,0.0492816752439867,0.0581183247560133,0.1028,0.0978041764366223,0.107795823563378,1028,537,113
"HFR","Exp",1668910,10000,100,100,0,0.25,1,0.0109,0.00822527455888572,0.0135747254411143,0.0558,0.0513011121310262,0.0602988878689738,0.1078,0.10269840013879,0.11290159986121,1078,558,109
"HFR","Exp",483162,10000,100,100,0,0.125,1,0.0112,0.00848912745672984,0.0139108725432702,0.0495,0.0452485729501731,0.0537514270498269,0.0987,0.093793642789016,0.103606357210984,987,495,112
"HFR","Exp",1480143,10000,100,100,0.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",98186537,10000,100,100,0.5,0.5,0,0.8292,0.819505633406811,0.838894366593189,0.9417,0.937107526764629,0.946292473235371,0.9696,0.966775776922125,0.972424223077875,9696,9417,8292
"HFR","Exp",169366258,10000,100,100,0.5,0.25,0,0.2427,0.231656296829881,0.253743703170119,0.4735,0.463713773779439,0.483286226220561,0.6009,0.592844214975437,0.608955785024563,6009,4735,2427
"HFR","Exp",90049,10000,100,100,0.5,0.125,0,0.0529,0.0471340401624375,0.0586659598375625,0.1666,0.1592966802021,0.1739033197979,0.2571,0.249910774273054,0.264289225726945,2571,1666,529
"HFR","Exp",99082399,10000,100,100,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",50222,10000,100,100,1,0.5,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"HFR","Exp",5808426,10000,100,100,1,0.25,0,0.8293,0.819607887378999,0.838992112621001,0.9397,0.935034380248499,0.944365619751501,0.9677,0.964791711178756,0.970608288821244,9677,9397,8293
"HFR","Exp",1139354,10000,100,100,1,0.125,0,0.2407,0.229687381268137,0.251712618731863,0.4658,0.456022951820841,0.475577048179159,0.5968,0.588730612499675,0.604869387500325,5968,4658,2407
"HFR","Exp",1977729,10000,100,100,1.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",7295776,10000,100,100,1.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",62270,10000,100,100,1.5,0.25,0,0.9892,0.986537437627259,0.991862562372741,0.9986,0.997867148687386,0.999332851312614,0.9996,0.999271065806581,0.999928934193419,9996,9986,9892
"HFR","Exp",31498,10000,100,100,1.5,0.125,0,0.5631,0.550322977937248,0.575877022062752,0.7816,0.77350205796573,0.78969794203427,0.8599,0.854190357132537,0.865609642867463,8599,7816,5631
"HFR","Exp",8171729,10000,100,100,2,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",32557,10000,100,100,2,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",15316812,10000,100,100,2,0.25,0,0.9998,0.999435735018296,1.0001642649817,1,1,1,1,1,1,10000,10000,9998
"HFR","Exp",24266,10000,100,100,2,0.125,0,0.8309,0.821244115950999,0.840555884049001,0.9439,0.939389751247836,0.948410248752164,0.971,0.968239584125988,0.973760415874012,9710,9439,8309
"HFR","Exp",29265686,10000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",73400,10000,100,100,2.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",50123778,10000,100,100,2.5,0.25,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",23681040,10000,100,100,2.5,0.125,0,0.9464,0.940598161717326,0.952201838282674,0.9883,0.986192374716037,0.990407625283963,0.9946,0.993394445052642,0.995805554947358,9946,9883,9464
"HFR","Exp",181797962,10000,100,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",842130,10000,100,100,5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",259284731,10000,100,100,5,0.25,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",4531590,10000,100,100,5,0.12,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",223952,10000,100,100,0,1.5,1,0.0101,0.00752425890101043,0.0126757410989896,0.0483,0.0440977714272543,0.0525022285727457,0.0992,0.0942825955815695,0.104117404418431,992,483,101
"HFR","Exp",820372,10000,100,100,0.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",567170,10000,100,100,1,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",95333838,10000,100,100,1.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",27243555,10000,100,100,2,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",283505,10000,100,100,2.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",58481405,10000,100,100,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",7525121,10000,10,100,0,1,1,0.0077,0.00544828864991625,0.00995171135008375,0.0501,0.0458242345061498,0.0543757654938502,0.1017,0.0967279317825702,0.10667206821743,1017,501,77
"HFR","Exp",250037,10000,10,100,0,0.5,1,0.0085,0.00613516044552701,0.010864839554473,0.0477,0.0435226376032717,0.0518773623967283,0.1016,0.0966301002567859,0.106569899743214,1016,477,85
"HFR","Exp",3102470,10000,10,100,0,0.25,1,0.0074,0.00519225528409102,0.00960774471590898,0.0449,0.0408411438066371,0.0489588561933629,0.0977,0.0928158537170991,0.102584146282901,977,449,74
"HFR","Exp",536692,10000,10,100,0,0.125,1,0.008,0.00570519024021598,0.010294809759784,0.045,0.0409368391614409,0.0490631608385591,0.0982,0.0933047287462389,0.103095271253761,982,450,80
"HFR","Exp",1295319,10000,10,100,0.5,1,0,0.5315,0.518645585772724,0.544354414227276,0.7139,0.705042040480652,0.722757959519348,0.7857,0.778949975263395,0.792450024736605,7857,7139,5315
"HFR","Exp",92141888,10000,10,100,0.5,0.5,0,0.1966,0.186362273360802,0.206837726639198,0.3561,0.346714632761239,0.365485367238761,0.4524,0.444212356585708,0.460587643414292,4524,3561,1966
"HFR","Exp",4004764,10000,10,100,0.5,0.25,0,0.0619,0.0556925139652139,0.0681074860347861,0.1683,0.160967003459867,0.175632996540133,0.2512,0.244065580571455,0.258334419428545,2512,1683,619
"HFR","Exp",194426,10000,10,100,0.5,0.125,0,0.027,0.0228247338851757,0.0311752661148243,0.0937,0.0879883464487418,0.0994116535512582,0.1568,0.150818580938406,0.162781419061594,1568,937,270
"HFR","Exp",23164940,10000,10,100,1,1,0,0.8937,0.885760221809833,0.901639778190167,0.9608,0.956996218148001,0.964603781851999,0.9759,0.973377233341751,0.978422766658249,9759,9608,8937
"HFR","Exp",21810,10000,10,100,1,0.5,0,0.5501,0.537284820969326,0.562915179030674,0.7252,0.716450296563106,0.733949703436894,0.7968,0.790180847045852,0.803419152954147,7968,7252,5501
"HFR","Exp",137581,10000,10,100,1,0.25,0,0.1993,0.189009548685554,0.209590451314446,0.3607,0.35128800918394,0.37011199081606,0.4571,0.448905330668479,0.465294669331521,4571,3607,1993
"HFR","Exp",36726,10000,10,100,1,0.125,0,0.0669,0.0604638966060462,0.0733361033939538,0.1707,0.163325566484021,0.178074433515979,0.2521,0.244957107867399,0.259242892132601,2521,1707,669
"HFR","Exp",369252,10000,10,100,1.5,1,0,0.9638,0.958988354700328,0.968611645299672,0.9906,0.988708661949201,0.992491338050799,0.996,0.994961693513456,0.997038306486544,9960,9906,9638
"HFR","Exp",24305085,10000,10,100,1.5,0.5,0,0.7827,0.772076358941112,0.793323641058888,0.9016,0.895762047298033,0.907437952701967,0.9363,0.9322826179928,0.9403173820072,9363,9016,7827
"HFR","Exp",5249771,10000,10,100,1.5,0.25,0,0.367,0.354584027390752,0.379415972609248,0.5567,0.546963215733231,0.566436784266769,0.6471,0.639239006604889,0.654960993395111,6471,5567,3670
"HFR","Exp",3300097,10000,10,100,1.5,0.125,0,0.1184,0.11007742915682,0.12672257084318,0.2531,0.244578160044779,0.261621839955221,0.3485,0.340661652676146,0.356338347323854,3485,2531,1184
"HFR","Exp",2164802,10000,10,100,2,1,0,0.99,0.987436912362013,0.992563087637987,0.9975,0.996521225766584,0.998478774233416,0.9989,0.99835471537618,0.99944528462382,9989,9975,9900
"HFR","Exp",116999092,10000,10,100,2,0.5,0,0.8935,0.885553645403935,0.901446354596065,0.9589,0.955008978400677,0.962791021599323,0.9765,0.974008069318907,0.978991930681093,9765,9589,8935
"HFR","Exp",276717,10000,10,100,2,0.25,0,0.5356,0.522752688674557,0.548447311325443,0.7185,0.709685277245426,0.727314722754574,0.79,0.783299779499897,0.796700220500103,7900,7185,5356
"HFR","Exp",87676,10000,10,100,2,0.125,0,0.1929,0.182735742797568,0.203064257202432,0.3642,0.354768379801031,0.373631620198969,0.4602,0.452001098865342,0.468398901134658,4602,3642,1929
"HFR","Exp",10346040,10000,10,100,2.5,1,0,0.9981,0.996978214849062,0.999221785150938,0.9998,0.999522841861747,1.00007715813825,1,1,1,10000,9998,9981
"HFR","Exp",317933,10000,10,100,2.5,0.5,0,0.9386,0.932415988063473,0.944784011936527,0.9831,0.980573622343671,0.985626377656329,0.9913,0.989772335165432,0.992827664834568,9913,9831,9386
"HFR","Exp",1883187,10000,10,100,2.5,0.25,0,0.6803,0.668286559208236,0.692313440791764,0.8275,0.82009483700382,0.83490516299618,0.8805,0.875164015798433,0.885835984201567,8805,8275,6803
"HFR","Exp",168232719,10000,10,100,2.5,0.125,0,0.2828,0.27119872553058,0.29440127446942,0.4651,0.455323902144598,0.474876097855402,0.5623,0.554139096972591,0.570460903027409,5623,4651,2828
"HFR","Exp",241581,10000,10,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",17320179,10000,10,100,5,0.5,0,0.9986,0.997636823989136,0.999563176010864,0.9996,0.999208078407842,0.999991921592158,0.9997,0.999415120383714,0.999984879616286,9997,9996,9986
"HFR","Exp",359173253,10000,10,100,5,0.25,0,0.9422,0.936188521089547,0.948211478910453,0.9844,0.981971130546448,0.986828869453552,0.9917,0.990207566100702,0.993192433899298,9917,9844,9422
"HFR","Exp",1173515,10000,10,100,5,0.12,0,0.6552,0.642956194227051,0.667443805772949,0.8106,0.802920209756614,0.818279790243386,0.8649,0.859276890698735,0.870523109301265,8649,8106,6552
"HFR","Exp",1927450,10000,10,100,0,1.5,1,0.0077,0.00544828864991625,0.00995171135008375,0.0471,0.0429476859927987,0.0512523140072013,0.0975,0.0926203146890014,0.102379685310999,975,471,77
"HFR","Exp",73156768,10000,10,100,0.5,1.5,0,0.7817,0.771058746664723,0.792341253335277,0.895,0.88899155294606,0.90100844705394,0.9318,0.92765313934067,0.93594686065933,9318,8950,7817
"HFR","Exp",1024702,10000,10,100,1,1.5,0,0.9629,0.958031183499496,0.967768816500504,0.9914,0.989590203457181,0.993209796542819,0.9962,0.995187882417947,0.997212117582053,9962,9914,9629
"HFR","Exp",49299,10000,10,100,1.5,1.5,0,0.9953,0.993538138401912,0.997061861598088,0.9991,0.998512264659562,0.999687735340438,0.9996,0.999271065806581,0.999928934193419,9996,9991,9953
"HFR","Exp",20556433,10000,10,100,2,1.5,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"HFR","Exp",108884,10000,10,100,2.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Exp",40366,10000,10,100,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
