"method","distribution","seed","N","n1","n2","delta","rate1","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Mood","Exp",3235431,10000,10,10,1.5,1.5,0,0.7895,0.778998581264915,0.800001418735085,0.9622,0.958462040018192,0.965937959981808,0.9622,0.959062783586697,0.965337216413303,9622,9622,7895
"Mood","Exp",7210610,10000,10,10,2,1.5,0,0.9383,0.932101889724252,0.944498110275748,0.9955,0.994188153682781,0.996811846317219,0.9955,0.99439898612662,0.99660101387338,9955,9955,9383
"Mood","Exp",6686839,10000,10,10,2.5,1.5,0,0.9843,0.981097719082064,0.987502280917936,0.9992,0.998645850076604,0.999754149923396,0.9992,0.998734909885721,0.999665090114279,9992,9992,9843
"Mood","Exp",1504116,10000,10,10,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",2761860,10000,20,20,0,1,1,0.0035,0.00197868715433018,0.00502131284566982,0.0267,0.0235403784755765,0.0298596215244235,0.0267,0.0240481747920017,0.0293518252079983,267,267,35
"Mood","Exp",64617663,10000,20,20,0,0.5,1,0.0031,0.0016679687226656,0.0045320312773344,0.0249,0.0218459206037825,0.0279540793962175,0.0249,0.0223367547924603,0.0274632452075397,249,249,31
"Mood","Exp",133139174,10000,20,20,0,0.25,1,0.0036,0.00205718458838914,0.00514281541161086,0.0252,0.0221280502879116,0.0282719497120884,0.0252,0.0226217564916401,0.0277782435083599,252,252,36
"Mood","Exp",99419001,10000,20,20,0,0.125,1,0.0043,0.0026144395204633,0.0059855604795367,0.0256,0.022504401043029,0.028695598956971,0.0256,0.0230019080182565,0.0281980919817435,256,256,43
"Mood","Exp",77734,10000,20,20,0.5,1,0,0.1041,0.0962331477839898,0.11196685221601,0.2664,0.257735313720255,0.275064686279745,0.2664,0.259127852586643,0.273672147413357,2664,2664,1041
"Mood","Exp",288022399,10000,20,20,0.5,0.5,0,0.0162,0.012947953288365,0.019452046711635,0.0813,0.0759434125145201,0.0866565874854799,0.0813,0.0768042926461151,0.0857957073538849,813,813,162
"Mood","Exp",48377624,10000,20,20,0.5,0.25,0,0.0067,0.00459852862937988,0.00880147137062012,0.0367,0.0330147251476179,0.0403852748523821,0.0367,0.0336070014631793,0.0397929985368207,367,367,67
"Mood","Exp",3496950,10000,20,20,0.5,0.125,0,0.0045,0.00277585912594127,0.00622414087405873,0.0273,0.0241060592689281,0.0304939407310719,0.0273,0.0246193711721361,0.0299806288278639,273,273,45
"Mood","Exp",218990,10000,20,20,1,1,0,0.5614,0.548617483072919,0.574182516927081,0.7835,0.7754275656435,0.7915724343565,0.7835,0.77672492116508,0.79027507883492,7835,7835,5614
"Mood","Exp",116455,10000,20,20,1,0.5,0,0.0979,0.0902446589066989,0.105555341093301,0.2589,0.250314600609966,0.267485399390034,0.2589,0.251694396940507,0.266105603059493,2589,2589,979
"Mood","Exp",17825,10000,20,20,1,0.25,0,0.0176,0.0142127568787251,0.0209872431212749,0.0799,0.0745856888764018,0.0852143111235982,0.0799,0.0754397745926943,0.0843602254073057,799,799,176
"Mood","Exp",66897,10000,20,20,1,0.125,0,0.0073,0.00510711276402639,0.00949288723597361,0.036,0.0323487141114396,0.0396512858885604,0.036,0.0329355279149583,0.0390644720850417,360,360,73
"Mood","Exp",57373992,10000,20,20,1.5,1,0,0.9087,0.901280211747263,0.916119788252737,0.9752,0.972151903178441,0.978248096821559,0.9752,0.972641775881905,0.977758224118094,9752,9752,9087
"Mood","Exp",17933,10000,20,20,1.5,0.5,0,0.306,0.294129027274633,0.317870972725367,0.5529,0.543155003190642,0.562644996809358,0.5529,0.544721163392146,0.561078836607854,5529,5529,3060
"Mood","Exp",20011872,10000,20,20,1.5,0.25,0,0.0467,0.0412647553718406,0.0521352446281594,0.152,0.144963190541161,0.159036809458839,0.152,0.146094106347046,0.157905893652954,1520,1520,467
"Mood","Exp",1238256,10000,20,20,1.5,0.125,0,0.0123,0.00946070223032243,0.0151392977696776,0.059,0.0543817558488101,0.0636182441511899,0.059,0.0551239736588227,0.0628760263411773,590,590,123
"Mood","Exp",4117303,10000,20,20,2,1,0,0.9888,0.98608912745673,0.99151087254327,0.9986,0.997867148687386,0.999332851312614,0.9986,0.997984928362628,0.999215071637372,9986,9986,9888
"Mood","Exp",142385,10000,20,20,2,0.5,0,0.5641,0.551326281445039,0.576873718554961,0.7888,0.780800064614661,0.796799935385339,0.7888,0.782085768515876,0.795514231484124,7888,7888,5641
"Mood","Exp",18796478,10000,20,20,2,0.25,0,0.1012,0.0934309548241591,0.108969045175841,0.2667,0.258032209184711,0.275367790815289,0.2667,0.259425246994311,0.273974753005689,2667,2667,1012
"Mood","Exp",21811,10000,20,20,2,0.125,0,0.0193,0.015756009077357,0.022843990922643,0.081,0.0756524317451761,0.0863475682548239,0.081,0.0765118623575585,0.0854881376424415,810,810,193
"Mood","Exp",141771,10000,20,20,2.5,1,0,0.9989,0.998046107482698,0.999753892517302,1,1,1,1,1,1,10000,10000,9989
"Mood","Exp",8317337,10000,20,20,2.5,0.5,0,0.7748,0.764039688155407,0.785560311844593,0.9189,0.913549422927721,0.924250577072279,0.9189,0.914409337100051,0.923390662899949,9189,9189,7748
"Mood","Exp",27929066,10000,20,20,2.5,0.25,0,0.1935,0.183323732157299,0.203676267842701,0.4108,0.401157211130715,0.420442788869285,0.4108,0.402706945056136,0.418893054943864,4108,4108,1935
"Mood","Exp",42401370,10000,20,20,2.5,0.125,0,0.032,0.02746624,0.03653376,0.1153,0.109040080640647,0.121559919359353,0.1153,0.110046139109115,0.120553860890885,1153,1153,320
"Mood","Exp",121178,10000,20,20,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",79302,10000,20,20,5,0.5,0,0.999,0.99818580467798,0.99981419532202,0.9999,0.999704009800245,1.00009599019976,0.9999,0.999735508225206,1.00006449177479,9999,9999,9990
"Mood","Exp",1354843,10000,20,20,5,0.25,0,0.7746,0.763836300594146,0.785363699405854,0.9174,0.912004577447651,0.922795422552349,0.9174,0.912871698929278,0.921928301070722,9174,9174,7746
"Mood","Exp",369123,10000,20,20,5,0.12,0,0.1628,0.153289843390248,0.172310156609752,0.3695,0.360039679753835,0.378960320246165,0.3695,0.361560088364826,0.377439911635174,3695,3695,1628
"Mood","Exp",210421378,10000,20,20,0,1.5,1,0.004,0.00237405622532635,0.00562594377467365,0.0253,0.0222221190689697,0.0283778809310303,0.0253,0.0227167785043138,0.0278832214956862,253,253,40
"Mood","Exp",61974,10000,20,20,0.5,1.5,0,0.306,0.294129027274633,0.317870972725367,0.5459,0.536141380842025,0.555658619157975,0.5459,0.537709730349557,0.554090269650444,5459,5459,3060
"Mood","Exp",83071,10000,20,20,1,1.5,0,0.9082,0.900761969616479,0.915638030383521,0.9751,0.972045920603782,0.978154079396217,0.9751,0.97253675479246,0.97766324520754,9751,9751,9082
"Mood","Exp",516634,10000,20,20,1.5,1.5,0,0.9963,0.99473598185987,0.99786401814013,0.9996,0.999208078407842,0.999991921592158,0.9996,0.999271065806581,0.999928934193419,9996,9996,9963
"Mood","Exp",45724,10000,20,20,2,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",1173127,10000,20,20,2.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",2679618,10000,20,20,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",322988,10000,100,100,0,1,1,0.0088,0.00639415390545114,0.0112058460945489,0.035,0.0313979167139001,0.0386020832860999,0.0667,0.0625956966493965,0.0708043033506035,667,350,88
"Mood","Exp",90672443,10000,100,100,0,0.5,1,0.0074,0.00519225528409102,0.00960774471590898,0.0336,0.0300681343844365,0.0371318656155635,0.0642,0.0601679590265103,0.0682320409734897,642,336,74
"Mood","Exp",26001104,10000,100,100,0,0.25,1,0.007,0.00485232034567536,0.00914767965432464,0.0327,0.0292141351785246,0.0361858648214754,0.0677,0.063567260047163,0.071832739952837,677,327,70
"Mood","Exp",1367298,10000,100,100,0,0.125,1,0.0088,0.00639415390545114,0.0112058460945489,0.0352,0.0315880140651437,0.0388119859348563,0.0695,0.0653167242471509,0.0736832757528491,695,352,88
"Mood","Exp",14128046,10000,100,100,0.5,1,0,0.7775,0.766785767529123,0.788214232470877,0.9125,0.906961699267826,0.918038300732174,0.9494,0.945794497721107,0.953005502278893,9494,9125,7775
"Mood","Exp",734701,10000,100,100,0.5,0.5,0,0.1817,0.171767019155886,0.191632980844114,0.361,0.351586305473407,0.370413694526593,0.4718,0.463588092117668,0.480011907882332,4718,3610,1817
"Mood","Exp",317248,10000,100,100,0.5,0.25,0,0.036,0.0312011671178921,0.0407988328821079,0.1069,0.100843873074117,0.112956126925883,0.1754,0.169143919014982,0.181656080985018,1754,1069,360
"Mood","Exp",42835,10000,100,100,0.5,0.125,0,0.0139,0.0108841222153569,0.0169158777846431,0.0535,0.0490894447016277,0.0579105552983723,0.0945,0.0896879953995892,0.0993120046004108,945,535,139
"Mood","Exp",38354,10000,100,100,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",121329505,10000,100,100,1,0.5,0,0.7956,0.785211958124764,0.805988041875236,0.9151,0.909636836550276,0.920563163449724,0.9504,0.946828423519845,0.953971576480156,9504,9151,7956
"Mood","Exp",5535660,10000,100,100,1,0.25,0,0.1805,0.17059261726299,0.19040738273701,0.3627,0.353276726235877,0.372123273764123,0.4752,0.466985123638277,0.483414876361723,4752,3627,1805
"Mood","Exp",173492,10000,100,100,1,0.125,0,0.0365,0.0316692100912584,0.0413307899087416,0.1134,0.107185209944785,0.119614790055215,0.177,0.170721549810861,0.183278450189139,1770,1134,365
"Mood","Exp",358774347,10000,100,100,1.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",1150872,10000,100,100,1.5,0.5,0,0.9922,0.989933828510722,0.994466171489278,0.9992,0.998645850076604,0.999754149923396,0.9993,0.998864926265128,0.999735073734871,9993,9992,9922
"Mood","Exp",6621255,10000,100,100,1.5,0.25,0,0.4767,0.463833992446888,0.489566007553112,0.7001,0.691119007306628,0.709080992693372,0.7914,0.78471623645398,0.79808376354602,7914,7001,4767
"Mood","Exp",3346545,10000,100,100,1.5,0.125,0,0.0868,0.0795474843824383,0.0940525156175617,0.2158,0.207737026907052,0.223862973092948,0.3173,0.309643753812881,0.324956246187119,3173,2158,868
"Mood","Exp",360869,10000,100,100,2,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",494125,10000,100,100,2,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",414462,10000,100,100,2,0.25,0,0.7925,0.782053891204855,0.802946108795145,0.9152,0.909739756592092,0.920660243407908,0.9509,0.947345536392509,0.954454463607491,9509,9152,7925
"Mood","Exp",84535026,10000,100,100,2,0.125,0,0.1783,0.168439971420329,0.188160028579671,0.3682,0.358746605665604,0.377653394334397,0.479,0.470782257652037,0.487217742347963,4790,3682,1783
"Mood","Exp",131745,10000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",3858397,10000,100,100,2.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",160059,10000,100,100,2.5,0.25,0,0.9494,0.943753936856883,0.955046063143117,0.9869,0.984671419666604,0.989128580333396,0.9934,0.992068013117519,0.99473198688248,9934,9869,9494
"Mood","Exp",237997183,10000,100,100,2.5,0.125,0,0.3067,0.294821452278602,0.318578547721398,0.5298,0.520017421068369,0.539582578931632,0.6397,0.631802562298076,0.647597437701924,6397,5298,3067
"Mood","Exp",41374,10000,100,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",2133450,10000,100,100,5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",457219,10000,100,100,5,0.25,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",50011230,10000,100,100,5,0.12,0,0.9291,0.922488496893705,0.935711503106295,0.9774,0.974486959931892,0.980313040068108,0.9886,0.986853660686149,0.990346339313851,9886,9774,9291
"Mood","Exp",12975688,10000,100,100,0,1.5,1,0.0054,0.00351215225264748,0.00728784774735252,0.0309,0.0275082830026077,0.0342917169973923,0.0638,0.0597796805773795,0.0678203194226205,638,309,54
"Mood","Exp",18308,10000,100,100,0.5,1.5,0,0.9925,0.990277500110236,0.994722499889764,0.9983,0.997492558498961,0.999107441501039,0.999,0.998480065487297,0.999519934512703,9990,9983,9925
"Mood","Exp",345671872,10000,100,100,1,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",55084644,10000,100,100,1.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",46754,10000,100,100,2,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",85600505,10000,100,100,2.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",135241,10000,100,100,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Mood","Exp",54636,10000,10,100,0,1,1,0.0013,0.000371813901280567,0.00222818609871943,0.0161,0.0136331400756427,0.0185668599243573,0.094,0.0891994176072064,0.0988005823927936,940,161,13
"Mood","Exp",650043,10000,10,100,0,0.5,1,7e-04,1.86930449672482e-05,0.00138130695503275,0.0152,0.0128019850555929,0.0175980149444071,0.0974,0.0925225475371768,0.102277452462823,974,152,7
"Mood","Exp",108952840,10000,10,100,0,0.25,1,0.0013,0.000371813901280567,0.00222818609871943,0.0162,0.0137256166324516,0.0186743833675484,0.0935,0.0887108811828923,0.0982891188171077,935,162,13
"Mood","Exp",64535,10000,10,100,0,0.125,1,0.001,0.00018580467797954,0.00181419532202046,0.0186,0.0159518927502082,0.0212481072497918,0.0968,0.0919359778340966,0.101664022165903,968,186,10
"Mood","Exp",750275,10000,10,100,0.5,1,0,0.0208,0.0171236806630631,0.0244763193369369,0.1211,0.114705628339985,0.127494371660015,0.3465,0.338672189243194,0.354327810756806,3465,1211,208
"Mood","Exp",1247145,10000,10,100,0.5,0.5,0,0.0048,0.00301958329256997,0.00658041670743003,0.0404,0.0365408480964854,0.0442591519035146,0.1668,0.16066748589073,0.17293251410927,1668,404,48
"Mood","Exp",33994985,10000,10,100,0.5,0.25,0,0.0021,0.000920768647472431,0.00327923135252757,0.0238,0.0208124584673013,0.0267875415326988,0.1144,0.109164023141228,0.119635976858772,1144,238,21
"Mood","Exp",313705,10000,10,100,0.5,0.125,0,0.0021,0.000920768647472431,0.00327923135252757,0.0172,0.0146516864192961,0.0197483135807039,0.0975,0.0926203146890014,0.102379685310999,975,172,21
"Mood","Exp",29417,10000,10,100,1,1,0,0.104,0.0961364883748798,0.11186351162512,0.3848,0.375263659125556,0.394336340874444,0.6896,0.681989286299328,0.697210713700672,6896,3848,1040
"Mood","Exp",49341,10000,10,100,1,0.5,0,0.0222,0.0184046890594293,0.0259953109405707,0.1245,0.118029038405306,0.130970961594694,0.3435,0.335688280540152,0.351311719459848,3435,1245,222
"Mood","Exp",211605722,10000,10,100,1,0.25,0,0.0061,0.0040942254270472,0.0081057745729528,0.0441,0.0400757810956162,0.0481242189043838,0.1716,0.165397816816024,0.177802183183976,1716,441,61
"Mood","Exp",2331223,10000,10,100,1,0.125,0,0.0031,0.0016679687226656,0.0045320312773344,0.0222,0.0193122634147831,0.0250877365852169,0.1114,0.106224388702858,0.116575611297142,1114,222,31
"Mood","Exp",84403,10000,10,100,1.5,1,0,0.2724,0.260931786868765,0.283868213131235,0.6489,0.639544642819945,0.658255357180055,0.8895,0.884342728233419,0.894657271766581,8895,6489,2724
"Mood","Exp",26336,10000,10,100,1.5,0.5,0,0.0492,0.0436284889447892,0.0547715110552108,0.2363,0.227973752285117,0.244626247714883,0.5267,0.518486735412531,0.534913264587469,5267,2363,492
"Mood","Exp",229029,10000,10,100,1.5,0.25,0,0.0094,0.00691424141894994,0.0118857585810501,0.0718,0.066740133301993,0.076859866698007,0.2479,0.240796997622978,0.255003002377022,2479,718,94
"Mood","Exp",49499441,10000,10,100,1.5,0.125,0,0.0034,0.00190050245650618,0.00489949754349382,0.0312,0.0277923856894302,0.0346076143105698,0.1439,0.138126242388533,0.149673757611467,1439,312,34
"Mood","Exp",2184040,10000,10,100,2,1,0,0.4619,0.449057447912503,0.474742552087497,0.8409,0.833730921474108,0.848069078525892,0.9716,0.968867445545355,0.974332554454645,9716,8409,4619
"Mood","Exp",369662,10000,10,100,2,0.5,0,0.1134,0.105231990213146,0.121568009786854,0.3828,0.373273025679388,0.392326974320612,0.6958,0.688231885058226,0.703368114941774,6958,3828,1134
"Mood","Exp",71185,10000,10,100,2,0.25,0,0.0204,0.0167584579384574,0.0240415420615426,0.119,0.112653745180029,0.125346254819971,0.3374,0.329622067726761,0.345177932273239,3374,1190,204
"Mood","Exp",180738291,10000,10,100,2,0.125,0,0.0046,0.00285689482302874,0.00634310517697126,0.0451,0.0410325400163739,0.0491674599836261,0.1721,0.165890662317286,0.178309337682714,1721,451,46
"Mood","Exp",99933,10000,10,100,2.5,1,0,0.6464,0.634084482640088,0.658715517359912,0.932,0.927065780288637,0.936934219711363,0.9913,0.989772335165432,0.992827664834568,9913,9320,6464
"Mood","Exp",10958363,10000,10,100,2.5,0.5,0,0.1866,0.176564159222958,0.196635840777042,0.5329,0.523121238249431,0.54267876175057,0.8159,0.809524543849106,0.822275456150894,8159,5329,1866
"Mood","Exp",251103,10000,10,100,2.5,0.25,0,0.0353,0.030546326486977,0.040053673513023,0.1757,0.168240931387794,0.183159068612206,0.4445,0.436325827158093,0.452674172841907,4445,1757,353
"Mood","Exp",33506,10000,10,100,2.5,0.125,0,0.0082,0.00587691641085044,0.0105230835891496,0.0551,0.0506277631549302,0.0595722368450698,0.2039,0.197272368900884,0.210527631099116,2039,551,82
"Mood","Exp",526835,10000,10,100,5,1,0,0.9656,0.960905128516001,0.970294871483999,0.9995,0.99906184025744,0.99993815974256,1,1,1,10000,9995,9656
"Mood","Exp",40400149,10000,10,100,5,0.5,0,0.6377,0.625318073143129,0.650081926856871,0.9293,0.924276068065588,0.934323931934412,0.9919,0.990425508216376,0.993374491783624,9919,9293,6377
"Mood","Exp",86485,10000,10,100,5,0.25,0,0.1821,0.172158522460057,0.192041477539943,0.5293,0.519516840874155,0.539083159125845,0.819,0.812666450916153,0.825333549083847,8190,5293,1821
"Mood","Exp",101029620,10000,10,100,5,0.12,0,0.0302,0.0257915043148829,0.0346084956851171,0.1612,0.153992779636392,0.168407220363608,0.4233,0.415172349647114,0.431427650352886,4233,1612,302
"Mood","Exp",112265,10000,10,100,0,1.5,1,0.0013,0.000371813901280567,0.00222818609871943,0.0135,0.0112381098965688,0.0157618901034312,0.0989,0.0939892192707295,0.103810780729271,989,135,13
"Mood","Exp",462269,10000,10,100,0.5,1.5,0,0.0526,0.0468495024737486,0.0583504975262514,0.2461,0.237657545088874,0.254542454911126,0.5327,0.524492608669451,0.540907391330549,5327,2461,526
"Mood","Exp",24092268,10000,10,100,1,1.5,0,0.2855,0.273865438180593,0.297134561819407,0.668,0.658769752540695,0.677230247459305,0.899,0.894043142487674,0.903956857512326,8990,6680,2855
"Mood","Exp",52979,10000,10,100,1.5,1.5,0,0.5561,0.543301328899393,0.568898671100607,0.8975,0.891555227590563,0.903444772409437,0.9844,0.982361484565769,0.986438515434232,9844,8975,5561
"Mood","Exp",3462981,10000,10,100,2,1.5,0,0.7667,0.755805282845198,0.777594717154802,0.9729,0.969717453055429,0.976082546944571,0.9982,0.997502714012833,0.998897285987167,9982,9729,7667
"Mood","Exp",40734,10000,10,100,2.5,1.5,0,0.8853,0.877091329943747,0.893508670056252,0.9942,0.992711643571721,0.995688356428279,0.9997,0.999415120383714,0.999984879616286,9997,9942,8853
"Mood","Exp",1257715,10000,10,100,5,1.5,0,0.9968,0.995345127742592,0.998254872257408,1,1,1,1,1,1,10000,10000,9968
