"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Gastwirth","Logistic",292918,10000,20,20,2.5,2,0,0.3611,0.348726970540247,0.373473029459753,0.5691,0.559394037451628,0.578805962548372,0.6761,0.668402018833098,0.683797981166902,6761,5691,3611
"Gastwirth","Logistic",686828,10000,20,20,3,2,0,0.4841,0.471226514032829,0.496973485967171,0.6879,0.678818332227261,0.696981667772739,0.7766,0.769748176301516,0.783451823698483,7766,6879,4841
"Gastwirth","Logistic",127193,10000,20,20,5,2,0,0.8533,0.84418594199141,0.86241405800859,0.9491,0.944792047071938,0.953407952928062,0.9725,0.969809846545385,0.975190153454615,9725,9491,8533
"Gastwirth","Logistic",1653587,10000,100,100,0,1,1,0.0154,0.012227978408588,0.018572021591412,0.0665,0.0616165802515041,0.0713834197484959,0.1208,0.115439032071127,0.126160967928873,1208,665,154
"Gastwirth","Logistic",7003175,10000,100,100,0,3,1,0.0133,0.0103490337449683,0.0162509662550317,0.066,0.0611336708865922,0.0708663291134078,0.1264,0.120933671187936,0.131866328812064,1264,660,133
"Gastwirth","Logistic",221259,10000,100,100,0,5,1,0.0122,0.00937212450238417,0.0150278754976158,0.065,0.0601680931300365,0.0698319068699634,0.1238,0.118382139119551,0.129217860880449,1238,650,122
"Gastwirth","Logistic",99221,10000,100,100,0,2,1,0.0137,0.0107055941757577,0.0166944058242423,0.0625,0.0577555954008959,0.0672444045991041,0.1165,0.111222452608515,0.121777547391485,1165,625,137
"Gastwirth","Logistic",1370919,10000,100,100,0.5,1,0,0.1684,0.15876006417782,0.17803993582218,0.3629,0.353475607651716,0.372324392348284,0.4852,0.476978603997593,0.493421396002407,4852,3629,1684
"Gastwirth","Logistic",15723394,10000,100,100,1.5,1,0,0.9736,0.969470113609807,0.977729886390193,0.9948,0.993390303467551,0.99620969653245,0.9976,0.996795085514107,0.998404914485893,9976,9948,9736
"Gastwirth","Logistic",11527812,10000,100,100,2,1,0,0.9994,0.998769200767229,1.00003079923277,1,1,1,1,1,1,10000,10000,9994
"Gastwirth","Logistic",28282350,10000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Gastwirth","Logistic",148919616,10000,100,100,0.5,3,0,0.0273,0.023102249324877,0.031497750675123,0.0946,0.0888638317062346,0.100336168293765,0.1674,0.161258678514595,0.173541321485405,1674,946,273
"Gastwirth","Logistic",969289,10000,100,100,1.5,3,0,0.1687,0.15905322186774,0.17834677813226,0.3691,0.359641802952444,0.378558197047556,0.4841,0.475879159776399,0.492320840223601,4841,3691,1687
"Gastwirth","Logistic",203268,10000,100,100,2,3,0,0.3185,0.306498555886628,0.330501444113372,0.5543,0.544557961810709,0.564042038189291,0.6696,0.661862625032118,0.677337374967881,6696,5543,3185
"Gastwirth","Logistic",26007065,10000,100,100,2.5,3,0,0.5063,0.493421022454983,0.519178977545017,0.7432,0.734637384719515,0.751762615280485,0.8358,0.829705982990514,0.841894017009486,8358,7432,5063
"Gastwirth","Logistic",2100267,10000,100,100,1,1,0,0.6966,0.68475744577471,0.70844255422529,0.8715,0.864940944119769,0.878059055880232,0.9223,0.917896352820357,0.926703647179643,9223,8715,6966
"Gastwirth","Logistic",319754,10000,100,100,1,3,0,0.0731,0.0663946571556061,0.0798053428443939,0.198,0.190189553702893,0.205810446297107,0.3014,0.293851653689774,0.308948346310226,3014,1980,731
"Gastwirth","Logistic",20826411,10000,100,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Gastwirth","Logistic",36345593,10000,100,100,5,3,0,0.9906,0.98811424141895,0.99308575858105,0.9985,0.997741464806354,0.999258535193646,0.9997,0.999415120383714,0.999984879616286,9997,9985,9906
"Gastwirth","Logistic",31523,10000,100,100,0.5,5,0,0.0179,0.0144845319294152,0.0213154680705848,0.0747,0.0695470295337932,0.0798529704662068,0.1339,0.128298037334918,0.139501962665082,1339,747,179
"Gastwirth","Logistic",16421951,10000,100,100,1,5,0,0.0341,0.0294249190925778,0.0387750809074222,0.1088,0.102696792888194,0.114903207111806,0.1819,0.175554213621231,0.188245786378769,1819,1088,341
"Gastwirth","Logistic",50953180,10000,100,100,1.5,5,0,0.0592,0.0531206749289139,0.0652793250710861,0.1789,0.17138793620059,0.18641206379941,0.2733,0.265968998671138,0.280631001328862,2733,1789,592
"Gastwirth","Logistic",1359964,10000,100,100,2,5,0,0.109,0.100972173835066,0.117027826164934,0.2593,0.25071028999316,0.26788971000684,0.371,0.36305345806042,0.37894654193958,3710,2593,1090
"Gastwirth","Logistic",14068308,10000,100,100,2.5,5,0,0.1749,0.165114251340841,0.184685748659159,0.3654,0.355961773905315,0.374838226094685,0.4881,0.479877329814472,0.496322670185528,4881,3654,1749
"Gastwirth","Logistic",13087420,10000,100,100,5,5,0,0.6879,0.675964093784401,0.699835906215599,0.8689,0.862284810100504,0.875515189899497,0.9245,0.920153968839346,0.928846031160654,9245,8689,6879
"Gastwirth","Logistic",100332585,10000,100,100,3,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Gastwirth","Logistic",76877,10000,100,100,3,3,0,0.6886,0.676671422075071,0.700528577924929,0.8688,0.862182668446451,0.875417331553549,0.9274,0.923131573982473,0.931668426017527,9274,8688,6886
"Gastwirth","Logistic",167666,10000,100,100,3,5,0,0.254,0.24278673384074,0.26521326615926,0.4733,0.463513982619186,0.483086017380814,0.5958,0.58772738377774,0.60387261622226,5958,4733,2540
"Gastwirth","Logistic",293026,10000,100,100,0.5,2,0,0.0437,0.0384339660452048,0.0489660339547952,0.1379,0.131142018057556,0.144657981942444,0.2269,0.220010289289457,0.233789710710543,2269,1379,437
"Gastwirth","Logistic",47730647,10000,100,100,1,2,0,0.1691,0.159444115950999,0.178755884049001,0.3674,0.357950904439133,0.376849095560867,0.4855,0.477278459339979,0.493721540660021,4855,3674,1691
"Gastwirth","Logistic",63836,10000,100,100,1.5,2,0,0.4063,0.393648186122889,0.418951813877111,0.6484,0.639041591302449,0.657758408697551,0.7547,0.747622141901269,0.761777858098731,7547,6484,4063
"Gastwirth","Logistic",2062055,10000,100,100,2,2,0,0.6858,0.673842299009394,0.697757700990606,0.8672,0.8605485743103,0.8738514256897,0.9231,0.918717181888331,0.927482818111669,9231,8672,6858
"Gastwirth","Logistic",16223308,10000,100,100,2.5,2,0,0.8827,0.87441101358162,0.890988986418381,0.9669,0.963393604919237,0.970406395080763,0.9843,0.982255065174688,0.986344934825312,9843,9669,8827
"Gastwirth","Logistic",1567624,10000,100,100,3,2,0,0.9682,0.963679963333359,0.972720036666641,0.9936,0.992037025653953,0.995162974346047,0.9973,0.996446387641974,0.998153612358026,9973,9936,9682
"Gastwirth","Logistic",26648668,10000,100,100,5,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Gastwirth","Logistic",104317,10000,10,100,0,1,1,0.013,0.0100820616549351,0.0159179383450649,0.0591,0.0544780893441781,0.0637219106558219,0.1146,0.109360040021994,0.119839959978006,1146,591,130
"Gastwirth","Logistic",80929204,10000,10,100,0,3,1,0.0148,0.011689437600289,0.017910562399711,0.0604,0.0557307616408669,0.0650692383591331,0.116,0.110732300050307,0.121267699949693,1160,604,148
"Gastwirth","Logistic",61607,10000,10,100,0,5,1,0.0152,0.012048323215922,0.018351676784078,0.0615,0.056791194329769,0.066208805670231,0.1193,0.113967877451261,0.124632122548739,1193,615,152
"Gastwirth","Logistic",97714,10000,10,100,0,2,1,0.0129,0.00999315891531993,0.0158068410846801,0.0618,0.0570804779096184,0.0665195220903816,0.1153,0.110046139109115,0.120553860890885,1153,618,129
"Gastwirth","Logistic",122358091,10000,10,100,0.5,1,0,0.0375,0.0326060237025502,0.0423939762974498,0.1188,0.112458360709596,0.125141639290404,0.1933,0.186804122029797,0.199795877970203,1933,1188,375
"Gastwirth","Logistic",9083920,10000,10,100,1.5,1,0,0.3535,0.341185271758808,0.365814728241191,0.5748,0.565110283315101,0.584489716684898,0.6788,0.671118879338768,0.686481120661232,6788,5748,3535
"Gastwirth","Logistic",253895909,10000,10,100,2,1,0,0.6227,0.610213845796463,0.635186154203537,0.8062,0.798452628982061,0.813947371017939,0.8797,0.874348617280013,0.885051382719987,8797,8062,6227
"Gastwirth","Logistic",23444920,10000,10,100,2.5,1,0,0.8461,0.836804430203979,0.855395569796021,0.9457,0.941258469173629,0.950141530826371,0.9712,0.968448835980462,0.973951164019538,9712,9457,8461
"Gastwirth","Logistic",6688889,10000,10,100,0.5,3,0,0.0144,0.011331137346041,0.017468862653959,0.0642,0.0593958660741399,0.0690041339258601,0.1262,0.120737372333766,0.131662627666234,1262,642,144
"Gastwirth","Logistic",25700237,10000,10,100,1.5,3,0,0.0367,0.0318564959082978,0.0415435040917022,0.1234,0.116953642536254,0.129846357463746,0.199,0.19243236968934,0.20556763031066,1990,1234,367
