"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"BM","Normal",135662,10000,20,20,1.5,5,0,0.0562,0.0502672779363048,0.0621327220636952,0.1477,0.140745873872757,0.154654126127243,0.2343,0.227332429525669,0.241267570474331,2343,1477,562
"BM","Normal",66985,10000,20,20,2,5,0,0.1006,0.0928514348192672,0.108348565180733,0.2314,0.223134142028416,0.239665857971584,0.3343,0.326539791873617,0.342060208126383,3343,2314,1006
"BM","Normal",27949184,10000,20,20,2.5,5,0,0.1611,0.151630027320213,0.170569972679787,0.333,0.323762783873915,0.342237216126085,0.4501,0.441916063168073,0.458283936831927,4501,3330,1611
"BM","Normal",2331902,10000,20,20,1,1,0,0.6959,0.684049750697789,0.707750249302211,0.8582,0.851362640079563,0.865037359920437,0.9172,0.912666714264863,0.921733285735137,9172,8582,6959
"BM","Normal",5956137,10000,20,20,1,3,0,0.0644,0.0580768439648492,0.0707231560351508,0.1779,0.170404400570041,0.185395599429959,0.2618,0.254568344255435,0.269031655744565,2618,1779,644
"BM","Normal",151030066,10000,20,20,1,5,0,0.0291,0.0247700826783247,0.0334299173216753,0.0922,0.086529561806562,0.097870438193438,0.1598,0.153772383287244,0.165827616712756,1598,922,291
"BM","Normal",25599050,10000,20,20,5,1,0,1,1,1,1,1,1,1,1,1,511,511,511
"BM","Normal",91329,10000,20,20,5,3,0,0.993397358943577,0.991311109647019,0.995483608240136,0.998999599839936,0.998379979586896,0.999619220092976,0.999799919967987,0.999567258574331,1.00003258136164,9994,9986,9930
"BM","Normal",36052537,10000,20,20,5,5,0,0.6846,0.672629972433098,0.696570027566902,0.8559,0.84901665440426,0.86278334559574,0.9181,0.913589207529161,0.922610792470839,9181,8559,6846
"BM","Normal",30683880,10000,100,100,0,1,1,0.0115,0.00875347778774684,0.0142465222122532,0.0514,0.0470720803327234,0.0557279196672767,0.1029,0.0979020257070514,0.107897974292949,1029,514,115
"BM","Normal",39720089,10000,100,100,0,3,1,0.0103,0.00769914430765258,0.0129008556923474,0.0517,0.0473601550053487,0.0560398449946513,0.095,0.0901766142661508,0.0998233857338492,950,517,103
"BM","Normal",191118091,10000,100,100,0,5,1,0.0092,0.00674057959837363,0.0116594204016264,0.0468,0.0426602795503078,0.0509397204496922,0.0947,0.0898834380336411,0.0995165619663589,947,468,92
"BM","Normal",275774,10000,100,100,0.5,1,0,0.8093,0.799180105723607,0.819419894276393,0.9289,0.923862960539523,0.933937039460477,0.9642,0.961143735202588,0.967256264797412,9642,9289,8093
"BM","Normal",23784,10000,100,100,1.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"BM","Normal",379124,10000,100,100,2,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"BM","Normal",118766,10000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"BM","Normal",125283,10000,100,100,0.5,3,0,0.0807,0.0736836498208986,0.0877163501791014,0.2066,0.198664627318746,0.214535372681254,0.3083,0.300703534802701,0.315896465197299,3083,2066,807
"BM","Normal",7684770,10000,100,100,1.5,3,0,0.8187,0.808775533824076,0.828624466175924,0.933,0.928099568818971,0.937900431181029,0.9648,0.961768511804674,0.967831488195326,9648,9330,8187
"BM","Normal",31536,10000,100,100,2,3,0,0.9786,0.974872176420174,0.982327823579826,0.9964,0.995226118708557,0.997573881291443,0.9989,0.99835471537618,0.99944528462382,9989,9964,9786
"BM","Normal",888231,10000,100,100,2.5,3,0,0.9994,0.998769200767229,1.00003079923277,0.9998,0.999522841861747,1.00007715813825,1,1,1,10000,9998,9994
"BM","Normal",47278344,10000,100,100,0.5,5,0,0.0323,0.0277457434629024,0.0368542565370976,0.1059,0.0998688920926251,0.111931107907375,0.1795,0.173186976275241,0.185813023724759,1795,1059,323
"BM","Normal",638823,10000,100,100,1.5,5,0,0.3117,0.29976827749106,0.32363172250894,0.547,0.537243392466641,0.556756607533359,0.6671,0.659347919566466,0.674852080433534,6671,5470,3117
"BM","Normal",50926211,10000,100,100,2,5,0,0.5672,0.554436858155971,0.57996314184403,0.7813,0.773198053425898,0.789401946574102,0.864,0.858361128112823,0.869638871887177,8640,7813,5672
"BM","Normal",3848531,10000,100,100,2.5,5,0,0.8102,0.800098401984117,0.820301598015883,0.9344,0.929547400982731,0.939252599017269,0.9662,0.963227254235576,0.969172745764424,9662,9344,8102
"BM","Normal",15947025,10000,100,100,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"BM","Normal",170623196,10000,100,100,1,3,0,0.3936,0.381015006375309,0.406184993624691,0.6387,0.629284605743273,0.648115394256727,0.7475,0.740353355290112,0.754646644709888,7475,6387,3936
"BM","Normal",85420237,10000,100,100,1,5,0,0.119,0.110659207950896,0.127340792049104,0.2785,0.26971408820668,0.28728591179332,0.3869,0.3788881847653,0.3949118152347,3869,2785,1190
"BM","Normal",2230448,10000,100,100,5,1,0,1,1,1,1,1,1,1,1,1,4837,4837,4837
"BM","Normal",251561296,10000,100,100,5,3,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"BM","Normal",1570939,10000,100,100,5,5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"BM","Normal",1721992,10000,10,100,0,1,1,0.0152,0.012048323215922,0.018351676784078,0.0509,0.0465920470719378,0.0552079529280622,0.1002,0.0952606163769252,0.105139383623075,1002,509,152
"BM","Normal",1603284,10000,10,100,0,3,1,0.0154,0.012227978408588,0.018572021591412,0.0573,0.0527446669371384,0.0618553330628616,0.1005,0.0955540523305058,0.105445947669494,1005,573,154
"BM","Normal",88605,10000,10,100,0,5,1,0.0155,0.0123178579098978,0.0186821420901022,0.0531,0.048705035310449,0.057494964689551,0.1038,0.0987827348983834,0.108817265101617,1038,531,155
"BM","Normal",152742900,10000,10,100,0.5,1,0,0.1335,0.124738655142137,0.142261344857863,0.2999,0.290919007306628,0.308880992693372,0.4127,0.404601340550883,0.420798659449117,4127,2999,1335
"BM","Normal",253597,10000,10,100,1.5,1,0,0.9156,0.908439061003802,0.922760938996198,0.9829,0.980358975841437,0.985441024158563,0.9928,0.991409205275247,0.994190794724753,9928,9829,9156
"BM","Normal",961641,10000,10,100,2,1,0,0.994596758054833,0.992708346775859,0.996485169333807,0.99939963978387,0.998919539880807,0.999879739686934,0.999899939963978,0.999735398824374,1.00006448110358,9993,9988,9940
"BM","Normal",413622,10000,10,100,2.5,1,0,0.999698037242074,0.999250471362913,1.00014560312123,1,1,1,1,1,1,9935,9935,9932
"BM","Normal",8608068,10000,10,100,0.5,3,0,0.0305,0.0260703472215534,0.0349296527784466,0.084,0.0785631988228371,0.0894368011771629,0.1435,0.137732925835454,0.149267074164546,1435,840,305
"BM","Normal",293985,10000,10,100,1.5,3,0,0.1348,0.126002706929555,0.143597293070445,0.2898,0.280908078993063,0.298691921006937,0.4012,0.393137174506887,0.409262825493113,4012,2898,1348
"BM","Normal",3225862,10000,10,100,2,3,0,0.2404,0.229392072301819,0.251407927698181,0.4518,0.442045641788329,0.461554358211671,0.5775,0.569374403484397,0.585625596515603,5775,4518,2404
"BM","Normal",31987011,10000,10,100,2.5,3,0,0.3987,0.386087110863174,0.411312889136826,0.6349,0.625463419449907,0.644336580550093,0.752,0.744896037455054,0.759103962544946,7520,6349,3987
"BM","Normal",68625916,10000,10,100,0.5,5,0,0.02,0.0163936,0.0236064,0.0663,0.0614234069546865,0.0711765930453135,0.1134,0.108184015489373,0.118615984510627,1134,663,200
"BM","Normal",199893666,10000,10,100,1.5,5,0,0.0563,0.0503623166472895,0.0622376833527106,0.1399,0.133101088275437,0.146698911724563,0.2141,0.207352267146146,0.220847732853854,2141,1399,563
"BM","Normal",106337083,10000,10,100,2,5,0,0.0843,0.0771429137142706,0.0914570862857294,0.2078,0.199847635791439,0.215752364208561,0.3017,0.294149519706749,0.309250480293251,3017,2078,843
"BM","Normal",115202683,10000,10,100,2.5,5,0,0.1333,0.124544210104215,0.142055789895785,0.2867,0.277836484064571,0.295563515935429,0.4018,0.393735191251623,0.409864808748377,4018,2867,1333
"BM","Normal",35972997,10000,10,100,1,1,0,0.5592,0.54641059816098,0.57198940183902,0.7835,0.7754275656435,0.7915724343565,0.8682,0.862635405807437,0.873764594192562,8682,7835,5592
"BM","Normal",18665615,10000,10,100,1,3,0,0.0637,0.0574089507291505,0.0699910492708495,0.1556,0.148495476093192,0.162704523906808,0.245,0.237925065552424,0.252074934447576,2450,1556,637
"BM","Normal",45508,10000,10,100,1,5,0,0.0309,0.0264423148034272,0.0353576851965728,0.0939,0.0881828849402518,0.0996171150597482,0.1541,0.148160816630464,0.160039183369536,1541,939,309
"BM","Normal",664974,10000,10,100,5,1,0,1,1,1,1,1,1,1,1,1,980,980,980
"BM","Normal",19231,10000,10,100,5,3,0,0.9621,0.957181014175708,0.967018985824292,0.9929,0.991254348003252,0.994545651996748,0.9976,0.996795085514107,0.998404914485893,9976,9929,9621
"BM","Normal",349078130,10000,10,100,5,5,0,0.5594,0.546611213531407,0.572188786468593,0.7806,0.772488733764547,0.788711266235453,0.871,0.865485960981504,0.876514039018496,8710,7806,5594
