"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Cucconi","ghEqual",169902,1000,20,20,2.5,3,3,3,0,0,0.893,0.867819550588284,0.918180449411716,0.97,0.959426894495939,0.980573105504061,0.985,0.978676905870146,0.991323094129854
"Cucconi","ghEqual",238934,1000,20,20,2.5,3,1,3,0,0,0.909,0.885571283540407,0.932428716459593,0.978,0.968908472867554,0.987091527132446,0.989,0.983574242359357,0.994425757640643
"Cucconi","ghEqual",27988755,1000,20,20,2.5,3,-1,1,0,0,0.875,0.848059547145603,0.901940452854397,0.971,0.960599249334784,0.981400750665216,0.986,0.979888210646627,0.992111789353373
"Cucconi","ghEqual",107299154,1000,20,20,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",475675,1000,20,20,2.5,3,-1,3,0,0,0.996,0.99085831432466,1.00114168567534,1,1,1,1,1,1
"Cucconi","ghEqual",148485,1000,20,20,2.5,3,1,-3,0,0,0.072,0.0509435043462593,0.0930564956537407,0.181,0.157136325882212,0.204863674117788,0.277,0.25372043100109,0.30027956899891
"Cucconi","ghEqual",228694596,1000,100,100,0,1,1,1,0,1,0.013,0.00377266875765262,0.0222273312423474,0.055,0.0408696369473392,0.0691303630526608,0.104,0.0881205090257905,0.119879490974209
"Cucconi","ghEqual",72271,1000,100,100,0,1,3,3,0,1,0.014,0.00442919794876103,0.023570802051239,0.054,0.0399912779169547,0.0680087220830453,0.106,0.0899864509523966,0.122013549047603
"Cucconi","ghEqual",50865,1000,100,100,0,1,1,3,0,1,0.813,0.781237700633361,0.844762299366639,0.924,0.90757524677811,0.94042475322189,0.954,0.94310269753104,0.96489730246896
"Cucconi","ghEqual",5088899,1000,100,100,0,1,-1,1,0,1,0.35,0.3111459263397,0.3888540736603,0.584,0.55345014451098,0.61454985548902,0.713,0.68946839143248,0.73653160856752
"Cucconi","ghEqual",45602798,1000,100,100,0,1,-3,3,0,1,0.925,0.903544069351343,0.946455930648658,0.982,0.973759604281347,0.990240395718653,0.988,0.982335846718176,0.993664153281824
"Cucconi","ghEqual",12495942,1000,100,100,0,1,-1,3,0,1,0.799,0.766354954589954,0.831645045410047,0.934,0.918611316157644,0.949388683842356,0.959,0.948685049831676,0.969314950168324
"Cucconi","ghEqual",33198452,1000,100,100,0,1,1,-3,0,1,0.771,0.73677126974625,0.80522873025375,0.903,0.884656347539271,0.921343652460729,0.95,0.938662619901406,0.961337380098594
"Cucconi","ghEqual",101603666,1000,100,100,0.5,3,1,1,0,0,0.374,0.3345843378817,0.4134156621183,0.615,0.584840509951261,0.645159490048739,0.724,0.700746425229656,0.747253574770344
"Cucconi","ghEqual",151684,1000,100,100,0.5,3,3,3,0,0,0.992,0.984743174362299,0.999256825637701,0.999,0.997040980245123,1.00095901975488,0.999,0.997355822705728,1.00064417729427
"Cucconi","ghEqual",90445,1000,100,100,0.5,3,1,3,0,0,0.99,0.981894805221341,0.998105194778659,0.998,0.995230914663648,1.00076908533635,1,1,1
"Cucconi","ghEqual",127067,1000,100,100,0.5,3,-1,1,0,0,0.774,0.739930123554319,0.808069876445682,0.928,0.911978753306936,0.944021246693064,0.963,0.953180714039453,0.972819285960547
"Cucconi","ghEqual",6923065,1000,100,100,0.5,3,-3,3,0,0,0.996,0.99085831432466,1.00114168567534,0.999,0.997040980245123,1.00095901975488,0.999,0.997355822705728,1.00064417729427
"Cucconi","ghEqual",2955715,1000,100,100,0.5,3,-1,3,0,0,0.973,0.959796649239833,0.986203350760167,0.997,0.993610276471451,1.00038972352855,0.999,0.997355822705728,1.00064417729427
"Cucconi","ghEqual",96615669,1000,100,100,0.5,3,1,-3,0,0,0.375,0.335563215141191,0.414436784858809,0.598,0.567610770434248,0.628389229565752,0.727,0.703825283437008,0.750174716562992
"Cucconi","ghEqual",346053,1000,100,100,1,3,1,1,0,0,0.925,0.903544069351343,0.946455930648658,0.986,0.978717868004492,0.993282131995508,0.993,0.988662998757782,0.997337001242218
"Cucconi","ghEqual",1902834,1000,100,100,1,3,3,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",55478,1000,100,100,1,3,1,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",343558,1000,100,100,1,3,-1,1,0,0,0.98,0.968595561846369,0.991404438153631,0.994,0.98921342477339,0.99878657522661,0.998,0.995675946235562,1.00032405376444
"Cucconi","ghEqual",15651480,1000,100,100,1,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",23333,1000,100,100,1,3,-1,3,0,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"Cucconi","ghEqual",1130479,1000,100,100,1,3,1,-3,0,0,0.104,0.0791333928574081,0.128866607142592,0.245,0.218342919139561,0.271657080860439,0.368,0.342913021895812,0.393086978104188
"Cucconi","ghEqual",299038,1000,100,100,1.5,3,1,1,0,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"Cucconi","ghEqual",13090996,1000,100,100,1.5,3,3,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",1679165,1000,100,100,1.5,3,1,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",45316,1000,100,100,1.5,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",113493618,1000,100,100,1.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",227246,1000,100,100,1.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",31674060,1000,100,100,1.5,3,1,-3,0,0,0.037,0.0216234160277388,0.0523765839722612,0.108,0.0887624227720848,0.127237577227915,0.181,0.160971559222571,0.201028440777429
"Cucconi","ghEqual",3286975,1000,100,100,2,3,1,1,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",123290,1000,100,100,2,3,3,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",21997234,1000,100,100,2,3,1,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",3348882,1000,100,100,2,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",95793432,1000,100,100,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",1150632,1000,100,100,2,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",7706017,1000,100,100,2,3,1,-3,0,0,0.078,0.056154669450521,0.099845330549479,0.19,0.165684938001313,0.214315061998687,0.27,0.246905465419282,0.293094534580718
"Cucconi","ghEqual",205544907,1000,100,100,2.5,3,1,1,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",1208860,1000,100,100,2.5,3,3,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",2340543,1000,100,100,2.5,3,1,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",323566,1000,100,100,2.5,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",346403629,1000,100,100,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",134452350,1000,100,100,2.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",498412,1000,100,100,2.5,3,1,-3,0,0,0.184,0.152435432020317,0.215564567979683,0.391,0.360755034296597,0.421244965703403,0.514,0.488000464059911,0.539999535940089
"Cucconi","ghEqual",297124,1000,10,100,0,1,1,1,0,1,0.007,0.000208440607931048,0.013791559392069,0.039,0.0270008614309193,0.0509991385690807,0.094,0.0788192255434711,0.109180774456529
"Cucconi","ghEqual",9268335,1000,10,100,0,1,3,3,0,1,0.009,0.00130685460010016,0.0166931453998998,0.042,0.0295673567733969,0.0544326432266031,0.099,0.0834637609449713,0.114536239055029
"Cucconi","ghEqual",44282097,1000,10,100,0,1,1,3,0,1,0.223,0.189091482732269,0.256908517267731,0.386,0.355825928905764,0.416174071094236,0.465,0.439054068346367,0.490945931653633
"Cucconi","ghEqual",3890769,1000,10,100,0,1,-1,1,0,1,0.092,0.0684558673139994,0.115544132686001,0.199,0.17425434990953,0.22374565009047,0.275,0.251772565049601,0.298227434950399
"Cucconi","ghEqual",66538076,1000,10,100,0,1,-3,3,0,1,0.226,0.191930123554319,0.260069876445681,0.405,0.374574195819995,0.435425804180005,0.468,0.442043588838208,0.493956411161792
"Cucconi","ghEqual",105700,1000,10,100,0,1,-1,3,0,1,0.179,0.147772015672093,0.210227984327907,0.386,0.355825928905764,0.416174071094236,0.431,0.405239121424629,0.456760878575371
"Cucconi","ghEqual",243491,1000,10,100,0,1,1,-3,0,1,0.191,0.158978858987475,0.223021141012525,0.38,0.349915436516379,0.410084563483621,0.425,0.39928454045958,0.45071545954042
"Cucconi","ghEqual",65125,1000,10,100,0.5,3,1,1,0,0,0.097,0.0728911996230422,0.121108800376958,0.211,0.185710758682792,0.236289241317208,0.287,0.26346839143248,0.31053160856752
"Cucconi","ghEqual",3008878,1000,10,100,0.5,3,3,3,0,0,0.384,0.344381153498064,0.423618846501936,0.593,0.562550467957619,0.623449532042381,0.678,0.653694269114055,0.702305730885946
"Cucconi","ghEqual",70431,1000,10,100,0.5,3,1,3,0,0,0.418,0.377821335983186,0.458178664016814,0.571,0.540323714462145,0.601676285537855,0.658,0.633323026078954,0.682676973921046
"Cucconi","ghEqual",510125,1000,10,100,0.5,3,-1,1,0,0,0.15,0.120912864699321,0.179087135300679,0.274,0.246356077731263,0.301643922268737,0.36,0.33503065559531,0.384969344404689
"Cucconi","ghEqual",151844,1000,10,100,0.5,3,-3,3,0,0,0.345,0.306276370500688,0.383723629499312,0.561,0.530241173520435,0.591758826479565,0.643,0.618076702770801,0.667923297229199
"Cucconi","ghEqual",15169907,1000,10,100,0.5,3,-1,3,0,0,0.31,0.272325174368021,0.347674825631979,0.517,0.486027596515608,0.547972403484392,0.558,0.532165852406166,0.583834147593834
"Cucconi","ghEqual",45141519,1000,10,100,0.5,3,1,-3,0,0,0.098,0.0737806677363722,0.122219332263628,0.236,0.209681644306682,0.262318355693318,0.275,0.251772565049601,0.298227434950399
"Cucconi","ghEqual",593226,1000,10,100,1,3,1,1,0,0,0.268,0.231919811633308,0.304080188366692,0.435,0.404272662985543,0.465727337014457,0.512,0.485997758127423,0.538002241872577
"Cucconi","ghEqual",32087,1000,10,100,1,3,3,3,0,0,0.638,0.598851918541824,0.677148081458176,0.767,0.740798164613905,0.793201835386095,0.814,0.79375887826478,0.83424112173522
"Cucconi","ghEqual",139539,1000,10,100,1,3,1,3,0,0,0.582,0.541821335983186,0.622178664016814,0.732,0.704547682764473,0.759452317235527,0.785,0.763629240318253,0.806370759681747
"Cucconi","ghEqual",75357167,1000,10,100,1,3,-1,1,0,0,0.264,0.228092371006929,0.299907628993071,0.437,0.406256664305902,0.467743335694098,0.536,0.510057771074944,0.561942228925056
"Cucconi","ghEqual",62414799,1000,10,100,1,3,-3,3,0,0,0.611,0.571286216449399,0.650713783550601,0.796,0.771023723768344,0.820976276231656,0.878,0.86097476655373,0.89502523344627
"Cucconi","ghEqual",35925,1000,10,100,1,3,-1,3,0,0,0.485,0.444288196424133,0.525711803575867,0.678,0.649039980221001,0.706960019778999,0.737,0.714097783256309,0.759902216743691
"Cucconi","ghEqual",230374509,1000,10,100,1,3,1,-3,0,0,0.082,0.0596501750750481,0.104349824924952,0.189,0.164734044292466,0.213265955707534,0.211,0.189775101037343,0.232224898962657
"Cucconi","ghEqual",54904791,1000,10,100,1.5,3,1,1,0,0,0.487,0.446283632850462,0.527716367149538,0.66,0.630639226168236,0.689360773831764,0.72,0.696643317016323,0.743356682983677
"Cucconi","ghEqual",43318023,1000,10,100,1.5,3,3,3,0,0,0.743,0.707403538617216,0.778596461382783,0.873,0.852362121388088,0.893637878611912,0.904,0.888675520446031,0.919324479553969
"Cucconi","ghEqual",344700,1000,10,100,1.5,3,1,3,0,0,0.732,0.695919811633308,0.768080188366692,0.847,0.82468774360133,0.86931225639867,0.886,0.869467627239262,0.902532372760738
"Cucconi","ghEqual",521103,1000,10,100,1.5,3,-1,1,0,0,0.434,0.393626263985804,0.474373736014196,0.654,0.624516231339939,0.683483768660061,0.747,0.724385527404447,0.769614472595553
