"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"TTest_VarUnequal","Cauchy",246723297,1000,10,100,0,2,2,1,0.002,-0.00163936929920556,0.00563936929920556,0.02,0.011322710100498,0.028677289899502,0.055,0.0431405881522312,0.0668594118477688
"TTest_VarUnequal","Cauchy",1132920,1000,10,100,0,0.5,2,1,0,0,0,0.022,0.0129084728675541,0.0310915271324459,0.071,0.0576401084220343,0.0843598915779657
"TTest_VarUnequal","Cauchy",9679539,1000,10,100,0,1,2,1,0.002,-0.00163936929920556,0.00563936929920556,0.021,0.0121129614381393,0.0298870385618608,0.061,0.0485501644197604,0.0734498355802396
"TTest_VarUnequal","Cauchy",1622174,1000,10,100,0.5,1,1,0,0.004,-0.00114168567534034,0.00914168567534034,0.024,0.0145139239724742,0.0334860760275258,0.076,0.0622149392601991,0.0897850607398009
"TTest_VarUnequal","Cauchy",26396,1000,10,100,0.5,0.5,0.5,0,0.012,0.00313017698846251,0.0208698230115375,0.06,0.0452804130492734,0.0747195869507266,0.121,0.104035032774125,0.137964967225875
"TTest_VarUnequal","Cauchy",79478,1000,10,100,0.5,2,2,0,0.001,-0.0015747116778389,0.0035747116778389,0.016,0.00822297290733792,0.0237770270926621,0.065,0.0521758559983522,0.0778241440016478
"TTest_VarUnequal","Cauchy",6502627,1000,10,100,0.5,0.5,2,0,0.008,0.000743174362298623,0.0152568256377014,0.028,0.0177748845678887,0.0382251154321113,0.066,0.0530844974894509,0.0789155025105491
"TTest_VarUnequal","Cauchy",5681737,1000,10,100,0.5,1,2,0,0.003,-0.00145506520895037,0.00745506520895037,0.029,0.0185992493347836,0.0394007506652164,0.074,0.060382817578515,0.087617182421485
"TTest_VarUnequal","Cauchy",38053,1000,10,100,1,1,1,0,0.014,0.00442919794876103,0.023570802051239,0.067,0.0515034759510399,0.0824965240489601,0.124,0.106855343118044,0.141144656881956
"TTest_VarUnequal","Cauchy",499598,1000,10,100,1,0.5,0.5,0,0.088,0.0649227202934141,0.111077279706586,0.201,0.176161378492356,0.225838621507644,0.275,0.251772565049601,0.298227434950399
"TTest_VarUnequal","Cauchy",239522,1000,10,100,1,2,2,0,0.004,-0.00114168567534034,0.00914168567534034,0.031,0.0202576621538885,0.0417423378461115,0.083,0.0686487537553354,0.0973512462446646
"TTest_VarUnequal","Cauchy",32485,1000,10,100,1,0.5,2,0,0.011,0.00250349441805633,0.0194965055819437,0.067,0.0515034759510399,0.0824965240489601,0.14,0.121949919390762,0.158050080609238
"TTest_VarUnequal","Cauchy",3221603,1000,10,100,1,1,2,0,0.007,0.000208440607931048,0.013791559392069,0.055,0.0408696369473392,0.0691303630526608,0.104,0.0881205090257905,0.119879490974209
"TTest_VarUnequal","Cauchy",2989969,1000,10,100,1.5,1,1,0,0.049,0.0314153326496064,0.0665846673503936,0.12,0.0998586753166531,0.140141324683347,0.215,0.193629240318253,0.236370759681747
"TTest_VarUnequal","Cauchy",33835955,1000,10,100,1.5,0.5,0.5,0,0.203,0.170234029316744,0.235765970683256,0.337,0.307702687331429,0.366297312668571,0.434,0.408217858795282,0.459782141204718
"TTest_VarUnequal","Cauchy",1308917,1000,10,100,1.5,2,2,0,0.009,0.00130685460010016,0.0166931453998998,0.062,0.0470530240650491,0.0769469759349509,0.114,0.0974676272392618,0.130532372760738
"TTest_VarUnequal","Cauchy",2499618,1000,10,100,1.5,0.5,2,0,0.028,0.0145612768606538,0.0414387231393462,0.092,0.0740859859997822,0.109914014000218,0.156,0.137124458270026,0.174875541729974
"TTest_VarUnequal","Cauchy",2705629,1000,10,100,1.5,1,2,0,0.015,0.00509830366048322,0.0249016963395168,0.065,0.0497201688491005,0.0802798311508995,0.131,0.113448613160921,0.148551386839079
"TTest_VarUnequal","Cauchy",2099636,1000,10,100,2,1,1,0,0.092,0.0684558673139994,0.115544132686001,0.198,0.173301200158712,0.222698799841288,0.292,0.268347668520841,0.315652331479159
"TTest_VarUnequal","Cauchy",356875115,1000,10,100,2,0.5,0.5,0,0.285,0.248227656392337,0.321772343607662,0.427,0.396341752926822,0.457658247073178,0.505,0.478991566764317,0.531008433235683
"TTest_VarUnequal","Cauchy",13748274,1000,10,100,2,2,2,0,0.021,0.00931989217584016,0.0326801078241598,0.063,0.0479409997144565,0.0780590002855435,0.122,0.10497476655373,0.13902523344627
"TTest_VarUnequal","Cauchy",29596493,1000,10,100,2,0.5,2,0,0.059,0.0398059475945281,0.0781940524054719,0.147,0.125052287918783,0.168947712081217,0.243,0.22068910569307,0.26531089430693
"TTest_VarUnequal","Cauchy",71472879,1000,10,100,2,1,2,0,0.03,0.0161039184803773,0.0438960815196227,0.093,0.0749988111059297,0.11100118889407,0.176,0.156189937667943,0.195810062332057
"TTest_VarUnequal","Cauchy",965734,1000,10,100,2.5,1,1,0,0.138,0.10990435318673,0.16609564681327,0.258,0.230881361804102,0.285118638195898,0.365,0.339956259377341,0.390043740622659
"TTest_VarUnequal","Cauchy",43715,1000,10,100,2.5,0.5,0.5,0,0.391,0.351249473646957,0.430750526353043,0.543,0.512124493824392,0.573875506175608,0.614,0.588675333188766,0.639324666811234
"TTest_VarUnequal","Cauchy",924144,1000,10,100,2.5,2,2,0,0.03,0.0161039184803773,0.0438960815196227,0.088,0.0704412002232499,0.10555879977675,0.156,0.137124458270026,0.174875541729974
"TTest_VarUnequal","Cauchy",975832,1000,10,100,2.5,0.5,2,0,0.092,0.0684558673139994,0.115544132686001,0.221,0.195282962565645,0.246717037434355,0.298,0.274207362359335,0.321792637640665
"TTest_VarUnequal","Cauchy",3259387,1000,10,100,2.5,1,2,0,0.049,0.0314153326496064,0.0665846673503936,0.153,0.13068774360133,0.17531225639867,0.227,0.205209430645919,0.248790569354081
