"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Yuen","ghEqualK",13791111,10000,20,20,1,3,-3,3,0.2,0,0.144,0.134955928500592,0.153044071499408,0.5242,0.51441148527418,0.53398851472582,0.7336,0.726327852586643,0.740872147413357,7336,5242,1440
"Yuen","ghEqualK",364994415,10000,20,20,1,3,-1,3,0.2,0,0.0879,0.0806060711248612,0.0951939288751388,0.3493,0.339955721635054,0.358644278364946,0.5454,0.537208976257445,0.553591023742555,5454,3493,879
"Yuen","ghEqualK",72961,10000,20,20,1,3,1,-3,0.2,0,0.0205,0.0168497298300537,0.0241502701699463,0.0588,0.0541891001041445,0.0634108998958555,0.1099,0.104755014572521,0.115044985427479,1099,588,205
"Yuen","ghEqualK",33108005,10000,20,20,1.5,3,1,1,0.2,0,0.0918,0.0843619696164794,0.0992380303835206,0.2641,0.255459285148184,0.272740714851816,0.3791,0.371119067744181,0.387080932255819,3791,2641,918
"Yuen","ghEqualK",1831429,10000,20,20,1.5,3,3,3,0.2,0,0.0931,0.08561485185728,0.10058514814272,0.2655,0.256844657975562,0.274155342024438,0.3792,0.371218657999158,0.387181342000842,3792,2655,931
"Yuen","ghEqualK",2162415,10000,20,20,1.5,3,1,3,0.2,0,0.1441,0.135053317217027,0.153146682782973,0.3655,0.356061226268206,0.374938773731794,0.5104,0.502176779424483,0.518623220575517,5104,3655,1441
"Yuen","ghEqualK",142721,10000,20,20,1.5,3,-1,1,0.2,0,0.1344,0.125613738658379,0.143186261341621,0.4224,0.412718745913963,0.432081254086037,0.5937,0.585620716681736,0.601779283318264,5937,4224,1344
"Yuen","ghEqualK",31197463,10000,20,20,1.5,3,-3,3,0.2,0,0.3196,0.307587555435583,0.331612444564417,0.7834,0.775326216842743,0.791473783157257,0.9267,0.922412664489012,0.930987335510988,9267,7834,3196
"Yuen","ghEqualK",90740413,10000,20,20,1.5,3,-1,3,0.2,0,0.2136,0.20304232630249,0.22415767369751,0.5972,0.587586961053569,0.606813038946431,0.7758,0.768939455367691,0.782660544632309,7758,5972,2136
"Yuen","ghEqualK",1903793,10000,20,20,1.5,3,1,-3,0.2,0,0.0469,0.0414537005668744,0.0523462994331256,0.1057,0.0996739160110732,0.111726083988927,0.1619,0.155840493621179,0.167959506378821,1619,1057,469
"Yuen","ghEqualK",102558884,10000,20,20,2,3,1,1,0.2,0,0.199,0.188715370407137,0.209284629592863,0.4292,0.419498745224581,0.43890125477542,0.5524,0.544220292457575,0.560579707542425,5524,4292,1990
"Yuen","ghEqualK",919258,10000,20,20,2,3,3,3,0.2,0,0.1939,0.183715745964406,0.204084254035594,0.4148,0.405143325251744,0.424456674748256,0.5379,0.52969866298321,0.54610133701679,5379,4148,1939
"Yuen","ghEqualK",153418245,10000,20,20,2,3,1,3,0.2,0,0.2801,0.268532526855937,0.291667473144063,0.5542,0.544457747887803,0.563942252112197,0.684,0.676352182876141,0.69164781712386,6840,5542,2801
"Yuen","ghEqualK",293239,10000,20,20,2,3,-1,1,0.2,0,0.2876,0.275939900540209,0.299260099459791,0.6545,0.645179592028242,0.663820407971757,0.8062,0.799697742181373,0.812702257818627,8062,6545,2876
"Yuen","ghEqualK",114200766,10000,20,20,2,3,-3,3,0.2,0,0.6195,0.606993267973703,0.632006732026297,0.9523,0.948122637603272,0.956477362396728,0.9919,0.990425508216376,0.993374491783624,9919,9523,6195
"Yuen","ghEqualK",58392310,10000,20,20,2,3,-1,3,0.2,0,0.4238,0.411070452620762,0.436529547379238,0.8208,0.813283013887361,0.828316986112638,0.9307,0.926522298784047,0.934877701215953,9307,8208,4238
"Yuen","ghEqualK",186322337,10000,20,20,2,3,1,-3,0.2,0,0.0868,0.0795474843824383,0.0940525156175617,0.188,0.180342041462635,0.195657958537365,0.2625,0.255262116833329,0.269737883166671,2625,1880,868
"Yuen","ghEqualK",110138367,10000,20,20,2.5,3,1,1,0.2,0,0.3226,0.310557944170158,0.334642055829842,0.5823,0.572633668073483,0.591966331926517,0.7025,0.694979745267986,0.710020254732014,7025,5823,3226
"Yuen","ghEqualK",942809,10000,20,20,2.5,3,3,3,0.2,0,0.3264,0.314321250544369,0.338478749455631,0.5616,0.551874657752531,0.571325342247469,0.6732,0.665484235212217,0.680915764787783,6732,5616,3264
"Yuen","ghEqualK",4462635,10000,20,20,2.5,3,1,3,0.2,0,0.4329,0.420136509036397,0.445663490963603,0.6918,0.682749706420143,0.700850293579857,0.8004,0.793824940144485,0.806975059855515,8004,6918,4329
"Yuen","ghEqualK",2224345,10000,20,20,2.5,3,-1,1,0.2,0,0.5005,0.487620006440002,0.513379993559998,0.8432,0.836073202820228,0.850326797179772,0.9342,0.930121515834051,0.938278484165949,9342,8432,5005
"Yuen","ghEqualK",155932392,10000,20,20,2.5,3,-3,3,0.2,0,0.8458,0.836497024312881,0.855102975687119,0.9934,0.991812951799598,0.994987048200402,0.9992,0.998734909885721,0.999665090114279,9992,9934,8458
"Yuen","ghEqualK",360443,10000,20,20,2.5,3,-1,3,0.2,0,0.668,0.655868817624914,0.680131182375086,0.9517,0.947497771427254,0.955902228572746,0.9864,0.984494706489383,0.988305293510617,9864,9517,6680
"Yuen","ghEqualK",95360,10000,20,20,2.5,3,1,-3,0.2,0,0.1612,0.151727653236401,0.170672346763599,0.2968,0.287845786388431,0.305754213611569,0.3852,0.377194730246369,0.393205269753631,3852,2968,1612
"Yuen","ghEqualK",70432,10000,100,100,0,3,1,1,0.2,1,0.009,0.00656721381654696,0.011432786183453,0.0506,0.0463040823911066,0.0548959176088934,0.0997,0.0947715868633225,0.104628413136677,997,506,90
"Yuen","ghEqualK",28522,10000,100,100,0,3,3,3,0.2,1,0.0077,0.00544828864991625,0.00995171135008375,0.0478,0.0436184806749699,0.0519815193250301,0.0956,0.0907630107157861,0.100436989284214,956,478,77
"Yuen","ghEqualK",147450,10000,100,100,0,3,-3,-3,0.2,1,0.0073,0.00510711276402639,0.00949288723597361,0.0456,0.0415111261865399,0.0496888738134601,0.0967,0.0918382217719465,0.101561778228053,967,456,73
"Yuen","ghEqualK",527449,10000,100,100,0,3,-1,-1,0.2,1,0.0085,0.00613516044552701,0.010864839554473,0.0457,0.041606859679708,0.049793140320292,0.0972,0.0923270179687998,0.1020729820312,972,457,85
"Yuen","ghEqualK",7732135,10000,100,100,0.5,3,1,1,0.2,0,0.0549,0.0490322593174354,0.0607677406825646,0.1738,0.166372826782039,0.181227173217961,0.271,0.263688368219235,0.278311631780766,2710,1738,549
"Yuen","ghEqualK",2301139,10000,100,100,0.5,3,3,3,0.2,0,0.0518,0.0460909911787968,0.0575090088212032,0.1657,0.158412502020474,0.172987497979526,0.2608,0.253577281732312,0.268022718267688,2608,1657,518
"Yuen","ghEqualK",215498,10000,100,100,0.5,3,1,3,0.2,0,0.1912,0.181069978340465,0.201330021659535,0.4188,0.409130094928615,0.428469905071385,0.5464,0.538210492771747,0.554589507228253,5464,4188,1912
"Yuen","ghEqualK",288662312,10000,100,100,0.5,3,-1,1,0.2,0,0.2845,0.272877707181386,0.296122292818614,0.5649,0.555182906080602,0.574617093919398,0.6927,0.685110384470029,0.700289615529971,6927,5649,2845
"Yuen","ghEqualK",63784,10000,100,100,0.5,3,-3,3,0.2,0,0.8983,0.890513952748876,0.906086047251124,0.9822,0.979608411540078,0.984791588459922,0.9942,0.99295084371198,0.99544915628802,9942,9822,8983
"Yuen","ghEqualK",80050145,10000,100,100,0.5,3,-1,3,0.2,0,0.6116,0.599044927998369,0.624155072001631,0.8563,0.849424608586444,0.863175391413556,0.9228,0.918409354785866,0.927190645214134,9228,8563,6116
"Yuen","ghEqualK",91049,10000,100,100,0.5,3,1,-3,0.2,0,0.02,0.0163936,0.0236064,0.1013,0.095386179139541,0.107213820860459,0.1871,0.180684635186681,0.193515364813319,1871,1013,200
"Yuen","ghEqualK",20317905,10000,100,100,1,3,1,1,0.2,0,0.2934,0.2816709529076,0.3051290470924,0.5306,0.520818369872951,0.540381630127049,0.6577,0.649894813714409,0.665505186285591,6577,5306,2934
